Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
19,M,1,1,1,4,4,4,2476,0,0.4612219
19,M,1,1,2,1,2,2,4198,0,0.6248744
19,M,1,1,3,2,1,1,1365,0,0.7919881
19,M,1,1,4,2,2,2,1210,0,0.5325524
19,M,1,1,5,1,3,3,2965,0,0.3062669
19,M,1,1,6,3,4,4,2609,0,0.539934
19,M,1,1,7,2,3,3,2143,0,0.2052432
19,M,1,1,8,4,1,1,1410,0,0.6916882
19,M,1,1,9,4,2,2,1165,0,0.7261274
19,M,1,1,10,4,3,3,2010,0,0.8056759
19,M,1,1,11,3,2,2,2854,0,0.1320346
19,M,1,1,12,3,3,3,6198,0,0.5638601
19,M,1,1,13,2,4,4,2732,0,0.4427069
19,M,1,1,14,1,1,1,8865,0,0.4101792
19,M,1,1,15,1,4,4,3743,0,0.2483787
19,M,1,1,16,3,1,1,1598,0,0.4822773
19,M,1,2,1,3,7,3,2321,0,0.3623113
19,M,1,2,2,4,5,1,1942,0,0.863471
19,M,1,2,3,1,7,3,6076,0,0.4252113
19,M,1,2,4,3,6,2,3676,1,0.1810445
19,M,1,2,5,3,8,4,1954,0,0.2533046
19,M,1,2,6,3,5,1,2121,0,0.4498318
19,M,1,2,7,1,6,2,6631,1,0.6871428
19,M,1,2,8,1,8,4,2809,1,0.4629895
19,M,1,2,9,1,5,1,2987,0,0.4619354
19,M,1,2,10,2,6,2,2076,0,0.5851846
19,M,1,2,11,2,7,3,2843,0,0.2971386
19,M,1,2,12,2,8,4,2332,0,0.4813064
19,M,1,2,13,2,5,1,1498,0,0.5519133
19,M,1,2,14,4,7,3,3087,0,0.6571823
19,M,1,2,15,4,6,2,1454,0,0.7747692
19,M,1,2,16,4,8,4,2209,0,0.7251257
19,M,1,3,1,1,11,3,1098,0,0.1863323
19,M,1,3,2,4,12,4,2776,0,0.4869974
19,M,1,3,3,3,10,2,2809,1,0.4092185
19,M,1,3,4,3,9,1,1921,0,0.4428625
