Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
18,M,1,1,15,8,4,4,932,0,9.60593
18,M,1,1,16,8,2,2,1687,0,2.250728
18,M,1,2,1,6,3,3,943,0,6.769083
18,M,1,2,2,7,4,4,1365,0,1.292196
18,M,1,2,3,7,2,2,654,0,3.076099
18,M,1,2,4,5,1,1,643,0,5.312589
18,M,1,2,5,5,3,3,543,0,5.559709
18,M,1,2,6,8,4,4,1398,0,6.582799
18,M,1,2,7,7,3,3,3309,0,3.452554
18,M,1,2,8,5,4,4,3298,0,5.738132
18,M,1,2,9,6,1,1,932,0,2.207526
18,M,1,2,10,8,2,2,1854,0,7.978311
18,M,1,2,11,7,1,1,1376,0,1.052082
18,M,1,2,12,6,4,4,2565,0,1.219924
18,M,1,2,13,6,2,2,954,0,1.545927
18,M,1,2,14,8,3,3,1943,0,2.464342
18,M,1,2,15,8,1,1,1132,0,1.975767
18,M,1,2,16,5,2,2,632,0,4.747397
