Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
19,M,1,1,1,1,3,3,3709,0,0.5889034
19,M,1,1,2,2,1,1,2776,0,0.8560666
19,M,1,1,3,1,2,2,2343,0,0.7512251
19,M,1,1,4,2,4,4,3998,0,0.8347933
19,M,1,1,5,3,3,3,3665,1,0.6667548
19,M,1,1,6,1,1,1,1154,0,0.2140303
19,M,1,1,7,4,2,2,1043,0,0.2591583
19,M,1,1,8,2,3,3,2809,0,0.4699259
19,M,1,1,9,4,1,1,3487,0,0.8445375
19,M,1,1,10,4,4,4,7587,3,0.436003
19,M,1,1,11,2,2,2,3387,1,0.6173182
19,M,1,1,12,1,4,4,1787,0,0.8763036
19,M,1,1,13,4,3,3,2309,0,0.2429517
19,M,1,1,14,3,4,4,4109,1,0.3898855
19,M,1,1,15,3,1,1,2309,0,0.4781083
19,M,1,1,16,3,2,2,1043,0,0.5780955
19,M,1,2,1,3,7,3,2510,0,0.2600087
19,M,1,2,2,3,8,4,2809,0,0.4421828
19,M,1,2,3,3,5,1,1198,0,0.2820501
19,M,1,2,4,4,6,2,4887,0,0.5786301
19,M,1,2,5,4,8,4,4065,0,0.9339597
19,M,1,2,6,4,7,3,3187,1,0.8099371
19,M,1,2,7,2,6,2,2032,1,0.9220254
19,M,1,2,8,1,7,3,3510,1,0.3779378
19,M,1,2,9,1,8,4,6476,1,0.9350461
19,M,1,2,10,2,5,1,1954,0,0.7011007
19,M,1,2,11,2,8,4,2276,2,0.866672
19,M,1,2,12,1,6,2,1532,0,0.711535
19,M,1,2,13,1,5,1,1243,0,0.4504066
19,M,1,2,14,2,7,3,1665,0,0.8081947
19,M,1,2,15,3,6,2,5509,0,0.6324407
19,M,1,2,16,4,5,1,1821,0,0.3644996
19,M,1,3,1,2,12,4,2221,0,0.7854548
19,M,1,3,2,4,11,3,3587,0,0.5673247
19,M,1,3,3,3,12,4,3621,0,0.09821681
19,M,1,3,4,1,9,1,1087,0,0.4302396
19,M,1,3,5,1,10,2,1087,0,0.336735
19,M,1,3,6,4,12,4,2387,0,0.7477744
19,M,1,3,7,4,10,2,4298,0,0.1361411
19,M,1,3,8,1,11,3,2243,0,0.7416962
19,M,1,3,9,1,12,4,2843,0,0.8711202
19,M,1,3,10,2,9,1,2565,0,0.4628186
19,M,1,3,11,2,11,3,1076,0,0.5806396
19,M,1,3,12,3,9,1,976,0,0.4387169
19,M,1,3,13,3,10,2,2154,1,0.8849197
19,M,1,3,14,3,11,3,1776,0,0.7184111
19,M,1,3,15,2,10,2,3065,2,0.6405405
19,M,1,3,16,4,9,1,1743,0,0.6592034
19,M,1,4,1,1,15,3,2321,0,0.3995162
19,M,1,4,2,3,16,4,3065,0,0.5860534
19,M,1,4,3,3,13,1,1198,0,0.1341079
19,M,1,4,4,1,14,2,1298,0,0.94221
19,M,1,4,5,4,16,4,2576,0,0.241973
19,M,1,4,6,4,15,3,3076,1,0.8397291
19,M,1,4,7,4,13,1,976,0,0.3336034
19,M,1,4,8,4,14,2,5754,0,0.6420811
19,M,1,4,9,2,15,3,4298,2,0.5887046
19,M,1,4,10,1,13,1,1054,0,0.265969
19,M,1,4,11,1,16,4,2621,1,0.6787187
19,M,1,4,12,3,14,2,1810,1,0.6215295
19,M,1,4,13,2,13,1,2332,0,0.22395
19,M,1,4,14,2,16,4,2609,1,0.6378015
19,M,1,4,15,2,14,2,2276,1,0.2606875
19,M,1,4,16,3,15,3,1165,0,0.4627753
19,M,1,5,1,3,17,1,998,0,0.3583097
19,M,1,5,2,2,18,2,1898,1,0.7355397
19,M,1,5,3,2,19,3,1798,0,0.8334392
19,M,1,5,4,1,18,2,3643,0,0.1327536
19,M,1,5,5,2,17,1,1010,0,0.9614131
19,M,1,5,6,4,18,2,9898,2,0.8444302
19,M,1,5,7,3,19,3,1343,0,0.3949981
19,M,1,5,8,2,20,4,2787,0,0.7242213
19,M,1,5,9,3,18,2,6476,0,0.8846315
19,M,1,5,10,3,20,4,3321,0,0.7988365
19,M,1,5,11,4,19,3,6554,5,0.7475399
19,M,1,5,12,4,17,1,1865,0,0.5291182
19,M,1,5,13,1,20,4,5598,2,0.9214124
19,M,1,5,14,1,19,3,1743,0,0.4072661
19,M,1,5,15,1,17,1,932,0,0.3973487
19,M,1,5,16,4,20,4,5976,3,0.8900747
19,M,1,6,1,3,22,2,2798,1,0.5010282
19,M,1,6,2,2,23,3,1610,0,0.7149427
19,M,1,6,3,4,22,2,4732,2,0.5524076
19,M,1,6,4,1,24,4,5142,0,0.4130739
19,M,1,6,5,1,21,1,1076,0,0.3857959
19,M,1,6,6,1,22,2,2687,0,0.8201299
19,M,1,6,7,4,21,1,4454,3,0.7561264
19,M,1,6,8,1,23,3,3976,0,0.8854176
19,M,1,6,9,3,24,4,7376,1,0.3671462
19,M,1,6,10,3,23,3,2865,0,0.4067709
19,M,1,6,11,3,21,1,1087,0,0.6253068
19,M,1,6,12,2,24,4,2354,0,0.2209478
19,M,1,6,13,4,23,3,2065,0,0.8476514
19,M,1,6,14,2,21,1,1298,0,0.5429724
19,M,1,6,15,2,22,2,2621,0,0.3928954
19,M,1,6,16,4,24,4,3143,1,0.181184
19,M,1,7,1,4,27,3,9520,7,0.9193243
19,M,1,7,2,4,25,1,1099,0,0.3965349
19,M,1,7,3,3,26,2,2798,0,0.6716497
19,M,1,7,4,3,28,4,1776,0,0.9297059
19,M,1,7,5,1,26,2,3443,0,0.2575412
19,M,1,7,6,1,28,4,3009,0,0.7659737
19,M,1,7,7,2,26,2,3487,1,0.4779651
19,M,1,7,8,2,28,4,2432,2,0.6342531
19,M,1,7,9,2,25,1,1454,0,0.5175678
19,M,1,7,10,2,27,3,1476,0,0.6873473
19,M,1,7,11,1,25,1,1098,0,0.5629817
19,M,1,7,12,3,27,3,1987,0,0.3065785
19,M,1,7,13,4,26,2,2265,0,0.4932043
19,M,1,7,14,4,28,4,2221,0,0.8389892
19,M,1,7,15,3,25,1,1510,0,0.3764657
19,M,1,7,16,1,27,3,3698,0,0.8869408
19,M,1,8,1,4,30,2,5020,0,0.3285952
19,M,1,8,2,3,29,1,1143,0,0.4550689
19,M,1,8,3,3,31,3,2687,0,0.203505
19,M,1,8,4,2,32,4,3776,3,0.817127
19,M,1,8,5,1,30,2,2476,0,0.7816747
19,M,1,8,6,2,31,3,1176,0,0.2449205
19,M,1,8,7,1,29,1,1032,0,0.5561756
19,M,1,8,8,2,30,2,2576,2,0.114968
19,M,1,8,9,1,31,3,3698,0,0.07215905
19,M,1,8,10,1,32,4,3410,0,0.8558386
19,M,1,8,11,2,29,1,1387,0,0.8242124
19,M,1,8,12,3,30,2,1921,0,0.3940125
19,M,1,8,13,4,31,3,4198,1,0.6733159
19,M,1,8,14,4,32,4,2687,0,0.4158974
19,M,1,8,15,4,29,1,2132,0,0.723046
19,M,1,8,16,3,32,4,3320,1,0.5940769
19,M,1,9,1,1,35,3,3432,0,0.7140689
19,M,1,9,2,3,34,2,1909,0,0.6787328
19,M,1,9,3,4,35,3,2698,0,0.6621265
19,M,1,9,4,1,34,2,1365,1,0.7118259
19,M,1,9,5,1,33,1,954,0,0.4947399
19,M,1,9,6,3,36,4,6187,2,0.6269644
19,M,1,9,7,2,33,1,976,0,0.3272476
19,M,1,9,8,4,34,2,1343,1,0.7771362
19,M,1,9,9,3,33,1,1043,0,0.08184917
19,M,1,9,10,2,36,4,2698,1,0.6572679
19,M,1,9,11,4,33,1,965,0,0.2215921
19,M,1,9,12,4,36,4,2243,1,0.6645719
19,M,1,9,13,3,35,3,2698,0,0.5229851
19,M,1,9,14,1,36,4,2398,0,0.4767254
19,M,1,9,15,2,35,3,3476,0,0.2846307
19,M,1,9,16,2,34,2,2509,1,0.5904705
19,M,1,10,1,1,40,4,2354,1,0.6417888
19,M,1,10,2,1,37,1,1265,0,0.9081471
19,M,1,10,3,4,39,3,5043,0,0.9322976
19,M,1,10,4,4,37,1,1232,0,0.5174225
19,M,1,10,5,3,38,2,2676,0,0.8069439
19,M,1,10,6,1,39,3,4754,0,0.3421761
19,M,1,10,7,3,40,4,2609,0,0.8974208
19,M,1,10,8,3,37,1,1032,0,0.6189373
19,M,1,10,9,4,40,4,1165,0,0.3215755
19,M,1,10,10,1,38,2,2621,1,0.5845337
19,M,1,10,11,3,39,3,1876,0,0.4712449
19,M,1,10,12,4,38,2,1743,0,0.9513754
19,M,1,10,13,2,40,4,954,0,0.8547791
19,M,1,10,14,2,38,2,2043,1,0.4369687
19,M,1,10,15,2,39,3,4976,3,0.2819537
19,M,1,10,16,2,37,1,1065,0,0.3021917
19,M,1,11,1,3,44,4,3098,1,0.8369655
19,M,1,11,2,1,42,2,3176,0,0.7640617
19,M,1,11,3,4,44,4,7043,9,0.669563
19,M,1,11,4,4,43,3,2754,0,0.6744988
19,M,1,11,5,3,41,1,1143,0,0.3051002
19,M,1,11,6,3,42,2,3343,3,0.4911076
19,M,1,11,7,1,43,3,1432,1,0.3245375
19,M,1,11,8,1,44,4,2198,1,0.9276713
19,M,1,11,9,2,41,1,1376,0,0.3018842
19,M,1,11,10,4,42,2,1509,0,0.3882067
19,M,1,11,11,2,43,3,1543,0,0.2609914
19,M,1,11,12,1,41,1,1054,0,0.2563735
19,M,1,11,13,2,42,2,1654,0,0.7052318
19,M,1,11,14,2,44,4,1398,1,0.1030944
19,M,1,11,15,4,41,1,1154,0,0.8537465
19,M,1,11,16,3,43,3,987,0,0.1190039
19,M,1,12,1,4,46,2,1343,0,0.6771957
19,M,1,12,2,3,47,3,1532,0,0.6290384
19,M,1,12,3,3,45,1,6598,0,0.4405922
19,M,1,12,4,3,46,2,2776,0,0.5396686
