Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
21,F,1,1,1,3,1,1,4043,0,0.4109645
21,F,1,1,2,1,4,4,2998,0,0.5385845
21,F,1,1,3,1,3,3,5643,0,0.5224521
21,F,1,1,4,2,4,4,36209,9,0.4265755
21,F,1,1,5,1,2,2,2809,0,0.4808516
21,F,1,1,6,2,3,3,5976,0,0.93662
21,F,1,1,7,3,4,4,4565,2,0.964706
21,F,1,1,8,3,3,3,1876,0,0.5313006
21,F,1,1,9,2,1,1,6431,1,0.839201
21,F,1,1,10,4,3,3,14609,8,0.8254936
21,F,1,1,11,2,2,2,6232,1,0.4621734
21,F,1,1,12,1,1,1,2820,0,0.8833857
21,F,1,1,13,4,4,4,3987,1,0.9532413
21,F,1,1,14,4,2,2,2843,0,0.5302665
21,F,1,1,15,4,1,1,2076,0,0.6042992
21,F,1,1,16,3,2,2,2354,0,0.03922841
21,F,1,2,1,3,5,1,2276,0,0.407079
21,F,1,2,2,3,8,4,3165,0,0.3015065
21,F,1,2,3,3,6,2,4332,0,0.2400477
21,F,1,2,4,2,8,4,5720,0,0.333087
21,F,1,2,5,4,7,3,2809,1,0.1372654
21,F,1,2,6,1,6,2,1976,0,0.3798983
21,F,1,2,7,2,7,3,2809,0,0.2664256
21,F,1,2,8,4,5,1,1920,1,0.319023
21,F,1,2,9,4,8,4,4787,2,0.6335415
21,F,1,2,10,1,7,3,2876,0,0.5929953
21,F,1,2,11,1,8,4,2443,0,0.7331913
21,F,1,2,12,2,5,1,6176,0,0.4872261
21,F,1,2,13,4,6,2,10187,2,0.817871
21,F,1,2,14,3,7,3,2598,0,0.7213296
21,F,1,2,15,1,5,1,12587,1,0.1169035
21,F,1,2,16,2,6,2,2809,2,0.2533815
21,F,1,3,1,4,11,3,17165,18,0.7854163
21,F,1,3,2,4,12,4,6021,1,0.559415
21,F,1,3,3,2,11,3,1309,0,0.6167167
21,F,1,3,4,2,10,2,15865,19,0.8880162
21,F,1,3,5,1,9,1,3432,1,0.6846817
21,F,1,3,6,1,10,2,1854,0,0.8485475
21,F,1,3,7,2,12,4,3632,1,0.7825388
21,F,1,3,8,2,9,1,4754,0,0.4751835
21,F,1,3,9,3,10,2,2865,0,0.4093117
21,F,1,3,10,1,12,4,3898,0,0.4424949
21,F,1,3,11,3,9,1,2887,0,0.6977032
21,F,1,3,12,3,11,3,4110,0,0.3935401
21,F,1,3,13,4,9,1,7787,5,0.6282186
21,F,1,3,14,1,11,3,5620,0,0.6209098
21,F,1,3,15,3,12,4,2576,1,0.9044216
21,F,1,3,16,4,10,2,11221,6,0.9469163
21,F,1,4,1,4,15,3,4409,3,0.7227069
21,F,1,4,2,4,13,1,3387,0,0.8786413
21,F,1,4,3,3,16,4,4854,2,0.7837357
21,F,1,4,4,2,14,2,4420,1,0.7758896
21,F,1,4,5,1,13,1,2276,1,0.6311595
21,F,1,4,6,1,14,2,3810,0,0.576884
21,F,1,4,7,3,13,1,2198,1,0.2912808
21,F,1,4,8,3,15,3,4643,1,0.8562416
21,F,1,4,9,1,16,4,2754,1,0.9757339
21,F,1,4,10,3,14,2,4709,1,0.8498608
21,F,1,4,11,1,15,3,5031,2,0.761447
21,F,1,4,12,4,16,4,3787,0,0.4573406
21,F,1,4,13,2,13,1,2098,1,0.7868534
21,F,1,4,14,2,15,3,2509,0,0.7942815
21,F,1,4,15,4,14,2,4143,1,0.781945
21,F,1,4,16,2,16,4,9009,2,0.6045452
21,F,1,5,1,4,19,3,2076,0,0.6391928
21,F,1,5,2,4,18,2,6343,2,0.6330379
21,F,1,5,3,1,20,4,5954,2,0.8473993
21,F,1,5,4,2,18,2,3954,2,0.8117145
21,F,1,5,5,1,17,1,2387,1,0.7866181
21,F,1,5,6,4,20,4,4909,3,0.5907087
21,F,1,5,7,2,17,1,10687,15,0.6061912
21,F,1,5,8,3,19,3,6787,1,0.5175623
21,F,1,5,9,2,20,4,18520,18,0.587511
21,F,1,5,10,4,17,1,2354,0,0.5252253
21,F,1,5,11,3,20,4,8331,7,0.3845437
21,F,1,5,12,1,19,3,6054,4,0.2992425
21,F,1,5,13,3,17,1,2087,1,0.6576188
21,F,1,5,14,3,18,2,1709,0,0.8159357
21,F,1,5,15,2,19,3,10231,14,0.8099315
21,F,1,5,16,1,18,2,3198,2,0.6620171
21,F,1,6,1,4,24,4,10131,5,0.4287179
21,F,1,6,2,3,21,1,2354,2,0.819759
21,F,1,6,3,4,22,2,3743,0,0.8840083
21,F,1,6,4,3,24,4,5320,4,0.4441317
21,F,1,6,5,1,21,1,7009,11,0.6807906
21,F,1,6,6,3,23,3,3365,1,0.3771297
21,F,1,6,7,2,21,1,1243,0,0.6351072
21,F,1,6,8,1,22,2,2621,0,0.1164867
21,F,1,6,9,2,23,3,27831,37,0.9385121
21,F,1,6,10,4,21,1,12031,10,0.9466453
21,F,1,6,11,2,24,4,1376,0,0.6878639
21,F,1,6,12,3,22,2,6943,2,0.9639986
21,F,1,6,13,4,23,3,3298,0,0.2038851
21,F,1,6,14,2,22,2,10398,15,0.567217
21,F,1,6,15,1,24,4,3798,0,0.9697277
21,F,1,6,16,1,23,3,4365,1,0.6917498
21,F,1,7,1,1,28,4,3187,0,0.9648518
21,F,1,7,2,3,26,2,4232,0,0.8031797
21,F,1,7,3,4,25,1,10698,18,0.8762379
21,F,1,7,4,1,26,2,2921,0,0.2086421
21,F,1,7,5,3,25,1,3709,0,0.6072739
21,F,1,7,6,1,27,3,4798,2,0.3324487
21,F,1,7,7,1,25,1,1854,1,0.7167649
21,F,1,7,8,2,26,2,3754,0,0.4588664
21,F,1,7,9,3,28,4,5176,2,0.9060577
21,F,1,7,10,2,27,3,2310,1,0.4798338
21,F,1,7,11,2,28,4,3132,1,0.8702803
21,F,1,7,12,4,27,3,2587,1,0.5193846
21,F,1,7,13,2,25,1,1832,1,1.002389
21,F,1,7,14,4,26,2,9465,18,0.3803004
21,F,1,7,15,4,28,4,4110,2,0.7193097
21,F,1,7,16,3,27,3,3287,0,0.6603661
21,F,1,8,1,3,30,2,3631,0,0.3012259
21,F,1,8,2,4,29,1,2198,1,0.8697729
21,F,1,8,3,2,31,3,4354,6,0.9523389
21,F,1,8,4,4,32,4,3665,1,0.8854254
21,F,1,8,5,3,29,1,1354,0,0.519482
21,F,1,8,6,4,31,3,1965,2,0.4872953
21,F,1,8,7,2,29,1,6409,11,1.002723
21,F,1,8,8,3,32,4,3121,0,0.9301751
21,F,1,8,9,1,29,1,2787,0,0.7144418
21,F,1,8,10,1,31,3,4332,1,0.8661016
21,F,1,8,11,1,30,2,4021,5,0.8483778
21,F,1,8,12,1,32,4,2487,1,0.7031899
21,F,1,8,13,4,30,2,1676,0,0.6449066
21,F,1,8,14,2,32,4,1543,1,0.8379166
21,F,1,8,15,3,31,3,3065,0,0.5082349
21,F,1,8,16,2,30,2,4332,2,0.6212443
21,F,1,9,1,2,35,3,6687,9,0.767552
21,F,1,9,2,4,36,4,3143,0,0.9545592
21,F,1,9,3,4,33,1,1565,0,0.7632724
21,F,1,9,4,1,36,4,4821,1,0.7906179
21,F,1,9,5,4,35,3,1932,0,0.9544958
21,F,1,9,6,1,34,2,5709,3,0.2529938
21,F,1,9,7,2,36,4,9476,11,0.6225694
21,F,1,9,8,1,35,3,2232,0,0.8411568
21,F,1,9,9,3,34,2,3043,0,0.9721022
21,F,1,9,10,3,33,1,5109,2,0.7833517
21,F,1,9,11,4,34,2,4798,0,0.4466851
21,F,1,9,12,1,33,1,2110,1,0.2550095
21,F,1,9,13,3,36,4,4620,2,0.961664
21,F,1,9,14,3,35,3,3343,0,0.05128151
21,F,1,9,15,2,33,1,1598,0,0.9421333
21,F,1,9,16,2,34,2,4421,1,0.6352741
21,F,1,10,1,4,39,3,3165,0,0.5620487
21,F,1,10,2,4,37,1,2965,2,0.3907826
21,F,1,10,3,3,40,4,2309,0,0.7658272
21,F,1,10,4,4,38,2,3909,1,0.6994112
21,F,1,10,5,1,37,1,2287,1,0.7818847
21,F,1,10,6,2,39,3,3032,4,0.7961732
21,F,1,10,7,3,37,1,2121,1,0.7486544
21,F,1,10,8,1,38,2,1676,0,1.011957
21,F,1,10,9,4,40,4,13309,22,0.9201901
21,F,1,10,10,1,39,3,4065,1,0.9244529
21,F,1,10,11,2,37,1,2009,2,0.7119395
21,F,1,10,12,2,38,2,5776,1,0.727237
21,F,1,10,13,3,39,3,4665,0,0.8148244
21,F,1,10,14,1,40,4,6309,0,0.5157611
21,F,1,10,15,3,38,2,3676,1,0.6842196
21,F,1,10,16,2,40,4,6165,1,0.5263108
21,F,1,11,1,1,41,1,3343,0,0.9179845
21,F,1,11,2,1,43,3,3531,0,0.8191583
21,F,1,11,3,1,44,4,8343,11,0.596436
21,F,1,11,4,2,42,2,4554,6,0.9548776
21,F,1,11,5,2,44,4,10709,14,0.8786079
