Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
19,F,1,1,1,4,3,3,271081,21,0.4637381
19,F,1,1,2,3,4,4,11732,0,0.2479926
19,F,1,1,3,1,3,3,5876,1,0.4253504
19,F,1,1,4,1,1,1,2509,0,0.8115585
19,F,1,1,5,1,4,4,1454,0,0.82567
19,F,1,1,6,2,2,2,8042,0,0.6607077
19,F,1,1,7,4,4,4,2310,2,0.6401087
19,F,1,1,8,2,3,3,6909,4,0.7840434
19,F,1,1,9,1,2,2,1843,0,0.7708472
19,F,1,1,10,4,1,1,4143,1,0.7127222
19,F,1,1,11,3,2,2,3932,2,0.389813
19,F,1,1,12,2,1,1,4065,0,0.9082865
19,F,1,1,13,4,2,2,4421,1,0.6209646
19,F,1,1,14,2,4,4,4687,4,0.8975951
19,F,1,1,15,3,3,3,2909,0,0.819851
19,F,1,1,16,3,1,1,1587,0,0.7887711
19,F,1,2,1,4,7,3,4376,1,0.591362
19,F,1,2,2,4,6,2,1632,0,0.3730214
19,F,1,2,3,1,5,1,3398,0,0.4134378
19,F,1,2,4,3,7,3,4832,1,0.9411619
19,F,1,2,5,3,6,2,2432,2,0.5640039
19,F,1,2,6,1,7,3,2987,0,0.726146
19,F,1,2,7,2,8,4,2276,2,0.3265345
19,F,1,2,8,2,7,3,1610,0,0.7188084
19,F,1,2,9,2,5,1,5954,0,0.6566459
19,F,1,2,10,4,8,4,1409,0,0.413
19,F,1,2,11,1,6,2,1787,1,0.7673801
19,F,1,2,12,3,5,1,4565,1,0.1561254
19,F,1,2,13,3,8,4,3287,0,0.1837127
19,F,1,2,14,2,6,2,23653,0,0.8015728
19,F,1,2,15,1,8,4,2921,0,0.8444114
19,F,1,2,16,4,5,1,5032,0,0.7864786
19,F,1,3,1,2,10,2,2065,0,0.6620748
19,F,1,3,2,1,11,3,3698,1,0.6872225
19,F,1,3,3,2,9,1,2498,1,0.450769
19,F,1,3,4,3,11,3,2187,0,0.4354844
19,F,1,3,5,2,12,4,2243,2,0.6116884
19,F,1,3,6,3,10,2,2832,1,0.3178513
19,F,1,3,7,2,11,3,2309,0,0.6234045
19,F,1,3,8,1,9,1,2320,0,0.74578
19,F,1,3,9,3,12,4,1998,0,0.4458877
19,F,1,3,10,1,10,2,1598,0,0.6991904
19,F,1,3,11,4,9,1,1676,0,0.5337867
19,F,1,3,12,4,12,4,9987,6,0.7473406
19,F,1,3,13,4,10,2,2876,0,0.5599779
19,F,1,3,14,1,12,4,14487,0,0.702539
19,F,1,3,15,3,9,1,2354,1,0.3105828
19,F,1,3,16,4,11,3,3343,0,0.759995
19,F,1,4,1,4,14,2,5832,0,0.8958535
19,F,1,4,2,3,13,1,1421,0,0.6078543
19,F,1,4,3,2,15,3,1132,0,0.7032958
19,F,1,4,4,2,13,1,2354,0,0.5983962
19,F,1,4,5,1,16,4,1698,0,0.5975112
19,F,1,4,6,1,13,1,2309,1,0.526319
19,F,1,4,7,1,15,3,3298,2,0.9590473
19,F,1,4,8,4,16,4,2243,0,0.708198
19,F,1,4,9,3,14,2,2232,1,0.6939695
19,F,1,4,10,4,15,3,1487,0,0.6183808
19,F,1,4,11,3,16,4,4465,0,0.5573642
19,F,1,4,12,4,13,1,3732,4,0.9496132
19,F,1,4,13,3,15,3,1665,0,0.9890481
19,F,1,4,14,1,14,2,1921,0,0.5032968
19,F,1,4,15,2,16,4,4754,4,0.3716637
19,F,1,4,16,2,14,2,2576,0,0.515072
19,F,1,5,1,2,20,4,14742,7,0.5345098
19,F,1,5,2,3,19,3,2276,0,0.821662
19,F,1,5,3,1,20,4,2243,1,0.2633682
19,F,1,5,4,4,18,2,2509,0,0.8991086
19,F,1,5,5,2,19,3,1365,0,0.1172664
19,F,1,5,6,2,17,1,5521,0,0.8833842
19,F,1,5,7,1,18,2,1776,0,0.7735477
19,F,1,5,8,3,17,1,1832,0,0.6848789
19,F,1,5,9,4,20,4,1776,1,0.5793797
19,F,1,5,10,4,17,1,1976,0,0.4831561
19,F,1,5,11,2,18,2,2398,1,0.1222527
19,F,1,5,12,4,19,3,1910,0,0.411735
19,F,1,5,13,3,20,4,3176,0,0.7689983
19,F,1,5,14,1,19,3,2910,1,0.6478103
19,F,1,5,15,3,18,2,2387,1,0.7887736
19,F,1,5,16,1,17,1,2298,0,0.5979443
19,F,1,6,1,4,22,2,2765,0,0.4496759
19,F,1,6,2,4,23,3,2509,0,0.6139485
19,F,1,6,3,3,21,1,2454,0,0.4207535
19,F,1,6,4,1,22,2,1876,1,0.8361374
19,F,1,6,5,1,24,4,1921,0,0.2396424
19,F,1,6,6,4,21,1,4332,0,0.3922369
19,F,1,6,7,1,23,3,2976,0,1.011782
19,F,1,6,8,3,22,2,1854,0,0.8798599
19,F,1,6,9,3,23,3,2843,0,0.8467258
19,F,1,6,10,2,24,4,2009,2,0.7409471
19,F,1,6,11,2,23,3,1465,0,0.03699343
19,F,1,6,12,2,21,1,11887,0,0.9681641
19,F,1,6,13,2,22,2,2110,0,0.5575271
19,F,1,6,14,3,24,4,2487,0,0.5225038
19,F,1,6,15,1,21,1,1465,0,0.4453447
19,F,1,6,16,4,24,4,1443,0,0.4907425
19,F,1,7,1,4,27,3,1520,1,0.9364223
19,F,1,7,2,4,25,1,2998,0,0.3899761
19,F,1,7,3,4,28,4,3454,0,0.8928151
19,F,1,7,4,3,26,2,1898,1,0.8207902
19,F,1,7,5,1,28,4,4309,0,0.5227076
19,F,1,7,6,1,25,1,3587,0,0.9516953
19,F,1,7,7,3,28,4,4487,0,0.7133485
19,F,1,7,8,4,26,2,4354,0,0.1234234
19,F,1,7,9,3,27,3,3620,2,0.845935
19,F,1,7,10,2,25,1,5221,1,0.938632
19,F,1,7,11,2,27,3,7354,0,0.678036
19,F,1,7,12,1,26,2,3232,2,0.1951679
19,F,1,7,13,1,27,3,2743,0,0.4242713
19,F,1,7,14,3,25,1,1709,0,0.3588886
19,F,1,7,15,2,28,4,1987,1,0.6037105
19,F,1,7,16,2,26,2,1754,0,0.601975
19,F,1,8,1,4,31,3,2087,0,0.4533712
19,F,1,8,2,1,32,4,2709,0,0.7198623
19,F,1,8,3,1,30,2,2009,1,0.6584267
19,F,1,8,4,4,32,4,2887,0,0.5936102
19,F,1,8,5,4,30,2,2098,0,0.5845462
19,F,1,8,6,1,31,3,3221,0,0.9719476
19,F,1,8,7,3,29,1,2876,0,0.8131861
