Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
18,M,1,1,1,2,1,1,4709,0,0.7379403
18,M,1,1,2,4,2,2,5254,4,0.486238
18,M,1,1,3,1,1,1,2576,0,0.5990462
18,M,1,1,4,1,3,3,2787,0,0.6073689
18,M,1,1,5,3,1,1,2354,0,0.6756214
18,M,1,1,6,3,2,2,1387,0,0.8386019
18,M,1,1,7,4,4,4,2698,2,0.7421634
18,M,1,1,8,2,3,3,2620,0,0.90067
18,M,1,1,9,2,4,4,1143,0,0.05820061
18,M,1,1,10,2,2,2,1109,0,0.6437581
18,M,1,1,11,3,3,3,8632,0,0.6530986
18,M,1,1,12,1,4,4,4787,0,0.1439767
18,M,1,1,13,1,2,2,2932,0,0.2139596
18,M,1,1,14,4,3,3,1098,0,0.1878593
18,M,1,1,15,3,4,4,2431,0,0.7499105
18,M,1,1,16,4,1,1,987,0,0.8114387
18,M,1,2,1,3,7,3,4709,0,0.3742452
18,M,1,2,2,1,8,4,2576,0,0.6774376
18,M,1,2,3,4,5,1,2032,0,0.5345095
18,M,1,2,4,2,6,2,5054,3,0.6074309
18,M,1,2,5,1,5,1,2176,0,0.1693678
18,M,1,2,6,1,7,3,3309,0,0.5649579
18,M,1,2,7,3,8,4,2421,0,0.6014746
18,M,1,2,8,2,7,3,6432,7,0.7101575
18,M,1,2,9,4,8,4,1443,0,0.3746738
18,M,1,2,10,1,6,2,3487,1,0.1760427
18,M,1,2,11,2,8,4,1420,0,0.5709658
18,M,1,2,12,2,5,1,1243,0,0.2604125
18,M,1,2,13,4,7,3,2620,2,0.6550236
18,M,1,2,14,4,6,2,1376,0,0.4793752
18,M,1,2,15,3,5,1,1854,0,0.1410885
18,M,1,2,16,3,6,2,1243,0,0.5799925
18,M,1,3,1,2,9,1,3653,0,0.4499748
18,M,1,3,2,4,12,4,854,0,0.3913168
18,M,1,3,3,3,11,3,2854,0,0.4825277
18,M,1,3,4,2,10,2,3365,2,0.457257
18,M,1,3,5,4,9,1,3110,1,0.7151544
18,M,1,3,6,1,10,2,1643,0,0.4330398
18,M,1,3,7,2,11,3,2476,0,0.7805027
18,M,1,3,8,2,12,4,1243,0,0.6866167
18,M,1,3,9,1,11,3,8987,0,0.6060319
18,M,1,3,10,3,12,4,4265,0,0.5794341
18,M,1,3,11,4,10,2,1420,0,0.6345869
18,M,1,3,12,4,11,3,4154,0,0.3605371
18,M,1,3,13,1,12,4,2932,0,0.7857836
18,M,1,3,14,1,9,1,2487,0,0.6494613
18,M,1,3,15,3,10,2,2210,0,0.7168416
18,M,1,3,16,3,9,1,1276,0,0.5174945
18,M,1,4,1,4,15,3,3932,3,0.7563182
18,M,1,4,2,3,16,4,4287,0,0.5737927
18,M,1,4,3,1,13,1,2376,0,0.3127961
18,M,1,4,4,3,15,3,1687,0,0.7350972
18,M,1,4,5,1,16,4,2098,0,0.6290555
18,M,1,4,6,2,15,3,5932,5,0.3785967
18,M,1,4,7,4,13,1,998,0,0.4195571
18,M,1,4,8,4,14,2,1187,0,0.8782747
18,M,1,4,9,1,15,3,2620,0,0.4083354
18,M,1,4,10,2,14,2,1798,0,0.8886003
18,M,1,4,11,2,16,4,3087,1,0.3881126
18,M,1,4,12,2,13,1,2987,0,0.2751465
18,M,1,4,13,4,16,4,1454,1,0.2332528
18,M,1,4,14,3,14,2,2409,1,0.1609814
18,M,1,4,15,3,13,1,2310,0,0.5095019
18,M,1,4,16,1,14,2,3387,0,0.4782066
18,M,1,5,1,2,17,1,2376,0,0.7289952
18,M,1,5,2,3,20,4,3409,0,0.6997364
18,M,1,5,3,4,18,2,4465,0,0.4899305
18,M,1,5,4,2,19,3,2665,1,1.018448
18,M,1,5,5,2,18,2,3554,4,0.6255009
18,M,1,5,6,3,19,3,4354,0,0.6925078
18,M,1,5,7,3,17,1,2054,0,0.881903
18,M,1,5,8,4,20,4,1687,1,0.3096542
18,M,1,5,9,3,18,2,2943,0,0.3150573
18,M,1,5,10,4,19,3,1054,0,0.8865974
18,M,1,5,11,1,20,4,3065,0,0.6361029
18,M,1,5,12,1,18,2,1876,0,0.3557635
18,M,1,5,13,4,17,1,1598,0,0.2461676
18,M,1,5,14,2,20,4,2110,0,0.5978411
18,M,1,5,15,1,17,1,1676,0,0.2193677
18,M,1,5,16,1,19,3,3109,0,0.4370647
18,M,1,6,1,4,24,4,1943,0,0.6276383
18,M,1,6,2,3,22,2,2776,1,0.261016
18,M,1,6,3,1,24,4,2920,0,0.7033653
18,M,1,6,4,3,23,3,2909,0,0.4081933
18,M,1,6,5,1,22,2,2043,0,0.2550524
18,M,1,6,6,2,24,4,6965,6,0.2473261
18,M,1,6,7,4,21,1,1309,0,0.2922683
18,M,1,6,8,2,23,3,1543,0,0.3691945
18,M,1,6,9,3,21,1,1254,0,0.5995309
18,M,1,6,10,2,22,2,3187,0,0.4819435
18,M,1,6,11,3,24,4,2532,0,0.6562161
18,M,1,6,12,2,21,1,2398,0,0.4891171
18,M,1,6,13,4,23,3,4609,0,1.012634
18,M,1,6,14,1,21,1,2521,0,0.507219
18,M,1,6,15,4,22,2,2232,0,0.908931
18,M,1,6,16,1,23,3,2554,0,0.5233454
18,M,1,7,1,2,28,4,1154,0,0.5203152
18,M,1,7,2,4,25,1,2543,0,0.1904609
18,M,1,7,3,3,28,4,1209,0,0.2923961
18,M,1,7,4,4,26,2,3120,0,0.2409004
18,M,1,7,5,1,25,1,1665,0,0.4404584
18,M,1,7,6,3,26,2,3265,0,0.211164
18,M,1,7,7,4,27,3,909,0,0.9331546
18,M,1,7,8,1,28,4,1498,0,0.1933274
18,M,1,7,9,3,25,1,1032,0,0.5335379
18,M,1,7,10,2,27,3,1254,0,0.7929592
18,M,1,7,11,1,26,2,1265,0,0.4361233
18,M,1,7,12,3,27,3,2043,0,0.6885291
