Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
21,M,1,1,1,1,1,1,4654,0,0.3195455
21,M,1,1,2,3,4,4,4220,0,0.4161712
21,M,1,1,3,4,3,3,4465,1,0.7472146
21,M,1,1,4,2,1,1,22309,15,0.9556565
21,M,1,1,5,4,2,2,3065,1,0.3560911
21,M,1,1,6,1,4,4,3054,0,0.534769
21,M,1,1,7,3,2,2,2487,0,0.7950137
21,M,1,1,8,4,4,4,1742,0,0.6169542
21,M,1,1,9,3,1,1,9287,0,0.2828704
21,M,1,1,10,2,4,4,1542,0,0.861998
21,M,1,1,11,3,3,3,3454,0,0.5528079
21,M,1,1,12,2,2,2,1909,0,0.7693404
21,M,1,1,13,1,3,3,2287,0,0.836027
21,M,1,1,14,4,1,1,9031,8,0.3333808
21,M,1,1,15,1,2,2,2687,0,0.5338166
21,M,1,1,16,2,3,3,1998,0,0.2294024
21,M,1,2,1,4,5,1,2410,0,0.2132077
21,M,1,2,2,1,7,3,1454,0,0.1069043
21,M,1,2,3,3,6,2,3554,0,0.4947788
21,M,1,2,4,4,8,4,2821,0,0.9389985
21,M,1,2,5,2,6,2,2976,0,0.8499724
21,M,1,2,6,2,7,3,2765,2,0.786553
21,M,1,2,7,3,8,4,2965,0,0.6337842
21,M,1,2,8,3,5,1,2542,0,0.4930843
21,M,1,2,9,4,6,2,5021,0,0.5895952
21,M,1,2,10,2,8,4,1620,0,0.9152226
21,M,1,2,11,4,7,3,2798,0,0.4384983
21,M,1,2,12,1,6,2,2754,1,0.5142626
21,M,1,2,13,1,8,4,5565,0,0.5709133
21,M,1,2,14,2,5,1,2521,1,0.431154
21,M,1,2,15,3,7,3,1787,0,0.258656
21,M,1,2,16,1,5,1,3609,0,0.6390433
21,M,1,3,1,4,11,3,2276,0,0.7585882
21,M,1,3,2,2,12,4,1398,0,0.7307714
21,M,1,3,3,3,10,2,1576,0,0.675355
21,M,1,3,4,2,11,3,2509,0,0.4885955
21,M,1,3,5,3,9,1,2876,0,0.5307109
21,M,1,3,6,1,11,3,1743,0,0.3154997
21,M,1,3,7,4,10,2,2887,0,0.5987251
21,M,1,3,8,4,12,4,3920,1,0.4721521
21,M,1,3,9,2,9,1,2065,1,0.2137367
21,M,1,3,10,1,10,2,2554,0,0.7271029
21,M,1,3,11,1,12,4,4087,1,0.7849379
21,M,1,3,12,2,10,2,2687,0,0.6056055
21,M,1,3,13,3,12,4,3109,0,0.4987333
21,M,1,3,14,1,9,1,3231,1,0.4148974
21,M,1,3,15,3,11,3,2987,0,0.6728455
