Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
18,F,1,1,1,2,2,2,2698,0,0.9202055
18,F,1,1,2,3,3,3,4954,0,0.2168018
18,F,1,1,3,4,4,4,3332,0,0.6215715
18,F,1,1,4,2,1,1,28653,9,0.116778
18,F,1,1,5,1,3,3,11154,0,0.5539038
18,F,1,1,6,3,4,4,7598,0,0.0112935
18,F,1,1,7,3,2,2,1332,0,0.0945432
18,F,1,1,8,2,3,3,12632,3,0.3752007
18,F,1,1,9,3,1,1,3099,0,0.9195205
18,F,1,1,10,1,4,4,6009,0,0.791689
18,F,1,1,11,4,1,1,42220,19,0.740063
18,F,1,1,12,4,3,3,5876,1,0.1871495
18,F,1,1,13,1,2,2,2021,0,0.6336672
18,F,1,1,14,2,4,4,4110,0,0.5466198
18,F,1,1,15,4,2,2,52820,25,0.606191
18,F,1,1,16,1,1,1,2876,1,0.6250955
18,F,1,2,1,2,6,2,5965,0,0.831655
18,F,1,2,2,4,8,4,55353,19,0.4896225
18,F,1,2,3,2,7,3,7098,0,0.1361912
18,F,1,2,4,3,8,4,10620,2,0.435635
18,F,1,2,5,3,7,3,7498,1,0.5959557
18,F,1,2,6,3,5,1,2732,0,0.2617954
18,F,1,2,7,2,8,4,28720,17,0.9759629
18,F,1,2,8,4,5,1,2654,0,0.3644701
18,F,1,2,9,4,6,2,11354,4,0.2916338
18,F,1,2,10,1,7,3,7532,1,0.0705298
18,F,1,2,11,3,6,2,3276,2,0.452086
18,F,1,2,12,2,5,1,3543,0,0.7136427
18,F,1,2,13,4,7,3,4154,2,0.150974
18,F,1,2,14,1,5,1,3276,0,0.3352516
18,F,1,2,15,1,6,2,1843,0,0.8420072
18,F,1,2,16,1,8,4,4665,0,0.8941247
18,F,1,3,1,3,10,2,6665,0,0.6183577
18,F,1,3,2,3,9,1,1954,0,0.8330122
18,F,1,3,3,4,11,3,7287,2,0.1920056
18,F,1,3,4,2,9,1,33043,16,0.9119784
18,F,1,3,5,2,12,4,9487,2,0.890495
18,F,1,3,6,1,10,2,1421,0,0.3353334
18,F,1,3,7,4,12,4,29387,6,0.7455701
18,F,1,3,8,1,9,1,2532,0,0.6116811
18,F,1,3,9,1,11,3,4665,0,0.4180218
18,F,1,3,10,1,12,4,5343,1,0.3969981
18,F,1,3,11,4,10,2,8887,2,0.4061743
18,F,1,3,12,4,9,1,12398,4,0.4095
18,F,1,3,13,2,10,2,6421,2,0.2777362
18,F,1,3,14,3,11,3,5176,0,0.5849737
18,F,1,3,15,3,12,4,4520,0,0.5309131
18,F,1,3,16,2,11,3,5743,0,0.2725764
18,F,1,4,1,3,16,4,3921,0,0.7817985
18,F,1,4,2,2,14,2,6654,0,0.7508212
18,F,1,4,3,3,13,1,2165,0,0.9100274
18,F,1,4,4,1,16,4,2976,0,0.5983417
18,F,1,4,5,4,13,1,9809,0,0.1122937
18,F,1,4,6,4,15,3,4809,1,0.8010536
18,F,1,4,7,1,13,1,2654,0,0.2831129
18,F,1,4,8,1,15,3,4898,0,0.3181257
18,F,1,4,9,1,14,2,1276,0,0.2133038
18,F,1,4,10,2,16,4,2287,0,0.5601662
18,F,1,4,11,2,15,3,5232,0,0.3815677
18,F,1,4,12,3,14,2,1276,0,0.627345
18,F,1,4,13,2,13,1,16109,0,0.5806287
18,F,1,4,14,3,15,3,4432,0,0.6313512
18,F,1,4,15,4,16,4,5843,0,0.4311151
18,F,1,4,16,4,14,2,8387,0,0.6653233
18,F,1,5,1,2,20,4,3099,1,0.3461879
18,F,1,5,2,1,19,3,4220,0,0.7585425
18,F,1,5,3,3,17,1,1987,0,0.7221158
18,F,1,5,4,3,18,2,1210,0,0.3405629
18,F,1,5,5,1,17,1,1743,0,0.7037833
18,F,1,5,6,2,19,3,2520,0,0.3633842
18,F,1,5,7,1,20,4,3520,0,0.6795585
18,F,1,5,8,4,17,1,2710,0,0.7515878
18,F,1,5,9,3,19,3,2398,0,0.6927313
18,F,1,5,10,4,20,4,12865,3,0.6348091
18,F,1,5,11,2,18,2,1854,1,0.6832784
18,F,1,5,12,4,19,3,11498,1,0.8895173
18,F,1,5,13,4,18,2,1776,1,0.435726
18,F,1,5,14,2,17,1,9821,0,0.831374
18,F,1,5,15,1,18,2,1587,0,0.6228798
18,F,1,5,16,3,20,4,3687,0,0.5437568
18,F,1,6,1,1,21,1,2287,1,0.7297971
18,F,1,6,2,2,23,3,5176,0,0.6995596
18,F,1,6,3,3,24,4,4987,1,0.2996096
18,F,1,6,4,2,22,2,1032,0,0.7209689
18,F,1,6,5,3,21,1,2943,0,0.2879591
18,F,1,6,6,1,24,4,2854,0,0.3821985
18,F,1,6,7,1,23,3,3310,0,0.4868891
18,F,1,6,8,4,22,2,7265,3,0.8561458
18,F,1,6,9,3,23,3,4509,0,0.5666519
18,F,1,6,10,4,21,1,3332,0,0.2778297
18,F,1,6,11,4,24,4,2643,1,0.5593659
18,F,1,6,12,3,22,2,1221,0,0.8158151
18,F,1,6,13,2,24,4,1632,0,0.1561693
18,F,1,6,14,2,21,1,2287,0,0.3739842
18,F,1,6,15,1,22,2,1565,0,0.1943891
18,F,1,6,16,4,23,3,3465,0,0.6183712
18,F,1,7,1,4,28,4,2965,0,0.5070162
18,F,1,7,2,1,27,3,4232,1,0.2628471
18,F,1,7,3,3,26,2,1609,1,0.8151618
18,F,1,7,4,1,25,1,1565,0,0.4756953
18,F,1,7,5,2,28,4,3632,1,0.4244048
18,F,1,7,6,2,26,2,932,0,0.2846244
18,F,1,7,7,1,28,4,1821,0,0.1455669
18,F,1,7,8,3,27,3,2387,0,0.603866
18,F,1,7,9,4,26,2,10176,1,0.5230495
18,F,1,7,10,2,25,1,7232,0,0.5574058
18,F,1,7,11,4,27,3,4432,0,0.1331626
18,F,1,7,12,3,25,1,2576,1,0.9966227
18,F,1,7,13,2,27,3,1876,0,0.4667384
18,F,1,7,14,3,28,4,3209,0,0.3316732
18,F,1,7,15,4,25,1,2598,0,0.7929134
18,F,1,7,16,1,26,2,1254,0,0.4380589
18,F,1,8,1,3,29,1,2076,0,0.520761
18,F,1,8,2,1,32,4,3021,0,0.3184451
18,F,1,8,3,2,30,2,6798,1,0.1755472
18,F,1,8,4,1,31,3,3520,0,0.2468829
18,F,1,8,5,3,30,2,1487,0,0.5100989
18,F,1,8,6,2,32,4,2910,0,0.8568261
18,F,1,8,7,4,29,1,2109,0,0.366305
18,F,1,8,8,1,30,2,1421,0,0.595261
18,F,1,8,9,4,32,4,2109,0,0.5646667
18,F,1,8,10,4,30,2,1143,0,0.1598034
18,F,1,8,11,3,31,3,4054,0,0.3728855
18,F,1,8,12,3,32,4,3087,0,0.1264725
18,F,1,8,13,2,29,1,2354,0,0.4478685
18,F,1,8,14,4,31,3,2221,0,0.7295766
18,F,1,8,15,1,29,1,1787,0,0.8343442
18,F,1,8,16,2,31,3,6576,4,0.2683365
18,F,1,9,1,1,34,2,1165,0,0.6112511
18,F,1,9,2,1,36,4,3643,0,0.07853165
18,F,1,9,3,1,33,1,1543,0,0.6996535
18,F,1,9,4,4,35,3,2543,0,0.3814729
