Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
18,F,1,1,1,3,3,3,2287,0,0.4385374
18,F,1,1,2,2,1,1,3732,1,0.298113
18,F,1,1,3,3,2,2,2287,0,0.8305391
18,F,1,1,4,2,3,3,3743,0,0.7727928
18,F,1,1,5,1,1,1,2098,0,0.1661426
18,F,1,1,6,4,2,2,1710,0,0.8486816
18,F,1,1,7,1,3,3,2032,0,0.2000037
18,F,1,1,8,2,4,4,4532,1,0.4561656
18,F,1,1,9,4,1,1,2587,0,0.9704028
18,F,1,1,10,1,4,4,7754,2,0.6915052
18,F,1,1,11,3,1,1,1887,0,0.2051392
18,F,1,1,12,2,2,2,1731,0,0.721563
18,F,1,1,13,3,4,4,3587,0,0.458937
18,F,1,1,14,1,2,2,2398,0,0.5252101
18,F,1,1,15,4,4,4,1454,0,0.6545286
18,F,1,1,16,4,3,3,4109,1,0.4185815
18,F,1,2,1,4,8,4,1832,0,0.7079902
18,F,1,2,2,2,5,1,3487,1,0.555351
18,F,1,2,3,3,7,3,1854,0,0.4116168
18,F,1,2,4,2,8,4,1454,0,0.3758178
18,F,1,2,5,4,6,2,2976,1,0.2110933
18,F,1,2,6,3,8,4,3876,0,0.7092996
18,F,1,2,7,2,6,2,1443,0,0.9142499
18,F,1,2,8,4,5,1,2876,1,0.4996772
18,F,1,2,9,4,7,3,3721,0,0.8362093
18,F,1,2,10,3,6,2,2165,0,0.5249682
18,F,1,2,11,1,7,3,2154,0,0.1267808
18,F,1,2,12,1,5,1,1721,0,0.7069953
18,F,1,2,13,1,6,2,4254,0,0.9897035
18,F,1,2,14,1,8,4,3721,0,0.7974327
18,F,1,2,15,3,5,1,2176,0,0.0863897
18,F,1,2,16,2,7,3,11687,6,0.9995293
18,F,1,3,1,3,9,1,3620,0,0.3649936
18,F,1,3,2,1,10,2,2243,0,0.3995765
18,F,1,3,3,2,12,4,1621,0,0.7778467
18,F,1,3,4,1,11,3,2409,0,0.06910974
18,F,1,3,5,3,12,4,3276,0,0.5679805
18,F,1,3,6,3,10,2,2032,0,0.9396142
18,F,1,3,7,2,11,3,3265,0,0.1829293
18,F,1,3,8,4,10,2,4620,1,0.8018187
18,F,1,3,9,1,9,1,1998,0,0.6394421
18,F,1,3,10,3,11,3,3032,0,0.3509425
18,F,1,3,11,4,9,1,3732,1,0.6903872
18,F,1,3,12,4,12,4,1176,0,0.8690794
18,F,1,3,13,2,10,2,1676,1,0.4124799
18,F,1,3,14,1,12,4,3521,0,0.4819329
18,F,1,3,15,2,9,1,2920,1,0.5909256
18,F,1,3,16,4,11,3,2332,0,0.4603733
18,F,1,4,1,2,13,1,1998,0,0.5526767
