Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
22,M,1,1,1,3,3,3,5087,1,0.5779379
22,M,1,1,2,1,1,1,2432,1,0.4491667
22,M,1,1,3,1,2,2,13976,9,0.6686189
22,M,1,1,4,3,1,1,2143,0,0.6561977
22,M,1,1,5,3,2,2,12265,6,0.899662
22,M,1,1,6,2,4,4,6454,5,0.9573384
22,M,1,1,7,1,3,3,3388,0,0.6949887
22,M,1,1,8,2,2,2,1821,1,0.2248232
22,M,1,1,9,4,3,3,4165,2,0.361739
22,M,1,1,10,2,1,1,4021,7,0.154842
22,M,1,1,11,3,4,4,4198,3,0.92871
22,M,1,1,12,4,2,2,7398,2,0.5475304
22,M,1,1,13,1,4,4,7698,8,0.9362062
22,M,1,1,14,4,1,1,1765,1,0.5605767
22,M,1,1,15,4,4,4,7443,4,0.6107034
22,M,1,1,16,2,3,3,16543,15,0.3362948
22,M,1,2,1,1,6,2,1443,1,0.9037737
22,M,1,2,2,3,5,1,2643,1,0.566991
22,M,1,2,3,1,8,4,15698,2,0.899959
22,M,1,2,4,4,5,1,2454,0,0.9647678
22,M,1,2,5,3,7,3,4509,1,0.3162894
22,M,1,2,6,2,6,2,13976,19,0.9642543
22,M,1,2,7,2,5,1,2965,0,0.6920192
22,M,1,2,8,1,7,3,5898,2,0.5612833
22,M,1,2,9,4,8,4,7598,1,0.9547522
22,M,1,2,10,4,6,2,5732,0,0.6825894
22,M,1,2,11,2,8,4,17165,17,0.9550999
22,M,1,2,12,4,7,3,15320,10,0.8510826
22,M,1,2,13,3,6,2,1609,1,0.8645711
22,M,1,2,14,2,7,3,11432,16,0.7095758
22,M,1,2,15,3,8,4,3943,2,0.2173251
22,M,1,2,16,1,5,1,2476,1,0.9131894
22,M,1,3,1,4,12,4,17542,22,0.3442704
22,M,1,3,2,2,10,2,2487,3,0.9003422
22,M,1,3,3,1,11,3,6054,6,0.7767093
22,M,1,3,4,1,10,2,7920,8,0.7530788
22,M,1,3,5,2,9,1,5398,1,0.5744882
22,M,1,3,6,4,11,3,6454,1,0.4396766
22,M,1,3,7,2,12,4,2265,0,0.3049244
22,M,1,3,8,3,9,1,1998,0,0.7756934
22,M,1,3,9,1,12,4,6654,2,0.7881268
22,M,1,3,10,3,10,2,10176,6,0.6762996
22,M,1,3,11,1,9,1,5887,0,0.613011
22,M,1,3,12,2,11,3,7465,0,1.019289
22,M,1,3,13,3,12,4,1943,1,0.1982415
22,M,1,3,14,4,10,2,12587,13,0.6604186
22,M,1,3,15,4,9,1,5121,1,0.9616287
22,M,1,3,16,3,11,3,3010,0,0.7465374
22,M,1,4,1,3,16,4,9887,9,0.5483869
22,M,1,4,2,2,13,1,5143,3,0.4257278
22,M,1,4,3,4,14,2,4198,6,0.8518077
22,M,1,4,4,2,16,4,2998,1,0.74709
22,M,1,4,5,3,14,2,14320,18,0.747049
22,M,1,4,6,1,13,1,3010,3,0.6365948
22,M,1,4,7,4,16,4,8842,9,0.5293931
22,M,1,4,8,1,15,3,3710,2,0.966712
22,M,1,4,9,3,13,1,2310,2,0.5579628
22,M,1,4,10,1,14,2,1832,2,0.7604101
22,M,1,4,11,3,15,3,5432,3,0.8069764
22,M,1,4,12,1,16,4,6387,3,0.8432762
22,M,1,4,13,4,15,3,6909,5,0.9737005
22,M,1,4,14,2,14,2,2098,3,0.8808033
22,M,1,4,15,2,15,3,17376,24,0.7070346
22,M,1,4,16,4,13,1,2487,0,0.3285578
22,M,1,5,1,2,19,3,8754,6,0.6643273
22,M,1,5,2,4,20,4,10531,13,0.317463
22,M,1,5,3,3,18,2,12520,17,0.6610667
22,M,1,5,4,1,20,4,4643,4,0.1058298
22,M,1,5,5,4,19,3,3976,6,0.800788
22,M,1,5,6,2,18,2,11143,20,0.4845224
22,M,1,5,7,1,17,1,1865,2,0.5845594
22,M,1,5,8,2,20,4,7810,22,0.4629324
22,M,1,5,9,4,17,1,2521,0,0.6252544
22,M,1,5,10,3,19,3,2887,0,0.3508353
22,M,1,5,11,3,20,4,1865,2,0.9533125
22,M,1,5,12,4,18,2,12564,11,0.8891506
22,M,1,5,13,3,17,1,2699,1,0.7814337
22,M,1,5,14,1,18,2,15098,18,0.7507843
22,M,1,5,15,1,19,3,5498,0,0.9168934
22,M,1,5,16,2,17,1,2298,0,0.8319371
22,M,1,6,1,2,22,2,15798,28,0.524004
22,M,1,6,2,2,24,4,1498,0,0.8985993
22,M,1,6,3,4,21,1,1410,1,0.5091022
22,M,1,6,4,3,22,2,2387,2,0.6398817
22,M,1,6,5,3,24,4,7409,6,0.4828221
22,M,1,6,6,2,23,3,2543,0,0.6530223
22,M,1,6,7,2,21,1,6787,11,0.8598621
22,M,1,6,8,4,23,3,2643,0,0.1390308
22,M,1,6,9,4,24,4,2365,0,0.03207616
22,M,1,6,10,1,21,1,2510,1,0.9305594
22,M,1,6,11,1,24,4,3198,0,0.8435611
22,M,1,6,12,3,23,3,5176,1,0.7276176
22,M,1,6,13,3,21,1,2475,0,0.6295504
22,M,1,6,14,4,22,2,3699,3,0.8535346
22,M,1,6,15,1,23,3,3165,0,0.7859682
22,M,1,6,16,1,22,2,6932,6,0.5606029
22,M,1,7,1,2,25,1,8054,7,0.5344451
22,M,1,7,2,3,27,3,3165,1,0.942918
22,M,1,7,3,3,26,2,2543,2,1.003243
22,M,1,7,4,3,28,4,5653,6,0.6723443
22,M,1,7,5,4,25,1,3798,2,0.3782809
22,M,1,7,6,1,27,3,3687,0,0.1461382
22,M,1,7,7,3,25,1,3310,0,0.6077194
22,M,1,7,8,1,28,4,4131,1,0.7157845
22,M,1,7,9,1,25,1,3532,2,0.7229231
22,M,1,7,10,1,26,2,3465,3,0.4416312
22,M,1,7,11,4,27,3,2532,1,0.7256137
22,M,1,7,12,4,28,4,19265,21,0.569865
22,M,1,7,13,4,26,2,10476,12,0.8308384
22,M,1,7,14,2,28,4,11720,10,0.3591318
22,M,1,7,15,2,26,2,13265,5,0.4548067
22,M,1,7,16,2,27,3,11709,5,0.0727445
22,M,1,8,1,4,30,2,16120,16,0.9879769
22,M,1,8,2,3,29,1,2920,0,0.4680266
22,M,1,8,3,2,32,4,13776,19,0.1579218
22,M,1,8,4,2,30,2,3587,0,0.798672
22,M,1,8,5,3,31,3,3232,0,0.8215389
22,M,1,8,6,4,32,4,18475,18,0.870291
22,M,1,8,7,2,31,3,6743,4,0.8381756
22,M,1,8,8,2,29,1,3343,3,0.9211411
22,M,1,8,9,1,31,3,3976,1,0.2536744
22,M,1,8,10,1,32,4,4409,4,0.5689377
22,M,1,8,11,3,30,2,1909,1,0.7522407
22,M,1,8,12,1,29,1,3554,0,0.613042
22,M,1,8,13,4,31,3,4031,0,0.7031986
22,M,1,8,14,1,30,2,4143,0,0.736531
22,M,1,8,15,4,29,1,3221,6,0.7409381
22,M,1,8,16,3,32,4,21054,12,0.71386
22,M,1,9,1,3,34,2,3343,4,0.03727324
22,M,1,9,2,4,33,1,4765,1,0.8358389
22,M,1,9,3,4,35,3,3398,0,0.5911684
22,M,1,9,4,3,36,4,2598,0,0.707962
22,M,1,9,5,2,33,1,6676,5,0.4577
22,M,1,9,6,4,34,2,3576,0,0.2831003
22,M,1,9,7,2,35,3,8609,10,0.4387081
22,M,1,9,8,2,36,4,2598,0,0.8048542
22,M,1,9,9,1,35,3,2943,0,0.9700608
22,M,1,9,10,1,33,1,2187,1,0.7207885
22,M,1,9,11,4,36,4,2932,1,0.8874918
22,M,1,9,12,3,33,1,2098,1,0.08172039
22,M,1,9,13,1,34,2,1332,0,0.9211084
22,M,1,9,14,1,36,4,3298,1,0.6106886
22,M,1,9,15,2,34,2,4820,0,0.7435824
22,M,1,9,16,3,35,3,3776,0,0.5536184
22,M,1,10,1,3,37,1,1987,0,0.3677094
22,M,1,10,2,3,38,2,1876,0,0.8839196
22,M,1,10,3,4,39,3,3987,3,0.5937889
22,M,1,10,4,2,38,2,4143,0,0.5922161
22,M,1,10,5,2,37,1,21543,23,0.476685
22,M,1,10,6,1,39,3,3132,0,0.3561352
22,M,1,10,7,4,38,2,1732,2,0.9405927
22,M,1,10,8,4,40,4,7765,0,0.3476491
22,M,1,10,9,1,37,1,3932,0,0.9504077
22,M,1,10,10,2,39,3,2354,1,0.1446267
22,M,1,10,11,1,40,4,5332,2,0.6310064
22,M,1,10,12,1,38,2,1654,0,0.8160052
22,M,1,10,13,4,37,1,7221,2,0.8066258
22,M,1,10,14,2,40,4,23031,33,0.5108405
22,M,1,10,15,3,39,3,5109,0,0.2931017
22,M,1,10,16,3,40,4,4154,5,0.5385939
22,M,1,11,1,3,42,2,1865,3,0.5723346
22,M,1,11,2,4,44,4,1943,0,0.3577115
22,M,1,11,3,1,42,2,1310,1,0.9217054
22,M,1,11,4,2,41,1,11543,19,0.7030605
22,M,1,11,5,2,43,3,2987,0,0.4789081
22,M,1,11,6,4,42,2,1532,1,0.8992784
22,M,1,11,7,4,43,3,5932,0,0.3298142
22,M,1,11,8,2,42,2,7343,2,0.3232116
22,M,1,11,9,3,43,3,7820,0,0.3510357
22,M,1,11,10,1,44,4,3187,1,0.9133008
22,M,1,11,11,1,41,1,2287,0,0.4601664
22,M,1,11,12,2,44,4,7265,0,0.688206
22,M,1,11,13,4,41,1,3498,6,0.8202172
22,M,1,11,14,3,44,4,3787,2,0.1427866
22,M,1,11,15,1,43,3,3021,1,0.3234328
22,M,1,11,16,3,41,1,1210,0,0.3518538
22,M,1,12,1,3,47,3,3643,1,0.7866383
22,M,1,12,2,3,46,2,3498,10,0.8526495
22,M,1,12,3,4,47,3,2165,0,0.3487814
22,M,1,12,4,2,48,4,2854,4,0.5968099
22,M,1,12,5,1,46,2,2609,2,0.6554823
22,M,1,12,6,3,48,4,2187,2,0.4299268
22,M,1,12,7,2,45,1,1976,2,0.8788559
22,M,1,12,8,2,47,3,1232,1,0.7072036
22,M,1,12,9,1,45,1,2176,1,0.9356113
22,M,1,12,10,1,48,4,3032,2,0.8435442
22,M,1,12,11,4,46,2,1709,5,0.5900901
22,M,1,12,12,4,45,1,1098,0,0.7670456
22,M,1,12,13,2,46,2,1198,2,0.5951252
22,M,1,12,14,3,45,1,2465,1,0.587426
22,M,1,12,15,4,48,4,2654,2,0.8167144
22,M,1,12,16,1,47,3,2732,1,0.3842418
22,M,1,13,1,2,49,1,2954,1,0.5365072
22,M,1,13,2,2,50,2,1776,5,0.9002914
22,M,1,13,3,1,52,4,9254,1,0.5472968
22,M,1,13,4,4,51,3,7076,1,0.4430209
22,M,1,13,5,4,52,4,1509,1,0.8420153
22,M,1,13,6,3,49,1,4343,0,0.8443331
22,M,1,13,7,1,50,2,6476,5,0.9283666
22,M,1,13,8,1,51,3,2865,1,0.5780926
22,M,1,13,9,2,52,4,3143,2,0.8115016
22,M,1,13,10,1,49,1,1743,0,0.5465052
22,M,1,13,11,3,50,2,2309,2,0.7733138
22,M,1,13,12,2,51,3,2476,2,0.9170995
22,M,1,13,13,4,49,1,1309,1,0.6083624
22,M,1,13,14,4,50,2,1432,0,0.2581587
22,M,1,13,15,3,52,4,5465,5,0.4271675
22,M,1,13,16,3,51,3,9443,5,0.1106957
22,M,1,14,1,4,53,1,1398,1,0.9197666
22,M,1,14,2,3,54,2,2410,2,0.8258006
22,M,1,14,3,2,53,1,7321,14,0.4919257
22,M,1,14,4,4,56,4,4020,0,0.6040371
22,M,1,14,5,2,54,2,1410,1,0.9658464
22,M,1,14,6,2,56,4,6020,9,0.6342596
22,M,1,14,7,3,55,3,3421,0,0.8095211
22,M,1,14,8,3,53,1,1565,0,0.633642
22,M,1,14,9,1,55,3,3532,0,0.2501134
22,M,1,14,10,3,56,4,3309,3,1.005822
22,M,1,14,11,1,53,1,2309,0,0.5445821
22,M,1,14,12,1,54,2,1143,1,0.8663436
22,M,1,14,13,1,56,4,3231,4,0.7126571
22,M,1,14,14,4,55,3,12009,16,0.7836933
22,M,1,14,15,4,54,2,1610,1,0.8469967
22,M,1,14,16,2,55,3,5009,6,0.2120138
22,M,1,15,1,4,58,2,1321,2,0.8465774
22,M,1,15,2,4,57,1,3465,2,0.6950268
22,M,1,15,3,3,60,4,1521,2,0.5798485
22,M,1,15,4,3,58,2,1221,2,0.6550494
22,M,1,15,5,2,59,3,2243,0,0.7277511
22,M,1,15,6,2,57,1,1487,2,0.9727903
22,M,1,15,7,3,59,3,3798,2,0.9338359
22,M,1,15,8,1,57,1,1954,1,0.9297974
22,M,1,15,9,4,59,3,2832,2,0.8720148
22,M,1,15,10,1,60,4,5309,1,0.7038595
22,M,1,15,11,2,58,2,7798,11,0.3986086
22,M,1,15,12,4,60,4,5654,14,0.5866317
22,M,1,15,13,3,57,1,1410,0,0.4172666
22,M,1,15,14,1,58,2,4554,4,0.9321592
22,M,1,15,15,2,60,4,4987,2,0.4661276
22,M,1,15,16,1,59,3,3054,0,0.3801004
22,M,1,16,1,4,62,2,1942,1,0.8275872
22,M,1,16,2,1,63,3,2876,0,0.2684335
22,M,1,16,3,1,62,2,9687,12,0.7106896
22,M,1,16,4,2,64,4,3176,2,0.978542
22,M,1,16,5,1,61,1,1487,0,0.5117329
22,M,1,16,6,4,64,4,1643,0,0.5332586
22,M,1,16,7,3,62,2,2621,4,0.7748449
22,M,1,16,8,4,61,1,1276,0,0.479503
22,M,1,16,9,2,62,2,1665,1,0.5066027
22,M,1,16,10,4,63,3,2776,0,1.033665
22,M,1,16,11,3,64,4,2621,2,0.6656457
22,M,1,16,12,3,63,3,2442,1,0.7075917
22,M,1,16,13,1,64,4,2887,1,0.7455102
22,M,1,16,14,2,61,1,3676,9,0.6799357
22,M,1,16,15,2,63,3,2576,1,0.4889628
22,M,1,16,16,3,61,1,943,0,0.2631092
22,M,1,17,1,2,68,4,3787,4,0.6048285
22,M,1,17,2,4,67,3,2932,3,0.8103166
