Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
22,M,1,1,1,3,4,4,4932,0,0.3337994
22,M,1,1,2,3,2,2,2554,0,0.5910397
22,M,1,1,3,2,4,4,2110,0,0.4060337
22,M,1,1,4,4,2,2,5365,0,0.3176682
22,M,1,1,5,3,1,1,4965,0,0.2591378
22,M,1,1,6,1,4,4,2998,0,0.5455864
22,M,1,1,7,3,3,3,3387,0,0.4426611
22,M,1,1,8,1,2,2,4076,0,0.3521606
22,M,1,1,9,1,3,3,6009,0,0.3365332
22,M,1,1,10,4,1,1,3265,0,0.3242255
22,M,1,1,11,4,3,3,2643,0,0.3105723
22,M,1,1,12,1,1,1,4632,0,0.3053105
22,M,1,1,13,2,3,3,2598,0,0.4464479
22,M,1,1,14,4,4,4,4343,1,0.4705236
22,M,1,1,15,2,2,2,4987,0,0.7216246
22,M,1,1,16,2,1,1,3376,0,0.4623425
22,M,1,2,1,1,7,3,7865,0,0.3063474
22,M,1,2,2,4,5,1,2876,0,0.2515994
22,M,1,2,3,4,6,2,1865,0,0.2276695
22,M,1,2,4,2,8,4,1732,0,0.5125502
22,M,1,2,5,4,7,3,2721,0,0.5007651
22,M,1,2,6,3,5,1,2610,0,0.1451093
22,M,1,2,7,2,7,3,3998,0,0.4235578
22,M,1,2,8,4,8,4,1909,0,0.7295517
22,M,1,2,9,1,5,1,4143,0,0.2166604
22,M,1,2,10,3,6,2,3632,0,0.4234215
22,M,1,2,11,3,8,4,2986,0,0.9092754
22,M,1,2,12,2,6,2,5632,0,0.7434564
22,M,1,2,13,1,8,4,3787,0,0.8971696
22,M,1,2,14,2,5,1,1998,0,0.6080361
22,M,1,2,15,1,6,2,2187,0,0.6932771
22,M,1,2,16,3,7,3,1932,0,0.255824
22,M,1,3,1,3,9,1,2787,0,0.3202822
22,M,1,3,2,1,12,4,3098,0,0.7696713
22,M,1,3,3,4,10,2,8132,0,0.821305
22,M,1,3,4,2,9,1,2498,0,0.6889352
22,M,1,3,5,2,11,3,2976,0,0.4578676
22,M,1,3,6,3,10,2,2576,0,0.7070081
22,M,1,3,7,1,11,3,6587,0,0.7704228
22,M,1,3,8,2,12,4,2365,0,0.6694527
22,M,1,3,9,2,10,2,3032,0,0.6059186
22,M,1,3,10,3,11,3,4532,0,0.7432574
22,M,1,3,11,3,12,4,5532,0,0.9302599
22,M,1,3,12,1,9,1,2210,0,0.12453
22,M,1,3,13,4,11,3,4321,0,0.7088444
22,M,1,3,14,4,12,4,2510,0,0.8414885
22,M,1,3,15,1,10,2,4576,0,0.5870504
22,M,1,3,16,4,9,1,1787,0,0.3026852
22,M,1,4,1,3,14,2,3243,0,0.6427402
22,M,1,4,2,1,16,4,2854,0,0.8049712
22,M,1,4,3,4,13,1,5087,0,0.378297
22,M,1,4,4,1,15,3,4387,0,0.2427944
22,M,1,4,5,1,14,2,2743,0,0.4832774
22,M,1,4,6,1,13,1,3732,0,0.2125503
22,M,1,4,7,2,14,2,3287,0,0.635229
22,M,1,4,8,3,15,3,2031,0,0.4112763
22,M,1,4,9,4,16,4,3498,0,0.6202603
22,M,1,4,10,4,14,2,6465,0,0.6780564
22,M,1,4,11,4,15,3,5309,0,0.237379
22,M,1,4,12,3,13,1,13765,0,0.2358992
22,M,1,4,13,3,16,4,5620,0,0.4969833
22,M,1,4,14,2,13,1,2087,0,0.7519704
22,M,1,4,15,2,16,4,1876,0,0.3448547
22,M,1,4,16,2,15,3,4409,1,0.7041959
22,M,1,5,1,2,18,2,3832,0,0.7954254
22,M,1,5,2,1,20,4,3798,1,0.5158302
22,M,1,5,3,1,18,2,1632,0,0.6504207
22,M,1,5,4,2,20,4,1965,0,0.6766608
22,M,1,5,5,2,17,1,2598,0,0.5716506
22,M,1,5,6,3,20,4,4409,0,0.5091045
22,M,1,5,7,4,19,3,3776,0,0.4389793
22,M,1,5,8,4,20,4,8687,0,0.3163862
22,M,1,5,9,1,17,1,2787,0,0.2810349
22,M,1,5,10,1,19,3,5332,0,0.4659952
22,M,1,5,11,3,18,2,2754,0,0.5860046
22,M,1,5,12,3,19,3,3276,0,0.3619263
22,M,1,5,13,4,17,1,1909,0,0.3804309
22,M,1,5,14,2,19,3,7343,0,0.4399788
22,M,1,5,15,4,18,2,6354,0,0.4192211
22,M,1,5,16,3,17,1,2820,0,0.2570743
22,M,1,6,1,3,22,2,4554,0,0.5241508
22,M,1,6,2,4,24,4,4065,1,0.2181082
22,M,1,6,3,2,22,2,2909,0,0.8382308
22,M,1,6,4,1,24,4,2620,0,0.8548473
22,M,1,6,5,2,23,3,3432,0,0.8271611
22,M,1,6,6,1,21,1,2032,0,0.2496745
22,M,1,6,7,1,23,3,7065,0,0.3138753
22,M,1,6,8,3,24,4,5665,0,0.8539348
22,M,1,6,9,4,21,1,3898,0,0.4732205
22,M,1,6,10,4,22,2,9576,0,0.5090624
22,M,1,6,11,3,23,3,4076,0,0.39292
22,M,1,6,12,3,21,1,1809,0,0.3144077
22,M,1,6,13,4,23,3,2787,0,0.626828
22,M,1,6,14,2,24,4,1498,0,0.4317221
22,M,1,6,15,1,22,2,2476,0,0.373432
22,M,1,6,16,2,21,1,2321,0,0.08526713
22,M,1,7,1,2,28,4,2898,1,0.5943691
22,M,1,7,2,3,25,1,2420,0,0.1086358
22,M,1,7,3,3,26,2,2654,0,0.317416
22,M,1,7,4,4,25,1,1954,0,0.51296
22,M,1,7,5,1,26,2,1965,0,0.01421206
22,M,1,7,6,4,27,3,3732,0,0.4429327
22,M,1,7,7,4,28,4,2176,0,0.264169
22,M,1,7,8,4,26,2,3398,0,0.2340951
22,M,1,7,9,3,27,3,2376,0,0.6821991
22,M,1,7,10,2,26,2,2232,0,0.3984571
22,M,1,7,11,1,25,1,1887,0,0.6112362
22,M,1,7,12,2,27,3,3120,0,0.4602702
22,M,1,7,13,1,28,4,4454,0,0.5511885
22,M,1,7,14,1,27,3,2532,0,0.3560319
22,M,1,7,15,3,28,4,4021,0,0.355079
22,M,1,7,16,2,25,1,1998,0,0.8644341
22,M,1,8,1,4,32,4,2498,1,0.6686429
22,M,1,8,2,1,30,2,2243,0,0.290685
22,M,1,8,3,3,32,4,2176,0,0.3371334
22,M,1,8,4,3,29,1,4387,0,0.5791786
22,M,1,8,5,1,32,4,5920,0,0.5523685
22,M,1,8,6,1,29,1,2376,0,0.6312822
22,M,1,8,7,4,30,2,2720,0,0.6168451
22,M,1,8,8,4,31,3,2398,0,0.7377778
22,M,1,8,9,2,30,2,3043,0,0.1259798
22,M,1,8,10,3,31,3,2320,0,0.754076
22,M,1,8,11,4,29,1,2687,0,0.4982191
22,M,1,8,12,2,32,4,1732,0,0.4846431
22,M,1,8,13,3,30,2,1943,0,0.2426477
22,M,1,8,14,2,31,3,3221,0,0.8618855
22,M,1,8,15,2,29,1,2232,0,0.8939321
22,M,1,8,16,1,31,3,5320,0,0.7518681
22,M,1,9,1,1,36,4,4643,0,0.7121845
22,M,1,9,2,4,34,2,3165,0,0.224418
22,M,1,9,3,2,33,1,2265,0,0.7077625
22,M,1,9,4,4,36,4,1909,0,0.3796018
22,M,1,9,5,3,33,1,3787,0,0.4043694
22,M,1,9,6,2,36,4,1632,0,0.4060729
22,M,1,9,7,4,33,1,4653,0,0.6748626
22,M,1,9,8,3,35,3,2532,0,0.8157773
22,M,1,9,9,3,34,2,3854,0,0.137138
22,M,1,9,10,2,35,3,7298,0,0.4170502
22,M,1,9,11,1,33,1,2732,0,0.5102988
22,M,1,9,12,1,35,3,4954,0,0.5616357
22,M,1,9,13,2,34,2,2942,0,0.4419186
22,M,1,9,14,3,36,4,6365,0,0.9772251
22,M,1,9,15,4,35,3,2287,0,0.7975824
22,M,1,9,16,1,34,2,1765,0,0.2751435
22,M,1,10,1,4,39,3,5820,2,0.8163436
22,M,1,10,2,3,38,2,2109,0,0.1749469
22,M,1,10,3,2,40,4,2065,0,0.5786685
22,M,1,10,4,1,37,1,1876,0,0.6990973
