Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
19,F,1,1,1,1,3,3,3154,0,0.5087943
19,F,1,1,2,1,1,1,1987,0,0.6685264
19,F,1,1,3,4,2,2,13554,4,0.7558331
19,F,1,1,4,2,4,4,5054,2,0.6460767
19,F,1,1,5,4,1,1,18731,12,0.6482771
19,F,1,1,6,4,4,4,1832,0,0.8650967
19,F,1,1,7,4,3,3,13665,3,0.7146004
19,F,1,1,8,2,1,1,1765,0,0.86362
19,F,1,1,9,2,3,3,1898,0,0.3976254
19,F,1,1,10,1,2,2,6254,1,0.5628917
19,F,1,1,11,3,1,1,3410,2,0.7325134
19,F,1,1,12,3,2,2,4309,5,0.3350872
19,F,1,1,13,1,4,4,3554,0,0.500494
19,F,1,1,14,2,2,2,1743,1,0.7827256
19,F,1,1,15,3,3,3,2987,0,0.1864614
19,F,1,1,16,3,4,4,3698,0,0.1794035
19,F,1,2,1,4,5,1,7743,8,0.9549763
19,F,1,2,2,1,8,4,2721,0,0.8449196
19,F,1,2,3,1,6,2,6454,0,0.3681104
19,F,1,2,4,2,8,4,1487,0,0.914087
19,F,1,2,5,2,7,3,2820,1,0.9621033
19,F,1,2,6,2,5,1,3076,0,0.8434982
19,F,1,2,7,4,7,3,2265,0,0.6628509
19,F,1,2,8,1,5,1,2332,1,0.8438669
19,F,1,2,9,3,7,3,2676,0,0.2716125
19,F,1,2,10,3,6,2,4754,3,0.7542809
19,F,1,2,11,4,8,4,1643,0,0.7651027
19,F,1,2,12,4,6,2,1354,0,0.5018384
19,F,1,2,13,3,5,1,3354,0,0.8087847
19,F,1,2,14,2,6,2,1965,1,0.8357607
19,F,1,2,15,1,7,3,2310,0,0.5763598
19,F,1,2,16,3,8,4,7632,3,0.02824938
19,F,1,3,1,3,9,1,1898,0,0.7690563
19,F,1,3,2,1,11,3,2532,0,0.7145476
19,F,1,3,3,1,12,4,11998,0,0.7500772
19,F,1,3,4,4,10,2,5176,2,0.5075804
19,F,1,3,5,4,11,3,2021,1,0.8350165
19,F,1,3,6,3,12,4,3098,2,0.3315988
19,F,1,3,7,2,10,2,15031,15,0.8492934
