Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
17,M,1,1,1,2,1,1,2087,0,0.3882951
17,M,1,1,2,3,3,3,3976,0,0.6276069
17,M,1,1,3,1,4,4,2043,0,0.6701528
17,M,1,1,4,2,3,3,2298,0,0.9858622
17,M,1,1,5,1,1,1,9598,3,0.6257511
17,M,1,1,6,4,3,3,5632,0,0.09687895
17,M,1,1,7,2,2,2,1332,0,0.803723
17,M,1,1,8,4,4,4,10354,4,0.8020093
17,M,1,1,9,4,2,2,6520,1,0.07622842
17,M,1,1,10,4,1,1,1765,0,0.7240632
17,M,1,1,11,3,2,2,1654,0,0.9293656
17,M,1,1,12,3,1,1,2376,0,0.5417445
17,M,1,1,13,3,4,4,5365,1,0.2367504
17,M,1,1,14,1,2,2,9420,0,0.3999538
17,M,1,1,15,1,3,3,3987,0,0.9511591
17,M,1,1,16,2,4,4,2910,0,0.01906063
17,M,1,2,1,3,6,2,1810,0,0.4332881
17,M,1,2,2,4,5,1,2287,0,0.5260019
17,M,1,2,3,2,8,4,2565,0,0.7951166
17,M,1,2,4,4,6,2,998,0,0.9328264
17,M,1,2,5,3,5,1,1754,0,0.9724347
17,M,1,2,6,3,7,3,3520,0,0.5900032
17,M,1,2,7,3,8,4,3620,1,0.7330127
17,M,1,2,8,4,7,3,9487,3,0.5224757
17,M,1,2,9,1,5,1,1532,0,0.7517948
17,M,1,2,10,1,8,4,2976,0,0.5819713
17,M,1,2,11,2,6,2,998,0,0.5789133
17,M,1,2,12,1,7,3,5076,0,0.8228741
17,M,1,2,13,2,5,1,1876,0,0.8541049
17,M,1,2,14,4,8,4,2965,0,0.876663
17,M,1,2,15,2,7,3,3810,0,0.1733281
17,M,1,2,16,1,6,2,7876,1,0.4369784
17,M,1,3,1,4,11,3,7987,1,0.7636418
17,M,1,3,2,2,9,1,3421,0,0.9148337
17,M,1,3,3,1,12,4,2654,0,0.6633874
17,M,1,3,4,4,10,2,8154,0,0.8397342
17,M,1,3,5,4,9,1,12420,6,0.6640136
17,M,1,3,6,4,12,4,1832,0,0.7160172
17,M,1,3,7,3,11,3,10632,0,0.7582203
17,M,1,3,8,2,10,2,865,0,0.6370484
17,M,1,3,9,3,9,1,5298,1,0.782553
17,M,1,3,10,3,10,2,41197,2,0.3331807
17,M,1,3,11,1,9,1,15210,0,0.288477
17,M,1,3,12,2,12,4,3643,1,0.4528879
17,M,1,3,13,1,11,3,4643,0,0.6612568
17,M,1,3,14,3,12,4,1565,0,0.8799549
17,M,1,3,15,1,10,2,4609,1,0.04076977
17,M,1,3,16,2,11,3,5043,1,0.3717947
17,M,1,4,1,4,16,4,3565,2,0.604876
17,M,1,4,2,1,14,2,4143,0,0.9314901
17,M,1,4,3,2,13,1,8565,4,0.8165414
17,M,1,4,4,3,14,2,7709,0,0.8017319
17,M,1,4,5,1,16,4,3443,0,0.4763171
17,M,1,4,6,4,14,2,6298,0,0.6305476
17,M,1,4,7,4,15,3,3809,2,0.8632375
17,M,1,4,8,1,13,1,2443,0,0.8142989
17,M,1,4,9,3,15,3,2843,4,0.8150423
17,M,1,4,10,3,13,1,1343,3,0.5243574
17,M,1,4,11,1,15,3,3976,15,0.8818195
17,M,1,4,12,2,16,4,2676,10,0.8903872
17,M,1,4,13,4,13,1,2232,7,0.4016843
17,M,1,4,14,2,14,2,1398,1,0.4300382
17,M,1,4,15,3,16,4,2465,2,0.8396497
17,M,1,4,16,2,15,3,3654,0,0.7259892
17,M,1,5,1,2,17,1,3321,1,0.8687541
17,M,1,5,2,2,19,3,3687,1,0.6117088
17,M,1,5,3,2,20,4,1787,0,0.3884938
17,M,1,5,4,1,18,2,2910,0,0.3346681
17,M,1,5,5,4,20,4,2976,2,0.5157926
17,M,1,5,6,4,19,3,2309,1,0.2554091
17,M,1,5,7,1,20,4,2654,1,0.6258829
17,M,1,5,8,4,17,1,3576,0,0.7702917
17,M,1,5,9,1,19,3,3554,1,0.6471469
17,M,1,5,10,2,18,2,1521,2,0.06655765
17,M,1,5,11,3,17,1,11931,7,0.7004203
17,M,1,5,12,3,19,3,4309,12,0.732834
17,M,1,5,13,1,17,1,1343,0,0.747377
17,M,1,5,14,3,18,2,1598,1,0.3242295
17,M,1,5,15,3,20,4,2443,1,0.1682142
17,M,1,5,16,4,18,2,976,0,0.9523051
17,M,1,6,1,2,24,4,5298,4,0.6733633
17,M,1,6,2,1,21,1,1987,1,0.4362418
17,M,1,6,3,2,22,2,1543,1,0.8883051
17,M,1,6,4,1,24,4,1620,0,0.130038
17,M,1,6,5,2,23,3,3410,0,0.88158
17,M,1,6,6,4,22,2,1632,0,0.4257727
17,M,1,6,7,4,24,4,3487,1,0.6403393
17,M,1,6,8,4,23,3,3321,0,0.2341325
17,M,1,6,9,2,21,1,1521,0,0.862972
17,M,1,6,10,3,24,4,3287,0,0.6407508
17,M,1,6,11,3,23,3,2865,0,0.4661202
17,M,1,6,12,1,22,2,1698,0,0.8318074
17,M,1,6,13,3,21,1,1454,0,0.1657965
17,M,1,6,14,3,22,2,1454,0,0.335793
17,M,1,6,15,1,23,3,3832,0,0.7570914
17,M,1,6,16,4,21,1,14954,23,0.7846728
17,M,1,7,1,4,26,2,1366,1,0.3784459
17,M,1,7,2,1,28,4,6954,2,0.2075847
17,M,1,7,3,1,27,3,2754,0,0.6106147
17,M,1,7,4,3,28,4,3521,0,0.1047551
17,M,1,7,5,3,27,3,3843,0,0.4835603
17,M,1,7,6,1,26,2,9643,1,0.8333993
17,M,1,7,7,1,25,1,3309,0,0.7193673
17,M,1,7,8,4,27,3,2843,0,0.4610625
17,M,1,7,9,3,25,1,4887,1,0.9476664
17,M,1,7,10,2,26,2,1110,1,0.8813265
17,M,1,7,11,4,28,4,2298,0,0.4100524
17,M,1,7,12,2,27,3,3009,0,0.212088
17,M,1,7,13,4,25,1,1998,0,0.05060151
17,M,1,7,14,2,28,4,22843,6,0.4945768
17,M,1,7,15,2,25,1,2243,0,0.4441452
17,M,1,7,16,3,26,2,1787,0,0.1221026
17,M,1,8,1,4,31,3,1876,0,0.6759807
17,M,1,8,2,4,30,2,1287,1,0.5686214
17,M,1,8,3,3,31,3,3209,0,0.5026171
17,M,1,8,4,3,32,4,3576,0,0.5220658
17,M,1,8,5,2,30,2,1598,1,0.3199471
17,M,1,8,6,3,29,1,1498,0,0.8918777
17,M,1,8,7,3,30,2,1176,0,0.3177986
17,M,1,8,8,4,29,1,3054,3,0.9212314
17,M,1,8,9,1,30,2,1321,0,0.3628811
17,M,1,8,10,4,32,4,2476,0,0.7098386
17,M,1,8,11,1,31,3,4420,0,0.6944799
17,M,1,8,12,1,29,1,7609,0,0.4646516
17,M,1,8,13,2,32,4,2432,0,0.9179442
17,M,1,8,14,2,29,1,2743,2,0.5887144
17,M,1,8,15,1,32,4,2832,0,0.3804868
17,M,1,8,16,2,31,3,3265,0,0.7543756
17,M,1,9,1,1,33,1,1609,0,0.4273973
17,M,1,9,2,4,35,3,5298,1,0.7572948
17,M,1,9,3,2,34,2,809,0,0.7887284
17,M,1,9,4,2,35,3,2554,1,0.2646623
17,M,1,9,5,2,33,1,3410,0,0.8302131
17,M,1,9,6,3,36,4,3910,0,0.1613892
17,M,1,9,7,3,35,3,4421,0,0.4904044
17,M,1,9,8,4,34,2,1276,1,0.4799623
17,M,1,9,9,1,36,4,3287,0,0.8461698
17,M,1,9,10,3,34,2,1054,0,0.7191153
17,M,1,9,11,3,33,1,2165,0,0.4519552
17,M,1,9,12,4,36,4,3321,0,0.125916
17,M,1,9,13,1,34,2,2554,0,0.6138833
17,M,1,9,14,1,35,3,2665,0,0.4731191
17,M,1,9,15,2,36,4,2521,0,0.7904062
17,M,1,9,16,4,33,1,3298,1,0.4790555
17,M,1,10,1,3,38,2,1954,0,0.3369939
17,M,1,10,2,2,39,3,3387,0,0.6041206
17,M,1,10,3,1,40,4,2910,0,0.3894221
17,M,1,10,4,4,38,2,854,0,0.7973158
17,M,1,10,5,4,39,3,1698,0,0.5136749
17,M,1,10,6,1,38,2,1765,0,0.4703623
17,M,1,10,7,2,40,4,5321,4,0.4573469
17,M,1,10,8,4,37,1,1854,0,0.3820698
17,M,1,10,9,1,39,3,3631,0,0.392725
17,M,1,10,10,1,37,1,1310,0,0.9442669
17,M,1,10,11,3,40,4,4054,0,0.6990345
17,M,1,10,12,3,39,3,3898,0,0.9452344
17,M,1,10,13,2,37,1,2654,0,0.8404762
17,M,1,10,14,2,38,2,1210,1,0.5737225
17,M,1,10,15,3,37,1,1087,0,0.8909606
17,M,1,10,16,4,40,4,2121,2,0.04635853
17,M,1,11,1,1,41,1,1721,0,0.1163797
17,M,1,11,2,2,44,4,3165,0,0.635914
17,M,1,11,3,2,43,3,2076,0,0.4473797
17,M,1,11,4,1,44,4,3665,1,0.4504294
17,M,1,11,5,1,42,2,3032,0,0.77285
17,M,1,11,6,1,43,3,4165,1,0.5344453
17,M,1,11,7,3,44,4,3776,3,0.625409
17,M,1,11,8,2,42,2,1354,1,0.5961922
17,M,1,11,9,4,41,1,3332,1,0.8221601
17,M,1,11,10,4,42,2,6098,0,0.4789785
17,M,1,11,11,4,43,3,3320,0,0.8076715
17,M,1,11,12,4,44,4,2776,0,0.5436869
17,M,1,11,13,2,41,1,2276,1,0.8724229
17,M,1,11,14,3,43,3,3076,0,0.6374238
