Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
21,F,1,1,1,1,1,4,4,4120,2,0.3672478,6.5112,3.057295,-1
21,F,1,1,1,2,1,1,1,1398,0,0.2674876,6.099217,2.433491,-1
21,F,1,1,1,3,3,2,2,1998,0,0.1616862,6.439693,1.361281,-1
21,F,1,1,1,4,2,3,3,1865,0,0.3129267,10.16553,1.718397,-1
21,F,1,1,1,5,4,1,1,1464,0,0.1865144,10.13561,1.026601,-1
21,F,1,1,1,6,1,2,2,1831,0,0.3481342,6.439267,2.939382,-1
21,F,1,1,1,7,3,4,4,5476,0,0.4747199,6.510075,4.035753,-1
21,F,1,1,1,8,1,3,3,1876,0,0.2618551,6.125042,2.340925,-1
21,F,1,1,1,9,2,2,2,1053,0,0.3604003,10.40737,1.927829,-1
21,F,1,1,1,10,2,4,4,2465,1,0.7334119,10.27006,3.941537,-1
21,F,1,1,1,11,4,3,3,4687,1,0.7631153,10.16758,4.188486,-1
21,F,1,1,1,12,2,1,1,1798,0,0.7427193,10.15931,4.152043,-1
21,F,1,1,1,13,4,2,2,4309,0,0.2164693,10.39379,1.162979,-1
21,F,1,1,1,14,4,4,4,2575,0,0.3818049,10.30629,2.06933,-1
21,F,1,1,1,15,3,3,3,3531,0,0.2011121,6.096608,1.791659,-1
21,F,1,1,1,16,3,1,1,1242,0,0.1866961,6.096824,1.687948,-1
21,F,1,1,2,1,1,8,4,1343,0,0.427189,6.496449,3.516526,-1
21,F,1,1,2,2,1,6,2,4376,0,0.4180135,6.433938,3.501181,-1
21,F,1,1,2,3,2,7,3,2187,1,0.8054253,10.16953,4.398682,-1
21,F,1,1,2,4,4,6,2,1565,0,0.1267204,10.37339,0.6827098,-1
21,F,1,1,2,5,2,8,4,1664,0,0.2635337,10.27087,1.445097,-1
21,F,1,1,2,6,1,5,1,1520,0,0.2039083,6.105082,1.84589,-1
21,F,1,1,2,7,3,8,4,1820,0,0.2023907,6.516056,1.686672,-1
21,F,1,1,2,8,1,7,3,1587,0,0.0758674,6.13343,0.6766641,-1
21,F,1,1,2,9,3,5,1,1220,0,0.08158879,6.117363,0.7346201,-1
21,F,1,1,2,10,2,6,2,3542,0,0.6517643,10.41691,3.529641,-1
21,F,1,1,2,11,2,5,1,1320,0,0.1090546,10.15665,0.6029587,-1
21,F,1,1,2,12,3,7,3,1431,0,0.1904168,6.120958,1.685279,-1
21,F,1,1,2,13,4,8,4,2186,0,0.4915063,10.26121,2.649445,-1
21,F,1,1,2,14,4,7,3,1353,0,0.2593119,10.18544,1.417203,-1
21,F,1,1,2,15,3,6,2,1387,0,0.2466142,6.442329,2.07226,-1
21,F,1,1,2,16,4,5,1,1264,0,0.5358493,10.19258,2.972626,-1
21,F,1,1,3,1,4,11,3,1220,0,0.2342259,10.16947,1.284661,-1
21,F,1,1,3,2,1,9,1,1109,0,0.2729675,6.110562,2.474883,-1
21,F,1,1,3,3,4,10,2,1942,0,0.5162576,10.36167,2.757189,-1
21,F,1,1,3,4,1,11,3,1320,0,0.4705604,6.124043,4.136922,-1
21,F,1,1,3,5,1,12,4,1576,0,0.3869099,6.496146,3.242625,-1
21,F,1,1,3,6,4,9,1,1653,0,0.7965801,10.1884,4.423193,-1
21,F,1,1,3,7,2,10,2,2720,0,0.8141752,10.41542,4.457818,-1
21,F,1,1,3,8,3,9,1,1254,0,0.1343539,6.110261,1.210307,-1
21,F,1,1,3,9,3,10,2,1931,0,0.04482993,6.450087,0.3784592,-1
21,F,1,1,3,10,2,11,3,1398,0,0.494928,10.16297,2.742882,-1
21,F,1,1,3,11,4,12,4,1309,0,0.6999457,10.31085,3.773771,-1
21,F,1,1,3,12,3,11,3,1109,0,0.3070776,6.150193,2.718078,-1
21,F,1,1,3,13,3,12,4,3698,3,6.887363E-08,6.513186,0,-1
21,F,1,1,3,14,2,9,1,1420,0,0.3291887,10.1429,1.827135,-1
21,F,1,1,3,15,1,10,2,1898,0,0.2092177,6.413313,1.773103,-1
21,F,1,1,3,16,2,12,4,1598,0,0.1299981,10.2349,0.7080355,-1
21,F,1,1,4,1,4,14,2,2431,0,4.388698E-08,10.38073,0.01978234,-1
21,F,1,1,4,2,3,16,4,3998,3,0.2032226,6.523158,1.71646,-1
21,F,1,1,4,3,4,13,1,2031,0,0.7516046,10.14071,4.195213,-1
21,F,1,1,4,4,3,14,2,2031,0,0.3026248,6.451479,2.562848,-1
21,F,1,1,4,5,3,13,1,2454,1,0.007273443,6.121245,0.0656106,-1
21,F,1,1,4,6,2,16,4,1676,0,0.1062704,10.23025,0.5787839,-1
21,F,1,1,4,7,3,15,3,1786,0,1.530947E-08,6.104814,0,-1
21,F,1,1,4,8,1,14,2,1975,0,4.412125E-07,6.421704,0,-1
21,F,1,1,4,9,1,16,4,4331,3,0.3430465,6.462984,2.845994,-1
21,F,1,1,4,10,1,15,3,1487,0,0.1603296,6.059231,1.443472,-1
21,F,1,1,4,11,4,16,4,1842,0,0.2643998,10.23367,1.444285,-1
21,F,1,1,4,12,2,15,3,2564,0,0.3852603,10.11637,2.097978,-1
21,F,1,1,4,13,1,13,1,1498,0,0.130229,6.063848,1.182006,-1
21,F,1,1,4,14,2,14,2,3542,0,0.7624686,10.38016,4.176452,-1
21,F,1,1,4,15,4,15,3,4142,1,0.3141988,10.13968,1.711322,-1
21,F,1,1,4,16,2,13,1,1354,0,0.2207482,10.13345,1.230034,-1
21,F,1,1,5,1,4,19,3,4898,2,0.507688,10.2037,2.805678,-1
21,F,1,1,5,2,2,18,2,4631,0,0.5331235,10.42899,2.843035,-1
21,F,1,1,5,3,1,20,4,3876,2,0.483286,6.518849,4.037694,-1
21,F,1,1,5,4,2,19,3,1931,0,0.4082459,10.20049,2.205401,-1
21,F,1,1,5,5,4,18,2,2220,0,0.1682807,10.38296,0.9063343,-1
21,F,1,1,5,6,3,17,1,2220,0,0.08438069,6.113533,0.7569224,-1
21,F,1,1,5,7,3,20,4,2920,1,0.4823638,6.546696,4.067268,-1
21,F,1,1,5,8,1,17,1,1542,0,0.2423983,6.107133,2.199003,-1
21,F,1,1,5,9,4,20,4,2142,0,0.1985787,10.35805,1.065327,-1
21,F,1,1,5,10,3,18,2,2142,0,0.1150867,6.487653,0.9811842,-1
21,F,1,1,5,11,3,19,3,2076,0,0.4349916,6.125865,3.911163,-1
21,F,1,1,5,12,4,17,1,1409,0,0.6856778,10.20532,3.800451,-1
21,F,1,1,5,13,1,18,2,1899,0,0.06821254,6.457073,0.5723243,-1
21,F,1,1,5,14,1,19,3,1687,0,0.2907023,6.16771,2.565825,-1
21,F,1,1,5,15,2,17,1,1964,0,0.4133037,10.18568,2.295672,-1
21,F,1,1,5,16,2,20,4,1698,0,1.875712E-07,10.29201,0,-1
21,F,1,1,6,1,1,22,2,1942,0,0.1121291,6.455945,0.9437756,-1
21,F,1,1,6,2,4,23,3,1742,0,0.382711,10.28064,2.076129,-1
21,F,1,1,6,3,4,21,1,1665,0,0.4340665,10.15278,2.416056,-1
21,F,1,1,6,4,2,24,4,1787,0,0.7515364,10.30156,4.136733,-1
21,F,1,1,6,5,3,23,3,2065,0,0.09794821,6.16138,0.8659236,-1
21,F,1,1,6,6,4,24,4,1776,1,0.6505772,10.36309,3.529641,-1
21,F,1,1,6,7,2,21,1,3898,0,0.4849734,10.20118,2.700087,-1
21,F,1,1,6,8,1,23,3,3554,4,0.2229977,6.169127,1.956548,-1
21,F,1,1,6,9,4,22,2,2664,0,0.2761485,10.39485,1.488852,-1
21,F,1,1,6,10,1,24,4,4087,2,1.365533E-07,6.531983,0,-1
21,F,1,1,6,11,2,22,2,2309,0,0.5345629,10.42957,2.855608,-1
21,F,1,1,6,12,3,24,4,3308,1,0.09960666,6.526958,0.8294513,-1
21,F,1,1,6,13,1,21,1,1387,0,1.97801E-07,6.127168,0,-1
21,F,1,1,6,14,2,23,3,3220,1,0.2878968,10.20504,1.554441,-1
21,F,1,1,6,15,3,21,1,1209,0,0.08804983,6.172766,0.7908052,-1
21,F,1,1,6,16,3,22,2,2542,0,0.3868842,6.496425,3.290095,-1
21,F,1,1,7,1,4,28,4,3231,0,1.738666E-07,10.31249,0,-1
21,F,1,1,7,2,1,27,3,2009,0,0.2745235,6.122978,2.419213,-1
