Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
23,M,1,1,1,1,3,4,4,4665,0,0.3411202,6.415459,2.894215,-1
23,M,1,1,1,2,1,3,3,2431,0,2.104833E-07,6.127545,0,-1
23,M,1,1,1,3,1,1,1,1664,0,0.1505245,6.167018,1.343338,-1
23,M,1,1,1,4,1,2,2,3253,1,0.1506702,6.447423,1.270108,-1
23,M,1,1,1,5,3,1,1,3720,1,0.2490504,6.161007,2.190977,-1
23,M,1,1,1,6,2,3,3,2453,0,0.3142174,10.18787,1.742598,-1
23,M,1,1,1,7,1,4,4,3264,0,0.4775654,6.397334,4.009171,-1
23,M,1,1,1,8,3,3,3,2965,0,0.1599124,6.112834,1.443878,-1
23,M,1,1,1,9,3,2,2,1398,0,0.1187785,6.477798,1.000538,-1
23,M,1,1,1,10,4,3,3,3198,0,0.3329062,10.19492,1.846314,-1
23,M,1,1,1,11,4,1,1,9999,5,-1,-1,-1,-1
23,M,1,1,1,12,4,2,2,3920,2,0.2574939,10.4404,1.379701,-1
23,M,1,1,1,13,2,1,1,2198,0,0.2077736,10.20558,1.14261,-1
23,M,1,1,1,14,4,4,4,2953,0,0.02383645,10.27998,0.1282043,-1
23,M,1,1,1,15,2,2,2,2509,1,0.617617,10.41283,3.298356,-1
23,M,1,1,1,16,2,4,4,3186,0,0.4000856,10.31638,2.179424,-1
23,M,1,1,2,1,3,6,2,2120,1,1.955128E-07,6.460748,0.01978234,-1
23,M,1,1,2,2,1,7,3,4420,1,0.3762272,6.119127,3.420393,-1
23,M,1,1,2,3,2,8,4,2253,0,0.1642116,10.32006,0.8908735,-1
23,M,1,1,2,4,4,6,2,1575,0,0.3787736,10.40838,2.016739,-1
23,M,1,1,2,5,2,7,3,2031,0,0.1088484,10.20281,0.5997046,-1
23,M,1,1,2,6,1,8,4,2908,0,0.3560221,6.412225,3.005242,-1
23,M,1,1,2,7,2,5,1,4131,2,0.3736687,10.20968,2.0509,-1
23,M,1,1,2,8,4,8,4,1609,0,0.1663629,10.2896,0.8987461,-1
23,M,1,1,2,9,3,5,1,1831,0,0.3203941,6.172405,2.866555,-1
23,M,1,1,2,10,3,8,4,5709,0,0.3044295,6.417318,2.589895,-1
23,M,1,1,2,11,3,7,3,3575,0,0.2476845,6.090415,2.23957,-1
23,M,1,1,2,12,1,5,1,8753,2,8.848312E-08,6.161935,0,-1
23,M,1,1,2,13,4,7,3,2843,0,0.3122304,10.17919,1.725784,-1
23,M,1,1,2,14,2,6,2,3809,1,0.5788816,10.43965,3.064522,-1
23,M,1,1,2,15,4,5,1,3720,1,0.5015634,10.23999,2.757473,-1
23,M,1,1,2,16,1,6,2,2775,2,0.05705241,6.483881,0.4825446,-1
23,M,1,1,3,1,4,9,1,1786,0,0.4392583,10.16674,2.43325,-1
23,M,1,1,3,2,1,11,3,2932,0,8.063464E-08,6.148995,0,-1
23,M,1,1,3,3,3,12,4,4075,1,0.04177572,6.433999,0.3533245,-1
23,M,1,1,3,4,4,10,2,3275,1,0.7145473,10.43357,3.861431,-1
23,M,1,1,3,5,1,9,1,1653,0,0.3099487,6.204185,2.701246,-1
