Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
23,F,1,1,1,1,2,3,3,3898,0,0.1203289,10.3127,0.65342,-1
23,F,1,1,1,2,4,1,1,1053,0,0.5003279,10.29314,2.748657,-1
23,F,1,1,1,3,1,2,2,1820,0,6.722454E-08,6.647794,0,-1
23,F,1,1,1,4,3,1,1,2098,0,0.3062374,6.247809,2.696314,-1
23,F,1,1,1,5,1,3,3,1987,1,0.4632583,6.220462,4.092899,-1
23,F,1,1,1,6,2,4,4,6831,3,0.2824516,10.48837,1.493969,-1
23,F,1,1,1,7,4,3,3,2598,1,0.6367472,10.32273,3.419363,-1
23,F,1,1,1,8,1,4,4,3664,0,0.4419009,6.508284,3.753533,-1
23,F,1,1,1,9,3,2,2,942,0,0.2114813,6.642976,1.759919,-1
23,F,1,1,1,10,3,4,4,2542,1,0.2119842,6.523444,1.765027,-1
23,F,1,1,1,11,4,2,2,1720,1,0.08240093,10.40364,0.4414621,-1
23,F,1,1,1,12,2,1,1,4309,2,0.2687588,10.27463,1.454277,-1
23,F,1,1,1,13,3,3,3,3153,0,0.1355589,6.234875,1.205122,-1
23,F,1,1,1,14,2,2,2,1231,0,0.003338739,10.40303,0.01978234,-1
23,F,1,1,1,15,4,4,4,6164,2,0.1503577,10.47975,0.8013745,-1
23,F,1,1,1,16,1,1,1,2420,0,5.860976E-08,6.237751,0,-1
23,F,1,1,2,1,4,7,3,6398,5,0.731958,10.30314,3.943076,-1
23,F,1,1,2,2,1,8,4,3686,0,0.1658412,6.514189,1.378424,-1
23,F,1,1,2,3,1,5,1,5653,5,0.2649013,6.194791,2.381541,-1
23,F,1,1,2,4,2,8,4,3698,1,0.7945825,10.48922,4.297056,-1
23,F,1,1,2,5,3,5,1,2753,0,0.2940148,6.239535,2.592614,-1
23,F,1,1,2,6,2,6,2,1353,0,0.282981,10.39264,1.526494,-1
23,F,1,1,2,7,3,7,3,2086,0,0.1975011,6.227749,1.738663,-1
23,F,1,1,2,8,2,5,1,3253,0,0.7078947,10.27896,3.882419,-1
23,F,1,1,2,9,3,8,4,3031,0,0.4206558,6.52383,3.523812,-1
23,F,1,1,2,10,1,6,2,3364,2,0.3003479,6.650324,2.501394,-1
23,F,1,1,2,11,2,7,3,2387,0,0.7669243,10.31298,4.184182,-1
23,F,1,1,2,12,4,6,2,1520,0,2.134045E-07,10.41101,0.01978234,-1
23,F,1,1,2,13,4,8,4,6764,0,0.178813,10.47603,0.9571576,-1
23,F,1,1,2,14,3,6,2,1753,1,0.4152745,6.643395,3.497096,-1
23,F,1,1,2,15,1,7,3,2287,0,0.4858771,6.239604,4.340365,-1
23,F,1,1,2,16,4,5,1,9999,1,-1,-1,-1,-1
23,F,1,1,3,1,1,11,3,3342,2,0.4488124,6.245382,3.956512,-1
23,F,1,1,3,2,4,9,1,1587,0,0.5581372,10.30944,3.014543,-1
23,F,1,1,3,3,1,10,2,2676,1,0.05812453,6.651034,0.4780633,-1
23,F,1,1,3,4,1,9,1,2631,0,0.4876617,6.246592,4.293088,-1
23,F,1,1,3,5,3,10,2,3620,0,0.5581104,6.661243,4.67047,-1
23,F,1,1,3,6,3,12,4,2620,0,0.5554103,6.54872,4.633415,-1
23,F,1,1,3,7,2,9,1,4498,3,0.7291225,10.25631,4.028905,-1
23,F,1,1,3,8,2,12,4,2720,1,0.5001787,10.49603,2.699942,-1
23,F,1,1,3,9,4,11,3,2453,0,0.7474234,10.35206,4.065775,-1
23,F,1,1,3,10,2,10,2,7475,0,0.3058436,10.41387,1.621965,-1
23,F,1,1,3,11,1,12,4,4653,1,0.3345785,6.536819,2.828816,-1
23,F,1,1,3,12,3,9,1,1953,0,0.275944,6.225158,2.466645,-1
23,F,1,1,3,13,3,11,3,1676,1,0.3715416,6.254118,3.278053,-1
23,F,1,1,3,14,4,12,4,4787,3,0.7804137,10.48831,4.094525,-1
23,F,1,1,3,15,4,10,2,1242,0,0.06948737,10.43082,0.3716771,-1
23,F,1,1,3,16,2,11,3,5075,0,0.6360868,10.34479,3.410993,-1
23,F,1,1,4,1,1,13,1,3398,1,0.3226382,6.240567,2.883712,-1
23,F,1,1,4,2,4,16,4,5420,0,0.3951482,10.4863,2.124214,-1
23,F,1,1,4,3,3,14,2,2265,1,0.07530708,6.658382,0.6208661,-1
23,F,1,1,4,4,2,13,1,1476,0,0.8561223,10.29425,4.61588,-1
23,F,1,1,4,5,2,14,2,5709,6,0.5384372,10.37582,2.878004,-1
23,F,1,1,4,6,4,15,3,3565,1,0.8497109,10.31229,4.618552,-1
23,F,1,1,4,7,4,13,1,1498,0,0.1598802,10.30918,0.8659236,-1
23,F,1,1,4,8,4,14,2,4742,5,0.8043586,10.40334,4.284732,-1
23,F,1,1,4,9,3,16,4,2376,0,0.2606736,6.536241,2.179873,-1
23,F,1,1,4,10,1,15,3,1876,0,2.868735E-08,6.245664,0,-1
23,F,1,1,4,11,3,13,1,1676,0,0.02931627,6.22503,0.2571706,-1
23,F,1,1,4,12,2,15,3,5465,0,0.6060333,10.33705,3.297703,-1
23,F,1,1,4,13,2,16,4,2687,0,0.8829958,10.50017,4.771056,-1
23,F,1,1,4,14,1,14,2,2809,1,0.527927,6.663976,4.4169,-1
23,F,1,1,4,15,3,15,3,1498,0,1.10821E-07,6.245133,0.01978234,-1
23,F,1,1,4,16,1,16,4,3587,0,0.06395939,6.541193,0.5311863,-1
23,F,1,1,5,1,1,19,3,1587,0,0.16664,6.243921,1.44618,-1
23,F,1,1,5,2,3,20,4,1731,0,0.1234163,6.547737,1.03967,-1
23,F,1,1,5,3,3,17,1,1498,0,2.845209E-08,6.25397,0,-1
23,F,1,1,5,4,2,20,4,7853,5,0.7452616,10.48482,3.985755,-1
23,F,1,1,5,5,1,18,2,2331,0,0.237422,6.662339,1.970005,-1
23,F,1,1,5,6,4,19,3,6465,5,0.4934197,10.35518,2.646858,-1
23,F,1,1,5,7,4,20,4,1576,0,0.7092061,10.48877,3.819109,-1
23,F,1,1,5,8,2,19,3,8942,12,0.4967331,10.3404,2.681245,-1
23,F,1,1,5,9,3,18,2,4020,0,1.255935E-07,6.678344,0,-1
23,F,1,1,5,10,1,17,1,2154,0,1.180892E-07,6.271237,0,-1
23,F,1,1,5,11,2,18,2,1098,0,9.809538E-08,10.4303,0,-1
23,F,1,1,5,12,2,17,1,3942,4,0.07763207,10.26233,0.4224361,-1
23,F,1,1,5,13,3,19,3,1998,0,0.5201538,6.242001,4.639034,-1
23,F,1,1,5,14,4,17,1,1276,0,0.5969893,10.33619,3.252331,-1
23,F,1,1,5,15,1,20,4,4098,0,0.3215025,6.554625,2.644565,-1
23,F,1,1,5,16,4,18,2,8531,1,1.068825E-07,10.46555,0,-1
23,F,1,1,6,1,3,23,3,7431,1,0.4702176,6.294858,4.075926,-1
23,F,1,1,6,2,2,24,4,8375,0,1.238033E-07,10.538,0,-1
23,F,1,1,6,3,2,23,3,2776,1,0.4397261,10.35625,2.388681,-1
23,F,1,1,6,4,4,21,1,1187,0,0.7827376,10.32509,4.264894,-1
23,F,1,1,6,5,3,24,4,1976,0,0.3700786,6.559484,3.129252,-1
23,F,1,1,6,6,4,22,2,2187,1,0.8754357,10.4404,4.657745,-1
23,F,1,1,6,7,2,21,1,3831,3,0.355175,10.29275,1.94672,-1
23,F,1,1,6,8,1,22,2,7309,4,0.05113251,6.684201,0.4187142,-1
23,F,1,1,6,9,4,23,3,5098,0,0.5666191,10.36052,3.077462,-1
23,F,1,1,6,10,1,24,4,4598,1,0.339974,6.571204,2.810349,-1
23,F,1,1,6,11,1,21,1,2598,0,1.309863E-07,6.277522,0,-1
23,F,1,1,6,12,1,23,3,2431,0,0.3812637,6.271676,3.372027,-1
23,F,1,1,6,13,2,22,2,5798,1,0.6634147,10.42403,3.53607,-1
23,F,1,1,6,14,3,21,1,2898,0,1.215205E-07,6.248791,0.01978234,-1
23,F,1,1,6,15,4,24,4,3520,0,0.3511737,10.51435,1.853508,-1
23,F,1,1,6,16,3,22,2,4976,1,0.007933072,6.679714,0.06255726,-1
23,F,1,1,7,1,3,25,1,1420,0,0.1771935,6.265465,1.553812,-1
23,F,1,1,7,2,3,26,2,3609,4,0.02468522,6.672517,0.2027088,-1
23,F,1,1,7,3,3,27,3,1820,0,0.3426174,6.257413,3.024268,-1
23,F,1,1,7,4,2,26,2,1365,0,0.1300974,10.42685,0.6991359,-1
23,F,1,1,7,5,1,27,3,1464,0,0.5028402,6.265899,4.412241,-1
23,F,1,1,7,6,2,25,1,1798,1,0.2793266,10.30779,1.523157,-1
23,F,1,1,7,7,3,28,4,2675,0,0.4241038,6.566876,3.525589,-1
23,F,1,1,7,8,4,26,2,2387,0,0.6394122,10.45836,3.44054,-1
23,F,1,1,7,9,4,27,3,1731,0,0.7942905,10.37203,4.280433,-1
23,F,1,1,7,10,1,28,4,4465,0,0.2882432,6.562974,2.365626,-1
23,F,1,1,7,11,1,25,1,2142,0,0.1635375,6.278358,1.432448,-1
23,F,1,1,7,12,2,27,3,2764,0,1.960102E-07,10.35576,0,-1
23,F,1,1,7,13,4,28,4,2420,0,0.8566993,10.52676,4.572475,-1
23,F,1,1,7,14,4,25,1,6709,0,0.09533822,10.3878,0.5151029,-1
23,F,1,1,7,15,2,28,4,5631,1,0.6631913,10.53968,3.476826,-1
23,F,1,1,7,16,1,26,2,4064,0,0.04501271,6.697489,0.3685048,-1
23,F,1,1,8,1,2,32,4,4909,4,0.1886075,10.55485,0.9985801,-1
23,F,1,1,8,2,4,30,2,1042,0,0.7227709,10.44648,3.898727,-1
23,F,1,1,8,3,1,31,3,2087,1,0.4062744,6.265897,3.494352,-1
23,F,1,1,8,4,2,30,2,1320,0,0.3366122,10.43685,1.811321,-1
23,F,1,1,8,5,3,29,1,1954,0,0.3168143,6.277472,2.773964,-1
23,F,1,1,8,6,3,31,3,1620,0,3.843583E-08,6.261228,0,-1
23,F,1,1,8,7,1,32,4,2487,0,0.1092085,6.575182,0.9004862,-1
23,F,1,1,8,8,3,30,2,1198,0,0.2093466,6.696156,1.704332,-1
23,F,1,1,8,9,4,32,4,2220,1,0.7757046,10.51014,4.097155,-1
23,F,1,1,8,10,4,31,3,3398,1,0.3178928,10.36622,1.724196,-1
23,F,1,1,8,11,4,29,1,2831,1,0.07893465,10.34722,0.4270431,-1
23,F,1,1,8,12,3,32,4,4909,2,0.427161,6.577766,3.560075,-1
23,F,1,1,8,13,1,30,2,4042,0,1.623413E-07,6.698269,0.01978234,-1
23,F,1,1,8,14,2,29,1,1809,0,0.722261,10.32157,3.904097,-1
23,F,1,1,8,15,2,31,3,2187,0,0.555289,10.35848,3.016361,-1
23,F,1,1,8,16,1,29,1,3387,0,0.4560749,6.294162,3.9663,-1
23,F,1,1,9,1,1,36,4,3342,1,0.3777791,6.554269,3.113636,-1
23,F,1,1,9,2,3,33,1,2376,0,6.141847E-08,6.253676,0.01978234,-1
23,F,1,1,9,3,1,34,2,2231,1,0.2354377,6.683611,1.91121,-1
23,F,1,1,9,4,2,33,1,4453,0,3.594786E-08,10.33967,0,-1
23,F,1,1,9,5,4,34,2,4965,0,0.3779444,10.45671,2.013534,-1
23,F,1,1,9,6,2,35,3,2353,0,0.8847888,10.36535,4.804811,-1
23,F,1,1,9,7,1,33,1,1776,0,0.2867844,6.289357,2.500924,-1
23,F,1,1,9,8,2,36,4,2742,1,1.084974E-07,10.53268,0,-1
23,F,1,1,9,9,1,35,3,1409,0,4.125493E-07,6.270416,0,-1
23,F,1,1,9,10,2,34,2,998,0,0.1797749,10.43624,0.9575664,-1
