Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
20,F,1,1,1,1,2,3,3,2709,0,0.04574504,10.14656,0.2525642,-1
20,F,1,1,1,2,3,2,2,3498,0,0.03325287,6.42515,0.2839303,-1
20,F,1,1,1,3,1,1,1,7186,1,0.09089133,6.183813,0.8089085,-1
20,F,1,1,1,4,1,3,3,3142,0,0.2226801,6.277188,1.959746,-1
20,F,1,1,1,5,2,2,2,2009,0,0.1025532,10.30251,0.5560232,-1
20,F,1,1,1,6,2,1,1,1420,0,0.7251397,10.09123,4.026377,-1
20,F,1,1,1,7,1,4,4,2687,1,2.09533E-07,6.540937,0,-1
20,F,1,1,1,8,4,2,2,1731,0,0.7170102,10.27503,3.90936,-1
20,F,1,1,1,9,4,1,1,2987,2,0.4097767,10.09898,2.262178,-1
20,F,1,1,1,10,2,4,4,3898,1,6.543714E-08,10.35451,0,-1
20,F,1,1,1,11,4,3,3,2987,1,0.5568946,10.13623,3.0695,-1
20,F,1,1,1,12,4,4,4,4075,1,0.09156321,10.37046,0.4925778,-1
20,F,1,1,1,13,3,3,3,5442,2,0.08138206,6.27142,0.7146374,-1
20,F,1,1,1,14,3,4,4,4831,2,0.08441952,6.53494,0.7146374,-1
20,F,1,1,1,15,3,1,1,3720,1,0.1431182,6.213076,1.269183,-1
20,F,1,1,1,16,1,2,2,4887,0,0.3310771,6.411315,2.842072,-1
20,F,1,1,2,1,2,5,1,2276,1,0.1518547,10.07328,0.8437192,-1
20,F,1,1,2,2,2,8,4,2242,1,0.2925834,10.35693,1.56723,-1
20,F,1,1,2,3,4,6,2,4409,0,1.624615E-07,10.29754,0,-1
20,F,1,1,2,4,3,5,1,3920,0,0.4590071,6.186365,4.120035,-1
20,F,1,1,2,5,3,8,4,2320,0,0.4678514,6.54976,3.900836,-1
20,F,1,1,2,6,1,7,3,3465,1,0.1705872,6.285824,1.498939,-1
20,F,1,1,2,7,4,5,1,1831,1,1.532883E-07,10.09095,0,-1
20,F,1,1,2,8,3,7,3,1931,0,0.2261766,6.285412,1.991839,-1
20,F,1,1,2,9,1,8,4,3331,0,0.4588229,6.536631,3.913015,-1
20,F,1,1,2,10,1,5,1,1643,0,0.5284109,6.208302,4.69344,-1
20,F,1,1,2,11,1,6,2,2520,1,0.3023947,6.430171,2.549601,-1
20,F,1,1,2,12,2,7,3,1942,0,0.4243405,10.15398,2.336657,-1
20,F,1,1,2,13,2,6,2,1453,0,0.2113558,10.30945,1.14944,-1
20,F,1,1,2,14,4,7,3,2242,0,0.683636,10.18269,3.750245,-1
20,F,1,1,2,15,4,8,4,1431,0,0.796303,10.35799,4.279563,-1
20,F,1,1,2,16,3,6,2,1987,1,0.1676625,6.412852,1.430398,-1
20,F,1,1,3,1,2,12,4,1098,0,0.06554466,10.36066,0.3522151,-1
20,F,1,1,3,2,1,9,1,2076,1,0.07468301,6.20056,0.6623429,-1
20,F,1,1,3,3,4,12,4,1298,0,0.5113235,10.37477,2.795054,-1
20,F,1,1,3,4,2,10,2,1520,0,0.1042528,10.30788,0.5640592,-1
20,F,1,1,3,5,3,11,3,4654,1,0.1154355,6.285929,1.012011,-1
20,F,1,1,3,6,4,9,1,1220,0,4.188819E-08,10.12805,0,-1
20,F,1,1,3,7,4,10,2,998,0,0.5430814,10.2789,2.939182,-1
20,F,1,1,3,8,2,11,3,1898,1,0.2402673,10.15751,1.321158,-1
20,F,1,1,3,9,3,9,1,1687,1,1.098394E-07,6.231992,0,-1
20,F,1,1,3,10,1,10,2,4064,1,1.091026E-08,6.438208,0.01978234,-1
20,F,1,1,3,11,2,9,1,2242,1,0.2027353,10.08379,1.12431,-1
20,F,1,1,3,12,4,11,3,1198,0,0.1487388,10.14531,0.8194832,-1
20,F,1,1,3,13,1,12,4,3520,1,0.3592879,6.548629,3.030476,-1
20,F,1,1,3,14,1,11,3,2876,0,0.09418061,6.286963,0.8211529,-1
