Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
22,F,1,1,1,1,3,1,1,6631,0,0.3881399,6.113544,3.490932,-1
22,F,1,1,1,2,3,3,3,3454,0,1.854574E-07,6.102937,0,-1
22,F,1,1,1,3,2,1,1,4887,0,0.6425876,10.28413,3.479359,-1
22,F,1,1,1,4,4,4,4,7065,1,0.5700063,10.44376,3.097246,-1
22,F,1,1,1,5,1,1,1,7120,2,0.4265852,6.033939,3.988947,-1
22,F,1,1,1,6,1,3,3,2253,0,2.130907E-07,6.094025,0,-1
22,F,1,1,1,7,4,2,2,5298,0,0.0371003,10.32935,0.2007689,-1
22,F,1,1,1,8,4,3,3,1754,0,2.787249E-07,10.25912,0,-1
22,F,1,1,1,9,1,2,2,2509,0,0.5324541,6.541131,4.424388,-1
22,F,1,1,1,10,2,4,4,9999,0,-1,-1,-1,-1
22,F,1,1,1,11,2,3,3,4587,0,0.4823828,10.25879,2.616587,-1
22,F,1,1,1,12,3,2,2,4609,1,0.07825691,6.594652,0.6578966,-1
22,F,1,1,1,13,3,4,4,5387,1,0.4261139,6.477717,3.600109,-1
22,F,1,1,1,14,2,2,2,3442,2,0.2724633,10.33822,1.476975,-1
22,F,1,1,1,15,1,4,4,3187,0,0.2952281,6.495449,2.490258,-1
22,F,1,1,1,16,4,1,1,4853,1,3.1068E-07,10.32008,0,-1
22,F,1,1,2,1,1,6,2,2565,0,0.3312392,6.545307,2.749013,-1
22,F,1,1,2,2,1,5,1,2931,0,0.1831234,6.099326,1.645919,-1
22,F,1,1,2,3,3,6,2,3287,0,0.5387605,6.613618,4.430051,-1
22,F,1,1,2,4,1,7,3,1754,0,0.2924444,6.217481,2.569484,-1
22,F,1,1,2,5,1,8,4,3232,2,0.1255691,6.546201,1.061094,-1
22,F,1,1,2,6,2,5,1,6764,3,0.6376896,10.38927,3.471247,-1
22,F,1,1,2,7,2,6,2,3731,2,0.3871732,10.4215,2.061845,-1
22,F,1,1,2,8,2,7,3,4709,0,0.7080921,10.31918,3.820493,-1
22,F,1,1,2,9,3,5,1,1554,0,0.4163842,6.24692,3.674557,-1
22,F,1,1,2,10,2,8,4,9999,0,-1,-1,-1,-1
22,F,1,1,2,11,4,5,1,4509,1,0.4161983,10.40458,2.250902,-1
22,F,1,1,2,12,3,7,3,4153,0,7.944365E-08,6.161423,0,-1
22,F,1,1,2,13,3,8,4,3109,0,6.271922E-08,6.539269,0,-1
22,F,1,1,2,14,4,6,2,3076,0,0.3874503,10.3806,2.063648,-1
22,F,1,1,2,15,4,7,3,4054,0,0.2677286,10.28378,1.465269,-1
22,F,1,1,2,16,4,8,4,7242,0,0.8310876,10.53874,4.364755,-1
22,F,1,1,3,1,4,9,1,4286,3,0.7015687,10.33654,3.754316,-1
22,F,1,1,3,2,4,11,3,2464,0,0.4955314,10.32896,2.686787,-1
22,F,1,1,3,3,4,12,4,9999,0,-1,-1,-1,-1
22,F,1,1,3,4,1,11,3,4654,1,0.2896958,6.214763,2.529252,-1
