Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
29,F,1,1,1,1,1,4,4,5231,2,0.1852187,6.540594,1.539641,-1
29,F,1,1,1,2,1,3,3,3953,0,0.2183436,6.098645,1.981594,-1
29,F,1,1,1,3,3,4,4,8620,0,0.2128501,6.549742,1.764916,-1
29,F,1,1,1,4,2,1,1,3609,0,0.4035469,10.18686,2.20176,-1
29,F,1,1,1,5,3,2,2,2920,0,0.2528041,6.525829,2.104498,-1
29,F,1,1,1,6,3,3,3,3153,0,0.09022985,6.105573,0.8106001,-1
29,F,1,1,1,7,4,2,2,2864,0,0.290253,10.38494,1.555322,-1
29,F,1,1,1,8,4,1,1,5976,0,0.6013691,10.17451,3.31883,-1
29,F,1,1,1,9,4,4,4,5453,0,0.2740927,10.37161,1.472596,-1
29,F,1,1,1,10,2,2,2,5864,0,0.411799,10.39535,2.202115,-1
29,F,1,1,1,11,2,4,4,3242,0,0.6981236,10.37388,3.734443,-1
29,F,1,1,1,12,2,3,3,3109,0,0.6698574,10.18979,3.736016,-1
29,F,1,1,1,13,1,1,1,2354,0,0.1786723,6.154284,1.603155,-1
29,F,1,1,1,14,4,3,3,3364,0,0.4957836,10.14777,2.764633,-1
29,F,1,1,1,15,3,1,1,2531,0,0.1931782,6.157741,1.732574,-1
29,F,1,1,1,16,1,2,2,4409,2,0.2980078,6.519407,2.484907,-1
29,F,1,1,2,1,3,8,4,3242,0,0.3401904,6.529143,2.870649,-1
29,F,1,1,2,2,4,6,2,4609,0,0.2264943,10.39704,1.211439,-1
29,F,1,1,2,3,4,5,1,2309,0,0.7630883,10.18437,4.181794,-1
29,F,1,1,2,4,1,6,2,1553,0,0.1607205,6.533568,1.338376,-1
29,F,1,1,2,5,2,5,1,3632,2,0.4725986,10.18342,2.578609,-1
29,F,1,1,2,6,1,7,3,3198,0,6.378772E-08,6.117789,0.01978234,-1
29,F,1,1,2,7,2,6,2,5931,1,0.4570003,10.38906,2.448566,-1
29,F,1,1,2,8,2,8,4,1765,0,0.01059983,10.37854,0.05233916,-1
29,F,1,1,2,9,4,7,3,3576,0,0.475063,10.18205,2.610071,-1
29,F,1,1,2,10,4,8,4,5753,0,0.6685743,10.38029,3.647602,-1
29,F,1,1,2,11,3,6,2,3587,0,0.2473804,6.532184,2.060991,-1
29,F,1,1,2,12,1,8,4,2220,0,0.2480662,6.554971,2.051854,-1
29,F,1,1,2,13,1,5,1,3476,0,0.04882785,6.144917,0.4361108,-1
29,F,1,1,2,14,3,7,3,2953,0,1.570999E-07,6.099434,0,-1
29,F,1,1,2,15,3,5,1,2365,0,0.02046167,6.14565,0.1823843,-1
29,F,1,1,2,16,2,7,3,5220,0,0.6481572,10.19468,3.55837,-1
29,F,1,1,3,1,4,9,1,2876,0,0.535225,10.17663,2.904207,-1
29,F,1,1,3,2,1,12,4,3098,0,0.1456064,6.558294,1.210146,-1
29,F,1,1,3,3,2,10,2,3986,0,9.746915E-08,10.39794,0.01978234,-1
29,F,1,1,3,4,4,11,3,2931,0,0.166572,10.15502,0.9211111,-1
29,F,1,1,3,5,3,10,2,1709,0,0.5232654,6.5746,4.372556,-1
29,F,1,1,3,6,3,12,4,5253,0,0.2653755,6.556047,2.193031,-1
29,F,1,1,3,7,2,11,3,3509,0,0.5644746,10.16443,3.152998,-1
29,F,1,1,3,8,3,9,1,1887,0,1.970794E-07,6.156475,0,-1
29,F,1,1,3,9,1,11,3,3665,0,2.819472E-08,6.116336,0,-1
29,F,1,1,3,10,2,12,4,3287,0,0.2096803,10.37346,1.130039,-1
29,F,1,1,3,11,1,10,2,2109,1,0.4267453,6.532062,3.542377,-1
29,F,1,1,3,12,4,12,4,1865,0,0.2481972,10.3605,1.327217,-1
29,F,1,1,3,13,3,11,3,5442,0,5.600801E-08,6.121572,0,-1
29,F,1,1,3,14,2,9,1,1920,0,2.794104E-08,10.19161,0,-1
29,F,1,1,3,15,4,10,2,2442,0,0.726934,10.3615,3.888517,-1
29,F,1,1,3,16,1,9,1,2720,0,0.1149455,6.170328,1.014329,-1
29,F,1,1,4,1,3,14,2,2020,0,0.07872741,6.576059,0.6552143,-1
29,F,1,1,4,2,4,15,3,6354,0,1.586295E-07,10.1926,0,-1
29,F,1,1,4,3,1,14,2,4853,0,0.2331654,6.531932,1.926915,-1
29,F,1,1,4,4,3,13,1,3031,0,0.3928078,6.13244,3.534242,-1
29,F,1,1,4,5,4,16,4,7464,0,0.6536684,10.38807,3.48324,-1
29,F,1,1,4,6,2,14,2,1931,0,5.66134E-08,10.39827,0,-1
29,F,1,1,4,7,2,15,3,2175,0,0.07572521,10.18662,0.416371,-1
29,F,1,1,4,8,2,13,1,4387,2,0.8301588,10.18388,4.565659,-1
29,F,1,1,4,9,3,15,3,3209,0,8.014356E-08,6.110228,0,-1
29,F,1,1,4,10,1,13,1,2242,0,0.2553941,6.149916,2.24533,-1
29,F,1,1,4,11,3,16,4,2720,0,0.1232753,6.556415,1.025838,-1
29,F,1,1,4,12,1,15,3,2987,0,3.647844E-08,6.116818,0,-1
29,F,1,1,4,13,2,16,4,4709,0,0.5347393,10.37616,2.859444,-1
29,F,1,1,4,14,4,14,2,2931,1,0.4055099,10.37623,2.167176,-1
29,F,1,1,4,15,1,16,4,1665,0,0.06680887,6.566151,0.5626699,-1
29,F,1,1,4,16,4,13,1,1831,0,0.2695948,10.17942,1.471799,-1
29,F,1,1,5,1,3,20,4,5520,0,0.3191528,6.529149,2.662196,-1
29,F,1,1,5,2,1,17,1,1954,0,0.1251306,6.158482,1.105707,-1
29,F,1,1,5,3,1,20,4,2676,1,0.1723597,6.559204,1.435859,-1
29,F,1,1,5,4,2,17,1,1998,0,0.4551182,10.19439,2.482464,-1
29,F,1,1,5,5,1,19,3,4031,0,0.04755956,6.11734,0.427501,-1
29,F,1,1,5,6,2,20,4,7586,0,1.063579E-07,10.37412,0,-1
29,F,1,1,5,7,1,18,2,1965,0,0.1778613,6.535558,1.472862,-1
29,F,1,1,5,8,3,19,3,3587,0,0.03822891,6.11771,0.3403488,-1
29,F,1,1,5,9,2,18,2,2531,0,1.365117E-07,10.39756,0,-1
29,F,1,1,5,10,4,20,4,3264,0,0.03732331,10.3977,0.2017412,-1
29,F,1,1,5,11,4,17,1,2242,0,0.3996483,10.18858,2.197311,-1
29,F,1,1,5,12,2,19,3,2997,0,0.2054161,10.18565,1.128826,-1
29,F,1,1,5,13,3,18,2,3653,1,0.2392678,6.53751,2.012173,-1
29,F,1,1,5,14,4,19,3,3309,0,0.01543129,10.15793,0.08392937,-1
29,F,1,1,5,15,3,17,1,5764,0,0.4538579,6.159801,4.036141,-1
29,F,1,1,5,16,4,18,2,1920,0,0.2742994,10.37966,1.465269,-1
29,F,1,1,6,1,4,21,1,2020,0,0.2882228,10.18393,1.572217,-1
29,F,1,1,6,2,4,22,2,1731,0,0.4539188,10.36655,2.420912,-1
29,F,1,1,6,3,1,24,4,5387,0,0.004436584,6.568309,0.03426402,-1
29,F,1,1,6,4,1,21,1,2420,0,0.1814464,6.169172,1.597774,-1
29,F,1,1,6,5,1,22,2,1820,0,0.3888592,6.537009,3.236279,-1
29,F,1,1,6,6,3,21,1,2720,1,0.1576217,6.154757,1.388326,-1
29,F,1,1,6,7,2,22,2,4120,0,0.1695475,10.39938,0.9069818,-1
29,F,1,1,6,8,3,23,3,3920,0,0.1212266,6.113875,1.095215,-1
29,F,1,1,6,9,3,24,4,3376,0,0.5392863,6.556127,4.431201,-1
29,F,1,1,6,10,1,23,3,3965,0,0.003681303,6.123363,0.02797646,-1
29,F,1,1,6,11,2,21,1,2265,0,0.007306902,10.20303,0.04423466,-1
29,F,1,1,6,12,4,23,3,2986,0,0.1853496,10.15801,1.024693,-1
29,F,1,1,6,13,4,24,4,3253,0,0.4737039,10.4042,2.520725,-1
29,F,1,1,6,14,3,22,2,1553,0,0.4806557,6.538139,4.015077,-1
29,F,1,1,6,15,2,23,3,2798,0,0.04140514,10.18717,0.2281412,-1
29,F,1,1,6,16,2,24,4,2764,0,0.267792,10.38136,1.429713,-1
29,F,1,1,7,1,2,27,3,2620,0,0.02391606,10.19009,0.1297215,-1
29,F,1,1,7,2,4,28,4,3887,0,0.3748322,10.36489,1.999293,-1
29,F,1,1,7,3,4,27,3,3131,0,0.5943396,10.1859,3.301916,-1
29,F,1,1,7,4,1,28,4,1498,0,0.4294603,6.561062,3.574948,-1
29,F,1,1,7,5,4,25,1,5342,0,0.09565599,10.1943,0.5230194,-1
29,F,1,1,7,6,1,26,2,4787,2,2.278206E-07,6.531116,0,-1
29,F,1,1,7,7,1,25,1,3565,0,6.910678E-08,6.154814,0,-1
29,F,1,1,7,8,3,27,3,9364,0,0.07377512,6.119425,0.6641131,-1
29,F,1,1,7,9,2,28,4,2020,0,0.2144071,10.38383,1.146201,-1
29,F,1,1,7,10,3,26,2,2198,1,0.1551847,6.569953,1.295884,-1
29,F,1,1,7,11,1,27,3,3009,0,1.837004E-07,6.125072,0,-1
29,F,1,1,7,12,4,26,2,2420,0,0.201044,10.37743,1.074108,-1
29,F,1,1,7,13,3,28,4,2286,0,0.2681919,6.520597,2.232743,-1
29,F,1,1,7,14,3,25,1,2742,0,0.3223215,6.15711,2.824661,-1
29,F,1,1,7,15,2,26,2,1609,0,0.1426975,10.39416,0.7638705,-1
29,F,1,1,7,16,2,25,1,1987,0,0.472623,10.19006,2.577242,-1
29,F,1,1,8,1,4,31,3,3187,0,0.7642043,10.15121,4.262367,-1
29,F,1,1,8,2,4,30,2,1687,0,0.191697,10.39045,1.037409,-1
29,F,1,1,8,3,3,31,3,6464,0,0.08131295,6.130223,0.7308815,-1
29,F,1,1,8,4,3,29,1,3854,0,0.1501227,6.154446,1.323378,-1
29,F,1,1,8,5,1,32,4,1965,0,0.2485585,6.562423,2.057094,-1
29,F,1,1,8,6,1,31,3,4109,0,0.02101026,6.124367,0.1876719,-1
29,F,1,1,8,7,2,29,1,2120,0,0.743327,10.19299,4.123693,-1
29,F,1,1,8,8,2,32,4,1898,0,0.3274747,10.37782,1.767908,-1
29,F,1,1,8,9,4,29,1,2042,0,0.00961291,10.19105,0.05233916,-1
29,F,1,1,8,10,1,30,2,3020,1,0.490987,6.529339,4.081351,-1
29,F,1,1,8,11,3,32,4,2865,0,0.06999186,6.525043,0.5851721,-1
29,F,1,1,8,12,1,29,1,1887,0,0.3284999,6.157096,2.899081,-1
29,F,1,1,8,13,2,30,2,1809,0,0.5321581,10.39579,2.835037,-1
29,F,1,1,8,14,4,32,4,8742,1,0.2136859,10.39654,1.157413,-1
29,F,1,1,8,15,2,31,3,3520,0,0.5722445,10.18753,3.189912,-1
29,F,1,1,8,16,3,30,2,1465,0,0.2265625,6.531397,1.886474,-1
29,F,1,1,9,1,3,36,4,1565,0,0.2861894,6.521944,2.394737,-1
29,F,1,1,9,2,3,34,2,2087,1,0.01249792,6.581296,0.1027921,-1
29,F,1,1,9,3,2,36,4,1287,0,0.09959193,10.37028,0.5363187,-1
29,F,1,1,9,4,4,35,3,3076,1,0.1774219,10.18652,0.9809847,-1
29,F,1,1,9,5,4,36,4,1798,0,0.08642572,10.35683,0.4656223,-1
29,F,1,1,9,6,3,33,1,1809,0,8.310201E-08,6.18544,0,-1
29,F,1,1,9,7,2,34,2,3254,0,0.3872081,10.40706,2.070937,-1
29,F,1,1,9,8,3,35,3,2998,0,1.349631E-07,6.096206,0,-1
29,F,1,1,9,9,1,36,4,1187,0,0.161628,6.558867,1.34523,-1
29,F,1,1,9,10,1,34,2,1187,0,0.04330939,6.551539,0.3609945,-1
29,F,1,1,9,11,4,33,1,1342,0,0.4375393,10.20988,2.373556,-1
29,F,1,1,9,12,1,35,3,2742,0,0.06279391,6.113808,0.5605795,-1
29,F,1,1,9,13,1,33,1,1898,0,0.2626433,6.182196,2.305032,-1
29,F,1,1,9,14,4,34,2,1309,0,0.3711987,10.41214,2.010226,-1
29,F,1,1,9,15,2,35,3,4654,0,1.177972E-07,10.18385,0,-1
29,F,1,1,9,16,2,33,1,2131,0,0.2830025,10.21437,1.551165,-1
29,F,1,1,10,1,4,38,2,1354,0,0.6897505,10.38475,3.655966,-1
29,F,1,1,10,2,2,39,3,2398,0,0.8519838,10.19678,4.726463,-1
29,F,1,1,10,3,1,40,4,2576,0,0.2688855,6.560623,2.233882,-1
29,F,1,1,10,4,1,38,2,1409,0,0.2778793,6.543208,2.294905,-1
29,F,1,1,10,5,3,39,3,2309,0,0.3975571,6.101917,3.529697,-1
29,F,1,1,10,6,4,37,1,4298,0,0.05667601,10.22285,0.3090104,-1
29,F,1,1,10,7,2,38,2,1453,0,0.6780716,10.4204,3.603859,-1
29,F,1,1,10,8,1,39,3,2242,0,0.09463476,6.112407,0.8420942,-1
29,F,1,1,10,9,3,37,1,1987,0,9.309052E-08,6.170308,0,-1
29,F,1,1,10,10,3,40,4,1554,0,0.1750623,6.554374,1.46567,-1
29,F,1,1,10,11,3,38,2,1276,0,0.3898493,6.554541,3.248054,-1
29,F,1,1,10,12,1,37,1,2598,0,2.270655E-08,6.189597,0,-1
29,F,1,1,10,13,4,39,3,3542,1,0.2687042,10.15986,1.47565,-1
29,F,1,1,10,14,2,40,4,2442,0,0.3850311,10.37536,2.057094,-1
29,F,1,1,10,15,2,37,1,2054,0,0.08887169,10.21868,0.4865827,-1
29,F,1,1,10,16,4,40,4,2120,0,0.01298557,10.36337,0.06852804,-1
29,F,1,1,11,1,3,41,1,1742,0,0.01895017,6.194852,0.166689,-1
29,F,1,1,11,2,1,43,3,3375,0,0.3859751,6.122273,3.433819,-1
29,F,1,1,11,3,2,42,2,1431,0,0.02266697,10.42128,0.1219466,-1
29,F,1,1,11,4,4,44,4,2520,1,0.2897704,10.39954,1.547375,-1
29,F,1,1,11,5,4,41,1,1376,0,0.3709602,10.22224,2.032688,-1
29,F,1,1,11,6,4,42,2,1176,0,0.6379878,10.39587,3.407892,-1
29,F,1,1,11,7,4,43,3,2909,0,0.5856388,10.17346,3.225554,-1
29,F,1,1,11,8,2,44,4,1887,0,0.03540553,10.3725,0.1907741,-1
29,F,1,1,11,9,2,43,3,2576,0,0.4979088,10.19879,2.731153,-1
29,F,1,1,11,10,2,41,1,1709,0,0.3728929,10.22237,2.03442,-1
29,F,1,1,11,11,1,42,2,1676,1,0.5582842,6.550514,4.64317,-1
29,F,1,1,11,12,3,44,4,5953,0,1.559532E-07,6.522951,0,-1
29,F,1,1,11,13,3,43,3,2576,0,0.0001271674,6.094816,0,-1
29,F,1,1,11,14,1,44,4,2342,1,0.3338572,6.555343,2.77121,-1
29,F,1,1,11,15,1,41,1,1431,0,0.3175043,6.186996,2.788673,-1
29,F,1,1,11,16,3,42,2,1354,0,0.4086619,6.54835,3.393211,-1
29,F,1,1,12,1,2,45,1,1431,0,0.0980937,10.21122,0.5355885,-1
29,F,1,1,12,2,3,48,4,2565,0,0.3129359,6.549064,2.584069,-1
29,F,1,1,12,3,1,47,3,2198,0,0.201142,6.117152,1.802331,-1
29,F,1,1,12,4,4,45,1,1753,0,0.196224,10.21873,1.066979,-1
29,F,1,1,12,5,2,48,4,2776,0,0.3238157,10.3708,1.753123,-1
29,F,1,1,12,6,2,46,2,1276,0,0.2473306,10.41946,1.321306,-1
29,F,1,1,12,7,3,45,1,1298,0,0.3436589,6.193799,3.033769,-1
29,F,1,1,12,8,4,47,3,1876,0,0.132509,10.15073,0.7311491,-1
29,F,1,1,12,9,4,46,2,1342,0,1.470064E-07,10.42198,0,-1
29,F,1,1,12,10,4,48,4,2231,0,0.7029142,10.36601,3.813722,-1
29,F,1,1,12,11,3,47,3,1998,0,0.1279459,6.104896,1.141753,-1
29,F,1,1,12,12,3,46,2,1353,0,0.1311685,6.557733,1.085344,-1
29,F,1,1,12,13,1,45,1,2320,2,1.340706E-07,6.188297,0,-1
29,F,1,1,12,14,1,46,2,1054,0,0.4071059,6.548654,3.38495,-1
29,F,1,1,12,15,1,48,4,2320,3,0.2120577,6.555979,1.769125,-1
29,F,1,1,12,16,2,47,3,2465,0,0.5011647,10.18948,2.771281,-1
29,F,1,1,13,1,4,52,4,1498,0,0.09236287,10.41129,0.4949555,-1
29,F,1,1,13,2,2,50,2,1365,0,0.450684,10.39587,2.41638,-1
29,F,1,1,13,3,1,51,3,1998,0,0.3436381,6.148137,3.045297,-1
29,F,1,1,13,4,3,49,1,2253,1,0.3961597,6.169917,3.516693,-1
29,F,1,1,13,5,1,52,4,1620,0,0.2762896,6.571262,2.293369,-1
29,F,1,1,13,6,4,49,1,1564,0,0.4748849,10.18967,2.593972,-1
29,F,1,1,13,7,2,51,3,5220,2,0.003721037,10.20857,0,-1
29,F,1,1,13,8,4,50,2,1287,0,0.09552707,10.40178,0.509757,-1
29,F,1,1,13,9,3,52,4,4453,0,0.09360071,6.547519,0.7845948,-1
29,F,1,1,13,10,3,50,2,1642,0,6.484054E-08,6.600673,0,-1
29,F,1,1,13,11,1,49,1,2587,0,0.1360697,6.183809,1.199262,-1
29,F,1,1,13,12,4,51,3,2265,0,0.3652929,10.22078,2.015089,-1
29,F,1,1,13,13,2,52,4,3565,0,0.1103474,10.41181,0.5934729,-1
29,F,1,1,13,14,1,50,2,1509,0,0.1281127,6.557851,1.063305,-1
29,F,1,1,13,15,3,51,3,2454,0,0.3500747,6.152551,3.118976,-1
29,F,1,1,13,16,2,49,1,2409,2,0.7017876,10.22474,3.818391,-1
29,F,1,1,14,1,1,56,4,1387,0,0.1912233,6.588038,1.587699,-1
29,F,1,1,14,2,3,55,3,2787,0,0.1576968,6.136223,1.4201,-1
29,F,1,1,14,3,1,53,1,4120,1,0.5128316,6.177399,4.514013,-1
29,F,1,1,14,4,2,55,3,2587,0,0.2689098,10.21063,1.487142,-1
29,F,1,1,14,5,2,54,2,2020,1,0.8854541,10.42549,4.837602,-1
29,F,1,1,14,6,1,55,3,3042,0,0.3103445,6.144505,2.752926,-1
29,F,1,1,14,7,1,54,2,1731,0,0.3993888,6.56681,3.293485,-1
