Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
26,M,1,1,1,1,4,2,2,4120,1,0.3332772,10.42848,1.775529,-1
26,M,1,1,1,2,4,4,4,2753,1,0.3542969,10.27664,1.906597,-1
26,M,1,1,1,3,3,2,2,2186,1,0.3277014,6.487565,2.749938,-1
26,M,1,1,1,4,2,3,3,9999,2,-1,-1,-1,-1
26,M,1,1,1,5,4,1,1,2298,1,0.7678013,10.25253,4.216261,-1
26,M,1,1,1,6,2,2,2,4864,1,0.7393432,10.43603,3.928349,-1
26,M,1,1,1,7,2,1,1,2509,0,0.7283991,10.26957,4.012589,-1
26,M,1,1,1,8,3,3,3,3042,0,0.05003993,6.124256,0.4476244,-1
26,M,1,1,1,9,3,4,4,4398,2,0.3437388,6.33392,2.939382,-1
26,M,1,1,1,10,3,1,1,1842,0,0.4190219,6.395585,3.600544,-1
26,M,1,1,1,11,1,2,2,5531,0,0.3053693,6.488404,2.586491,-1
26,M,1,1,1,12,1,3,3,2187,0,0.2042997,6.134874,1.833764,-1
26,M,1,1,1,13,1,4,4,9999,8,-1,-1,-1,-1
26,M,1,1,1,14,4,3,3,8564,0,0.3507809,10.16998,1.942292,-1
26,M,1,1,1,15,1,1,1,2609,0,0.407634,6.413875,3.499838,-1
26,M,1,1,1,16,2,4,4,9320,5,0.7458445,10.31272,4.020975,-1
26,M,1,1,2,1,4,6,2,9999,2,-1,-1,-1,-1
26,M,1,1,2,2,3,5,1,2120,0,0.2921174,6.41869,2.514895,-1
26,M,1,1,2,3,4,7,3,6531,0,0.4742903,10.20032,2.630241,-1
26,M,1,1,2,4,1,6,2,3031,0,0.3718939,6.516932,3.11112,-1
26,M,1,1,2,5,4,8,4,9999,5,-1,-1,-1,-1
26,M,1,1,2,6,1,7,3,1620,0,0.1977583,6.136919,1.746973,-1
26,M,1,1,2,7,1,5,1,3409,0,0.3564106,6.430542,3.057935,-1
26,M,1,1,2,8,1,8,4,6265,2,0.1551382,6.347298,1.337059,-1
26,M,1,1,2,9,2,6,2,9999,3,-1,-1,-1,-1
26,M,1,1,2,10,2,7,3,6631,0,0.1888799,10.21676,1.035332,-1
26,M,1,1,2,11,2,8,4,5576,2,0.1991346,10.32544,1.071371,-1
26,M,1,1,2,12,3,7,3,3209,0,0.2324214,6.126646,2.055285,-1
26,M,1,1,2,13,3,8,4,3465,0,0.5099779,6.360175,4.447041,-1
26,M,1,1,2,14,4,5,1,3520,0,0.2052581,10.30704,1.110122,-1
26,M,1,1,2,15,3,6,2,4142,1,0.4427821,6.517983,3.74826,-1
26,M,1,1,2,16,2,5,1,1853,0,0.2544529,10.30269,1.386351,-1
26,M,1,1,3,1,4,12,4,2942,1,0.5384964,10.34311,2.895026,-1
26,M,1,1,3,2,3,10,2,4787,0,0.4644024,6.508138,3.874088,-1
26,M,1,1,3,3,3,9,1,2409,0,0.3264814,6.40331,2.764633,-1
26,M,1,1,3,4,4,10,2,5831,0,0.5817156,10.47271,3.080895,-1
26,M,1,1,3,5,4,11,3,3076,0,0.7799794,10.21298,4.32332,-1
26,M,1,1,3,6,2,10,2,5620,0,0.1828919,10.47711,0.9683364,-1
26,M,1,1,3,7,2,9,1,1798,0,0.5408522,10.29807,2.939648,-1
26,M,1,1,3,8,2,11,3,1231,0,0.3251851,10.21567,1.779163,-1
26,M,1,1,3,9,3,12,4,3998,1,0.4115738,6.343856,3.537454,-1
