Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
21,F,1,1,1,1,2,4,4,9999,1,-1,-1,-1,-1
21,F,1,1,1,2,4,1,1,9999,1,-1,-1,-1,-1
21,F,1,1,1,3,1,4,4,9999,1,-1,-1,-1,-1
21,F,1,1,1,4,3,3,3,9999,1,-1,-1,-1,-1
21,F,1,1,1,5,3,2,2,9253,0,3.675001E-08,6.394072,0,-1
21,F,1,1,1,6,3,4,4,1587,0,0.07117968,6.335435,0.6119779,-1
21,F,1,1,1,7,3,1,1,2020,0,0.3447559,6.12646,3.119854,-1
21,F,1,1,1,8,4,4,4,1787,0,0.6974176,10.35477,3.752594,-1
21,F,1,1,1,9,1,2,2,6998,0,0.5206803,6.361749,4.391953,-1
21,F,1,1,1,10,2,3,3,2053,0,0.657869,10.14522,3.591015,-1
21,F,1,1,1,11,2,2,2,3398,0,0.6933946,10.1941,3.777557,-1
21,F,1,1,1,12,1,3,3,1165,0,0.01756028,6.2337,0.1532334,-1
21,F,1,1,1,13,1,1,1,1398,0,0.289175,6.129439,2.623833,-1
21,F,1,1,1,14,4,3,3,3975,2,0.4705581,10.22275,2.570398,-1
21,F,1,1,1,15,4,2,2,2387,0,0.6031177,10.20555,3.273272,-1
21,F,1,1,1,16,2,1,1,6142,1,0.4541633,10.17233,2.522976,-1
21,F,1,1,2,1,1,6,2,8642,1,0.2499211,6.42947,2.154768,-1
21,F,1,1,2,2,3,8,4,2309,0,0.06290506,6.375966,0.5399548,-1
21,F,1,1,2,3,1,7,3,2442,0,0.4329042,6.262854,3.843182,-1
21,F,1,1,2,4,2,8,4,1398,0,0.7438705,10.3731,3.939748,-1
21,F,1,1,2,5,2,6,2,2342,0,0.3315445,10.29041,1.78805,-1
21,F,1,1,2,6,3,7,3,1753,0,0.1615497,6.272352,1.404024,-1
21,F,1,1,2,7,3,6,2,2487,0,0.3935548,6.41576,3.310324,-1
21,F,1,1,2,8,2,7,3,1698,0,0.4054611,10.21542,2.219203,-1
21,F,1,1,2,9,4,5,1,1376,0,1.669478E-07,10.12881,0,-1
21,F,1,1,2,10,4,6,2,1209,0,0.2549264,10.28474,1.382676,-1
21,F,1,1,2,11,3,5,1,1376,0,0.1651941,6.149138,1.463799,-1
21,F,1,1,2,12,4,8,4,2809,0,0.09608974,10.38308,0.5151029,-1
21,F,1,1,2,13,1,5,1,7809,5,0.1636184,6.300942,1.435996,-1
21,F,1,1,2,14,1,8,4,4520,1,0.1406644,6.446242,1.187291,-1
21,F,1,1,2,15,4,7,3,3164,0,0.5460896,10.35285,2.945503,-1
21,F,1,1,2,16,2,5,1,3109,1,1.221737E-07,10.21328,0,-1
21,F,1,1,3,1,4,11,3,2365,0,0.6395403,10.28511,3.432564,-1
21,F,1,1,3,2,3,10,2,2465,0,0.5322765,6.528721,4.474615,-1
21,F,1,1,3,3,4,12,4,9842,3,0.486838,10.40001,2.64782,-1
21,F,1,1,3,4,3,11,3,5431,1,0.2557942,6.294718,2.206644,-1
21,F,1,1,3,5,4,9,1,2509,1,0.2713458,10.20309,1.495279,-1
21,F,1,1,3,6,2,12,4,1776,0,1.257663E-07,10.44643,0,-1
21,F,1,1,3,7,3,9,1,1509,0,0.1152803,6.295105,1.021058,-1
21,F,1,1,3,8,4,10,2,9999,6,-1,-1,-1,-1
21,F,1,1,3,9,2,11,3,2498,0,0.4262286,10.32316,2.309782,-1
21,F,1,1,3,10,2,10,2,1020,0,0.5083203,10.41619,2.701391,-1
21,F,1,1,3,11,1,9,1,1342,0,0.0774624,6.330146,0.6720214,-1
21,F,1,1,3,12,1,12,4,2042,1,0.05462619,6.455703,0.4605518,-1
21,F,1,1,3,13,1,11,3,4075,2,0.08458559,6.374065,0.7324861,-1
21,F,1,1,3,14,1,10,2,3286,1,0.01709585,6.545516,0.1426525,-1
21,F,1,1,3,15,2,9,1,1087,0,0.7425693,10.2709,4.108277,-1
21,F,1,1,3,16,3,12,4,6476,5,5.425663E-08,6.449387,0,-1
21,F,1,1,4,1,1,13,1,4264,0,0.3278746,6.285477,2.923689,-1
21,F,1,1,4,2,1,16,4,1765,0,0.1950376,6.439789,1.650668,-1
21,F,1,1,4,3,1,14,2,4176,0,0.4705932,6.510056,3.904449,-1
21,F,1,1,4,4,4,15,3,4142,0,0.3708522,10.30151,2.030954,-1
21,F,1,1,4,5,3,16,4,4120,1,0.1707626,6.435012,1.456562,-1
21,F,1,1,4,6,4,13,1,1142,0,0.8455135,10.2354,4.697779,-1
21,F,1,1,4,7,4,14,2,3276,2,0.8453717,10.38846,4.62546,-1
21,F,1,1,4,8,1,15,3,1642,0,0.3607262,6.336255,3.106649,-1
21,F,1,1,4,9,2,14,2,987,0,0.5474432,10.39098,2.907576,-1
21,F,1,1,4,10,3,15,3,4609,4,0.3353271,6.364604,2.926634,-1
21,F,1,1,4,11,4,16,4,1365,0,0.09145071,10.45765,0.4869847,-1
21,F,1,1,4,12,2,13,1,1209,0,0.6681098,10.22933,3.71051,-1
21,F,1,1,4,13,2,16,4,1865,0,0.535146,10.45024,2.826463,-1
21,F,1,1,4,14,3,14,2,2576,1,0.1688791,6.492898,1.431628,-1
21,F,1,1,4,15,2,15,3,2220,1,0.7847064,10.28639,4.270905,-1
21,F,1,1,4,16,3,13,1,1853,0,0.1066516,6.248704,0.9379522,-1
21,F,1,1,5,1,4,19,3,2076,1,0.1884519,10.30437,1.020675,-1
21,F,1,1,5,2,1,18,2,4976,1,0.08251099,6.526931,0.6977351,-1
21,F,1,1,5,3,2,20,4,998,0,0.7082245,10.46732,3.728357,-1
21,F,1,1,5,4,2,18,2,1665,0,0.2647454,10.39254,1.430945,-1
21,F,1,1,5,5,3,20,4,2087,1,0.2252653,6.512588,1.905673,-1
21,F,1,1,5,6,2,17,1,998,0,0.1002863,10.25996,0.5471546,-1
21,F,1,1,5,7,3,18,2,2742,0,0.160771,6.530789,1.349442,-1
21,F,1,1,5,8,2,19,3,1220,0,0.4219707,10.31359,2.253944,-1
21,F,1,1,5,9,1,20,4,3609,0,1.114099E-07,6.461528,0,-1
21,F,1,1,5,10,1,17,1,3876,0,0.1843319,6.324215,1.622206,-1
21,F,1,1,5,11,1,19,3,1487,0,0.40611,6.346462,3.499503,-1
21,F,1,1,5,12,3,17,1,1198,0,0.492622,6.277488,4.314068,-1
21,F,1,1,5,13,4,18,2,3387,0,0.4096981,10.45267,2.186238,-1
21,F,1,1,5,14,3,19,3,2531,0,0.2757693,6.313267,2.408754,-1
21,F,1,1,5,15,4,17,1,1020,0,0.6261917,10.23793,3.476545,-1
21,F,1,1,5,16,4,20,4,1309,0,0.1750224,10.4928,0.9339799,-1
21,F,1,1,6,1,3,23,3,2431,0,0.07814142,6.345776,0.6708556,-1
21,F,1,1,6,2,4,24,4,3742,1,0.7811029,10.47842,4.206728,-1
21,F,1,1,6,3,2,22,2,4409,3,0.4842923,10.3948,2.618606,-1
21,F,1,1,6,4,2,23,3,1309,0,0.4147278,10.31115,2.213728,-1
21,F,1,1,6,5,1,21,1,2298,0,0.2971095,6.313476,2.628901,-1
21,F,1,1,6,6,1,22,2,2453,0,0.2532527,6.519483,2.141557,-1
21,F,1,1,6,7,2,21,1,3154,0,0.6835302,10.25431,3.787549,-1
21,F,1,1,6,8,1,23,3,5498,4,0.2348354,6.358666,2.014797,-1
21,F,1,1,6,9,2,24,4,1065,0,0.7106379,10.48389,3.725309,-1
21,F,1,1,6,10,3,22,2,3742,0,0.3767346,6.547679,3.170397,-1
21,F,1,1,6,11,1,24,4,2631,0,0.4838224,6.480368,4.096629,-1
21,F,1,1,6,12,4,21,1,1887,0,0.5931062,10.24479,3.271657,-1
21,F,1,1,6,13,4,22,2,1931,0,0.6514281,10.38948,3.511511,-1
21,F,1,1,6,14,3,24,4,3053,0,0.3453713,6.468389,2.932581,-1
21,F,1,1,6,15,4,23,3,9209,8,0.5601685,10.22695,3.013244,-1
21,F,1,1,6,16,3,21,1,1431,0,0.0239809,6.310798,0.2112177,-1
21,F,1,1,7,1,1,26,2,1953,0,0.4265434,6.53085,3.552367,-1
21,F,1,1,7,2,3,25,1,3031,0,0.1844514,6.333125,1.630389,-1
21,F,1,1,7,3,2,26,2,2109,0,0.7314209,10.40949,3.953987,-1
21,F,1,1,7,4,1,27,3,4798,3,0.3924366,6.1972,3.514131,-1
21,F,1,1,7,5,3,26,2,1887,0,0.4775142,6.518783,3.957205,-1
21,F,1,1,7,6,1,28,4,1331,0,0.4020513,6.458798,3.414206,-1
21,F,1,1,7,7,4,25,1,998,0,0.3895149,10.23697,2.141831,-1
