1,0,4,6,3.813096,0,0.6831927

1,1,1,2,5.626473,3,0.5570782

1,2,0,5,3.373144,0,0.5470701

1,3,0,6,13.18617,2,0.7103705

1,4,2,8,3.66659,0,0.7413322

1,5,7,1,3.386146,2,0.7471594

1,6,0,2,4.199946,0,0.466509

1,7,0,8,3.293307,0,0.5552654

1,8,5,5,19.67924,0,0.603785

1,9,0,1,2.519933,0,0.6059328

1,10,6,3,1.51964,0,0.592924

1,11,0,8,5.786116,0,0.5888966

1,12,3,3,9.092818,0,0.6074621

1,13,8,8,2.787056,0,0.644209

1,14,0,3,1.760072,0,0.7282667

1,15,0,3,1.506622,0,0.7667531

2,0,0,3,1.680053,0,0.6850711

2,1,1,2,3.520285,0,0.5636334

2,2,8,8,3.706663,0,0.7430187

2,3,0,8,7.520117,0,0.5066705

2,4,0,3,1.613391,0,0.7696006

2,5,0,6,3.066417,0,0.5876342

2,6,3,3,17.62636,0,0.6309482

2,7,2,8,2.893409,0,0.6790131

2,8,0,2,4.053133,0,0.7315157

2,9,0,8,3.452855,0,0.7475421

2,10,0,1,1.706167,0,0.698756

2,11,4,6,5.106073,2,0.751805

2,12,7,1,6.13314,0,0.7466624

2,13,6,3,1.439933,0,0.6149147

2,14,5,5,10.67949,0,0.6044374

2,15,0,5,9.06614,0,0.6569906

3,0,7,1,1.666642,0,0.7100416

3,1,0,5,6.666701,0,0.4129796

3,2,0,8,3.613038,0,0.6239877

3,3,8,8,18.47917,0,0.4129815

3,4,0,6,2.906528,0,0.4459498

3,5,0,8,16.63901,0,0.5705665

3,6,5,5,13.5594,0,0.6228116

3,7,4,6,5.186782,0,0.7245767

3,8,0,2,5.413208,0,0.6699011

3,9,0,1,1.626649,0,0.7625808

3,10,0,3,4.292845,0,0.4165

3,11,0,3,4.720234,0,0.5538012

3,12,3,3,9.999622,0,0.6839782

3,13,1,2,1.839626,0,0.6499695

3,14,6,3,7.066358,0,0.5884406

3,15,2,8,4.253206,0,0.6149219

4,0,0,5,3.426399,0,0.7463625

4,1,0,2,3.466651,0,0.7332129

4,2,0,3,1.387231,0,0.6948887

4,3,0,1,5.373281,0,0.7232994

4,4,1,2,3.719454,0,0.5705252

4,5,8,8,9.746318,1,0.5600298

4,6,6,3,2.186736,0,0.3955581

4,7,3,3,7.252858,0,0.5699069

4,8,2,8,3.440034,0,0.739941

4,9,0,6,6.853162,0,0.7004194

4,10,0,3,1.506266,0,0.6624137

4,11,5,5,1.960083,0,0.3912686

4,12,7,1,4.480032,0,0.6809757

4,13,0,8,3.079853,1,0.642279

4,14,0,8,5.639312,0,0.702657

4,15,4,6,4.13299,1,0.7080809

5,0,5,5,28.19889,1,0.5943841

5,1,7,1,10.71974,1,0.6766775

5,2,3,3,2.413074,0,0.524344

5,3,0,6,3.066581,0,0.6895181

5,4,8,8,3.39985,0,0.6241976

5,5,0,2,1.653228,0,0.5651392

5,6,0,8,3.760018,0,0.4225453

5,7,0,3,2.813098,0,0.6267427

5,8,4,6,3.013174,0,0.7044012

5,9,0,8,3.159956,0,0.7057196

5,10,6,3,1.653569,0,0.3923431

5,11,2,8,2.826584,1,0.7376626

5,12,1,2,3.026876,0,0.6272519

5,13,0,3,1.573233,0,0.7612533

5,14,0,1,2.453352,0,0.72373

5,15,0,5,2.10609,0,0.7341629

6,0,0,6,3.466539,0,0.6765187

6,1,8,8,3.479668,0,0.6202013

6,2,5,5,16.17271,0,0.5882635

6,3,0,5,2.746919,0,0.4149227

6,4,7,1,5.57273,0,0.7614651

6,5,0,8,3.812752,0,0.6134956

6,6,2,8,2.386708,0,0.6887376

6,7,6,3,11.23942,0,0.5912458

6,8,0,3,9.959655,0,0.6540427

6,9,0,8,15.30625,1,0.4785693

6,10,1,2,3.959544,1,0.747475

6,11,3,3,4.626066,0,0.7073139

6,12,0,3,1.360038,0,0.7156918

6,13,0,2,1.279701,0,0.6804

6,14,0,1,3.546918,0,0.6374614

6,15,4,6,4.839532,1,0.7586994

7,0,0,1,1.466816,0,0.6563164

7,1,3,3,10.39965,0,0.4552134

7,2,4,6,3.599887,0,0.7078868

7,3,0,8,5.586488,0,0.6111998

7,4,0,2,2.453353,0,0.6718003

7,5,0,6,1.853292,0,0.4690344

7,6,2,8,3.133355,0,0.6970569

7,7,6,3,0.9333759,0,0.5092843

7,8,5,5,11.23945,0,0.444784

7,9,8,8,4.11993,0,0.5805517

7,10,0,5,8.746043,0,0.4149201

7,11,0,8,4.013359,0,0.7581695

7,12,0,3,8.759586,0,0.5127877

7,13,0,3,1.053388,0,0.679657

7,14,7,1,1.586086,1,0.7619875

7,15,1,2,2.827002,0,0.6682868

8,0,5,5,11.21296,0,0.6161779

8,1,0,6,6.746793,0,0.6397249

8,2,1,2,2.106596,0,0.6188778

8,3,3,3,9.746767,0,0.6849428

8,4,0,8,3.479906,0,0.6798709

8,5,0,3,1.933263,0,0.7173253

8,6,0,8,2.133144,0,0.5039983

8,7,0,2,1.826905,0,0.4329361

8,8,2,8,6.986924,0,0.7224942

8,9,0,3,0.9737172,0,0.3862735

8,10,0,5,2.960154,0,0.7433212

8,11,8,8,2.813326,0,0.4051953

8,12,6,3,1.000156,0,0.5635958

8,13,0,1,1.213248,0,0.5962561

8,14,4,6,3.320266,0,0.6889366

8,15,7,1,1.360079,0,0.7435838

9,0,0,6,2.653513,0,0.7662934

9,1,1,2,3.719883,0,0.5646472

9,2,0,8,1.680009,0,0.6099587

9,3,0,3,1.400023,0,0.6038993

9,4,3,3,1.720371,1,0.594548

9,5,0,2,2.119909,0,0.4395956

9,6,5,5,2.213783,1,0.4126392

9,7,0,8,2.719892,1,0.5892615

9,8,2,8,8.546346,3,0.7163811

9,9,7,1,1.840051,1,0.6705625

9,10,0,1,1.546611,0,0.6110162

9,11,4,6,2.280164,0,0.6371793

9,12,0,3,0.5197166,0,0.7232955

9,13,8,8,5.879954,0,0.6195588

9,14,6,3,0.7467945,0,0.4852995

9,15,0,5,4.959859,0,0.5574184

10,0,2,8,3.4403,0,0.6426373

10,1,0,5,3.919952,0,0.7491669

10,2,0,2,2.547011,1,0.5869955

10,3,0,6,2.066684,0,0.3886935

10,4,8,8,2.666551,0,0.5926477

10,5,1,2,1.54666,0,0.6040196

10,6,4,6,2.093361,0,0.6874968

10,7,0,3,0.7069682,0,0.6872531

10,8,0,8,2.573592,0,0.622259

10,9,6,3,0.7863427,0,0.649878

10,10,0,1,4.746251,0,0.7199638

10,11,7,1,1.372935,0,0.7438747

10,12,0,3,0.9200419,0,0.6422135

10,13,0,8,2.626779,0,0.6561315

10,14,5,5,13.78613,1,0.4077792

10,15,3,3,4.813107,0,0.5348113

11,0,6,3,1.093341,0,0.5570294

11,1,0,8,1.666677,0,0.6936406

11,2,0,3,3.319618,0,0.7593868

11,3,0,6,2.813283,0,0.5535038

11,4,2,8,3.026525,0,0.7061994

11,5,3,3,0.9737158,0,0.4715313

11,6,0,1,1.146492,0,0.6309714

11,7,5,5,1.346712,0,0.4833189

11,8,4,6,3.319914,0,0.7480471

11,9,1,2,2.186709,0,0.643012

11,10,8,8,2.560084,0,0.6009958

11,11,0,3,0.76027,0,0.5150712

11,12,0,8,7.42651,0,0.398154

11,13,0,2,4.946708,0,0.6817938

11,14,0,5,3.159805,0,0.7723414

11,15,7,1,2.639481,0,0.7031918

12,0,1,2,1.973007,0,0.6445891

12,1,0,3,0.7739434,0,0.7709951

12,2,2,8,6.839124,0,0.6416188

12,3,0,8,2.733116,0,0.727866

12,4,7,1,1.666933,0,0.7618135

12,5,8,8,3.466593,0,0.5577798

12,6,3,3,1.147144,0,0.7238071

12,7,0,1,1.039773,0,0.761133

12,8,0,3,0.7597233,0,0.7546956

12,9,0,6,2.66671,0,0.5591853

12,10,0,5,6.520028,0,0.6098338

12,11,4,6,2.439581,0,0.7458091

