Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
21,M,1,6,15,4,23,3,3387,1,0.8249765
21,M,1,6,16,2,21,1,1587,0,0.8049254
21,M,1,7,1,2,26,2,4943,0,0.8098874
21,M,1,7,2,4,28,4,2798,0,0.8165865
21,M,1,7,3,4,27,3,3032,0,0.396371
21,M,1,7,4,1,28,4,14365,0,0.8241446
21,M,1,7,5,2,25,1,1487,0,0.9008397
21,M,1,7,6,3,26,2,1987,1,0.6540907
21,M,1,7,7,1,27,3,2565,0,0.5660651
21,M,1,7,8,3,28,4,4176,2,0.4863245
21,M,1,7,9,4,25,1,1532,0,0.5191956
21,M,1,7,10,2,27,3,2665,0,0.2389016
21,M,1,7,11,4,26,2,887,0,0.6137351
21,M,1,7,12,1,25,1,5921,1,0.58222
21,M,1,7,13,1,26,2,2187,1,0.7384598
21,M,1,7,14,3,25,1,5898,2,0.1597627
21,M,1,7,15,3,27,3,7665,0,0.5357884
21,M,1,7,16,2,28,4,2676,0,0.6565182
21,M,1,8,1,2,29,1,1676,0,0.2071469
21,M,1,8,2,2,30,2,2176,1,0.8587027
21,M,1,8,3,1,29,1,1309,0,0.7035111
21,M,1,8,4,1,30,2,1598,1,0.4057912
21,M,1,8,5,1,31,3,2065,0,0.3339166
21,M,1,8,6,1,32,4,4632,0,0.4391329
21,M,1,8,7,2,31,3,2998,0,0.9054927
21,M,1,8,8,4,30,2,2176,0,0.7559127
21,M,1,8,9,4,29,1,1643,0,0.9256361
21,M,1,8,10,3,31,3,2987,1,0.6748117
21,M,1,8,11,3,32,4,5876,4,0.2752514
21,M,1,8,12,3,30,2,1065,0,0.70576
21,M,1,8,13,4,31,3,9542,5,0.900844
21,M,1,8,14,2,32,4,4565,1,0.8277736
21,M,1,8,15,3,29,1,2265,0,0.2520754
21,M,1,8,16,4,32,4,4132,0,0.7908729
21,M,1,9,1,4,35,3,3287,0,0.9927832
21,M,1,9,2,4,36,4,2643,0,0.3059401
21,M,1,9,3,3,33,1,1321,0,0.8799562
21,M,1,9,4,3,36,4,7476,0,0.2502552
21,M,1,9,5,1,34,2,1387,0,0.6391613
21,M,1,9,6,2,33,1,1665,0,0.07529368
21,M,1,9,7,3,35,3,2309,0,0.1986099
21,M,1,9,8,2,34,2,5343,0,0.9777988
21,M,1,9,9,4,33,1,1598,0,0.5028157
21,M,1,9,10,2,36,4,10287,8,0.1729676
21,M,1,9,11,1,33,1,4532,0,0.8066233
21,M,1,9,12,3,34,2,1032,0,0.9125792
21,M,1,9,13,2,35,3,3320,1,0.3053279
21,M,1,9,14,4,34,2,965,0,0.280017
21,M,1,9,15,1,36,4,2898,0,0.5528767
21,M,1,9,16,1,35,3,2887,0,0.724946
21,M,1,10,1,2,40,4,4887,3,0.7160768
21,M,1,10,2,2,38,2,876,0,0.5004337
21,M,1,10,3,3,40,4,2721,0,0.6667325
21,M,1,10,4,4,37,1,1954,0,0.5589842
21,M,1,10,5,2,39,3,3732,1,0.6973056
21,M,1,10,6,4,40,4,3209,0,0.8063071
21,M,1,10,7,1,39,3,2643,1,0.3315037
21,M,1,10,8,3,38,2,1387,0,0.6910568
21,M,1,10,9,3,39,3,4076,0,0.6862073
21,M,1,10,10,3,37,1,1276,0,0.8030985
21,M,1,10,11,1,40,4,5009,0,0.8200631
21,M,1,10,12,1,37,1,5354,0,0.2227111
21,M,1,10,13,4,39,3,2510,0,0.7952185
21,M,1,10,14,4,38,2,1332,0,0.5777378
21,M,1,10,15,2,37,1,1198,0,0.3062911
21,M,1,10,16,1,38,2,1832,1,0.3357705
21,M,1,11,1,3,44,4,6620,0,0.8410526
21,M,1,11,2,4,43,3,3010,0,0.2421126
21,M,1,11,3,4,44,4,3576,0,0.8418741
21,M,1,11,4,1,42,2,1976,0,0.9575628
21,M,1,11,5,2,44,4,4587,0,0.5209283
21,M,1,11,6,3,41,1,1054,0,0.7278031
21,M,1,11,7,4,42,2,1643,0,0.8478839
21,M,1,11,8,1,41,1,1410,0,0.8906686
21,M,1,11,9,1,43,3,3843,1,0.4085715
21,M,1,11,10,3,42,2,1232,0,0.6564425
21,M,1,11,11,2,43,3,5376,0,0.725252
21,M,1,11,12,2,42,2,1087,0,0.2175415
21,M,1,11,13,4,41,1,1120,0,0.469083
21,M,1,11,14,1,44,4,1876,0,0.7486405
21,M,1,11,15,3,43,3,2776,0,0.9008291
21,M,1,11,16,2,41,1,1309,0,0.5614036
21,M,1,12,1,1,47,3,2187,0,0.8998284
21,M,1,12,2,4,48,4,3865,1,0.7816541
21,M,1,12,3,1,46,2,1887,0,0.8729081
21,M,1,12,4,2,45,1,1132,0,0.7082989
21,M,1,12,5,4,46,2,754,0,0.09616755
21,M,1,12,6,3,48,4,8020,1,0.6348947
21,M,1,12,7,2,46,2,876,0,0.6245183
21,M,1,12,8,1,48,4,8109,0,0.6560912
21,M,1,12,9,2,47,3,5232,0,0.8421506
21,M,1,12,10,1,45,1,5643,0,0.7786061
21,M,1,12,11,3,47,3,8565,0,0.7666224
21,M,1,12,12,3,46,2,1887,1,0.7056082
21,M,1,12,13,3,45,1,1421,0,0.9242259
21,M,1,12,14,4,47,3,2254,0,0.8243398
21,M,1,12,15,4,45,1,1121,0,0.6332192
21,M,1,12,16,2,48,4,2865,0,0.8917158
21,M,1,13,1,4,49,1,1421,0,0.6521239
21,M,1,13,2,4,51,3,2087,0,0.2242525
21,M,1,13,3,2,49,1,898,0,0.6764746
21,M,1,13,4,1,52,4,2142,0,0.9183185
21,M,1,13,5,1,49,1,3831,0,0.8922439
21,M,1,13,6,1,50,2,2598,1,0.4513294
21,M,1,13,7,3,52,4,10320,4,0.6919913
21,M,1,13,8,3,51,3,3864,0,0.3350953
21,M,1,13,9,4,52,4,6054,0,0.6722032
21,M,1,13,10,1,51,3,2576,0,0.6419393
21,M,1,13,11,4,50,2,4665,0,0.3112727
21,M,1,13,12,2,52,4,3598,0,0.7464865
21,M,1,13,13,3,50,2,5809,0,0.5143125
21,M,1,13,14,3,49,1,1321,0,0.4317425
21,M,1,13,15,2,51,3,2132,0,0.5699896
21,M,1,13,16,2,50,2,865,0,0.555717
21,M,1,14,1,2,53,1,1076,0,0.2799092
21,M,1,14,2,2,55,3,2432,0,0.6685169
21,M,1,14,3,1,56,4,6798,0,0.3979907
21,M,1,14,4,3,54,2,1687,1,0.567156
21,M,1,14,5,4,53,1,1076,0,0.6880442
21,M,1,14,6,3,55,3,1487,0,0.5761378
21,M,1,14,7,4,54,2,5509,0,0.3494743
21,M,1,14,8,3,56,4,4809,0,0.3622469
21,M,1,14,9,4,55,3,4098,0,0.8303189
21,M,1,14,10,1,54,2,1721,1,0.5993208
21,M,1,14,11,1,53,1,4687,0,0.3643204
21,M,1,14,12,4,56,4,2865,1,0.1609192
21,M,1,14,13,3,53,1,1276,0,0.6970657
21,M,1,14,14,1,55,3,2543,0,0.900837
21,M,1,14,15,2,56,4,2554,0,0.4964746
21,M,1,14,16,2,54,2,1621,1,0.946241
21,M,1,15,1,1,57,1,1387,0,0.6473132
21,M,1,15,2,1,60,4,2021,0,0.4203019
21,M,1,15,3,2,57,1,1032,0,0.8541198
21,M,1,15,4,3,58,2,1309,0,0.9423065
21,M,1,15,5,3,57,1,1098,0,0.5307368
21,M,1,15,6,4,59,3,2276,0,0.6965324
21,M,1,15,7,4,58,2,1598,1,0.5811952
21,M,1,15,8,3,60,4,2698,0,0.7783048
21,M,1,15,9,2,59,3,2265,0,0.3990267
21,M,1,15,10,4,60,4,3998,4,0.228272
21,M,1,15,11,4,57,1,976,0,0.4341596
21,M,1,15,12,2,60,4,3076,1,0.9896632
21,M,1,15,13,3,59,3,2787,1,0.402575
21,M,1,15,14,2,58,2,1021,0,0.6974524
21,M,1,15,15,1,59,3,5298,0,0.8104891
21,M,1,15,16,1,58,2,1843,1,0.412568
21,M,1,16,1,2,61,1,4531,6,0.6850086
21,M,1,16,2,1,64,4,4898,0,0.2680076
21,M,1,16,3,3,63,3,6943,0,0.8674064
21,M,1,16,4,4,62,2,7243,1,0.8785025
21,M,1,16,5,2,64,4,3532,0,0.6730533
21,M,1,16,6,1,62,2,3654,3,0.6881474
21,M,1,16,7,4,61,1,2543,2,0.4460402
21,M,1,16,8,4,64,4,3576,2,0.7097824
21,M,1,16,9,4,63,3,3232,0,0.8454816
21,M,1,16,10,3,64,4,2887,1,0.5954925
21,M,1,16,11,1,63,3,3665,0,0.6740472
21,M,1,16,12,3,61,1,1109,0,0.8577122
21,M,1,16,13,3,62,2,5343,1,0.5206969
21,M,1,16,14,2,63,3,2298,0,0.672707
21,M,1,16,15,1,61,1,1609,0,0.6276498
21,M,1,16,16,2,62,2,1520,1,0.4663257
21,M,1,17,1,2,68,4,6387,0,0.9453167
21,M,1,17,2,2,66,2,1354,1,0.9521818
21,M,1,17,3,3,67,3,7276,0,0.6040814
21,M,1,17,4,4,68,4,2354,0,0.8864083
21,M,1,17,5,3,66,2,1876,1,0.6563722
21,M,1,17,6,4,65,1,1476,1,0.6047954
21,M,1,17,7,1,67,3,2520,0,0.2885088
21,M,1,17,8,3,65,1,1232,0,0.5798365
21,M,1,17,9,3,68,4,8576,1,0.6182086
21,M,1,17,10,2,67,3,2420,0,0.2529394
21,M,1,17,11,1,66,2,1621,1,0.5643216
21,M,1,17,12,2,65,1,1387,0,0.5477168
21,M,1,17,13,1,68,4,1676,0,0.5049813
21,M,1,17,14,4,67,3,3465,3,0.6388167
21,M,1,17,15,1,65,1,5676,0,0.6652017
21,M,1,17,16,4,66,2,1465,0,0.789472
21,M,1,18,1,3,69,1,1765,0,0.2557639
21,M,1,18,2,3,70,2,1387,0,0.4628237
21,M,1,18,3,1,69,1,3098,0,0.4717865
21,M,1,18,4,2,70,2,965,0,0.7129574
21,M,1,18,5,2,69,1,1087,0,0.7513449
21,M,1,18,6,4,71,3,2487,0,0.4095666
21,M,1,18,7,4,72,4,2943,0,0.4302381
21,M,1,18,8,3,71,3,7353,0,0.3434266
21,M,1,18,9,4,70,2,4232,0,0.2631335
21,M,1,18,10,3,72,4,4732,1,0.4564465
21,M,1,18,11,2,71,3,2220,0,0.4104487
21,M,1,18,12,1,70,2,1776,1,0.6433452
21,M,1,18,13,1,71,3,4343,0,0.4590758
21,M,1,18,14,1,72,4,9698,0,0.6246908
21,M,1,18,15,4,69,1,4654,6,0.8796656
21,M,1,18,16,2,72,4,2954,0,0.6268984
21,M,1,19,1,1,75,3,4243,0,0.2416786
21,M,1,19,2,3,73,1,4065,0,0.6284713
21,M,1,19,3,4,76,4,5376,4,0.6041723
21,M,1,19,4,2,75,3,2354,0,0.8558573
21,M,1,19,5,1,73,1,4432,0,0.2500937
21,M,1,19,6,4,75,3,2643,0,0.4688995
21,M,1,19,7,1,74,2,1221,0,0.5918036
21,M,1,19,8,4,73,1,1032,0,0.8978987
21,M,1,19,9,3,76,4,3076,0,0.4211594
21,M,1,19,10,4,74,2,2943,2,0.7347744
21,M,1,19,11,3,75,3,1798,0,0.354375
21,M,1,19,12,2,76,4,2409,0,0.01717792
21,M,1,19,13,3,74,2,1021,0,0.4449383
21,M,1,19,14,2,73,1,1065,0,0.7604889
21,M,1,19,15,1,76,4,4309,0,0.1369995
21,M,1,19,16,2,74,2,1409,1,0.8270366
21,M,1,20,1,2,79,3,2632,0,0.6749023
21,M,1,20,2,4,77,1,1265,0,0.962339
21,M,1,20,3,1,78,2,1121,0,0.8720772
21,M,1,20,4,2,77,1,1076,0,0.79441
21,M,1,20,5,2,78,2,1021,0,0.4518056
21,M,1,20,6,3,79,3,2132,0,0.2456358
21,M,1,20,7,2,80,4,3532,3,0.896062
21,M,1,20,8,1,79,3,2709,0,0.290743
21,M,1,20,9,1,80,4,2109,0,0.202741
21,M,1,20,10,4,79,3,3709,1,0.9084815
21,M,1,20,11,3,77,1,1043,0,0.4999408
21,M,1,20,12,4,78,2,3509,0,0.6006318
21,M,1,20,13,3,80,4,2665,0,0.5408413
21,M,1,20,14,1,77,1,1598,0,0.5834607
21,M,1,20,15,4,80,4,2787,0,0.3053927
21,M,1,20,16,3,78,2,1854,1,0.7156726
21,M,1,21,1,4,83,3,1398,0,0.2384118
21,M,1,21,2,2,84,4,8720,1,0.5769984
21,M,1,21,3,4,81,1,1032,0,0.4250797
21,M,1,21,4,3,82,2,4543,0,0.5724141
21,M,1,21,5,1,81,1,1387,0,0.4729182
21,M,1,21,6,2,83,3,2409,0,0.5440561
21,M,1,21,7,2,81,1,920,0,0.5361894
21,M,1,21,8,4,82,2,6320,0,0.4909788
21,M,1,21,9,4,84,4,2720,0,0.1407644
21,M,1,21,10,1,82,2,1365,0,0.6181582
21,M,1,21,11,3,83,3,6665,0,0.3503895
21,M,1,21,12,2,82,2,1365,0,0.2571408
21,M,1,21,13,1,84,4,4320,0,0.7039927
21,M,1,21,14,3,81,1,1410,1,0.3444714
21,M,1,21,15,3,84,4,4076,2,0.7720804
21,M,1,21,16,1,83,3,2243,0,0.2653024
21,M,1,22,1,3,88,4,2220,0,0.8718541
21,M,1,22,2,2,87,3,1043,0,0.9202605
21,M,1,22,3,2,86,2,1109,0,0.9153672
21,M,1,22,4,2,88,4,2621,0,0.9822423
21,M,1,22,5,2,85,1,2398,2,0.9126791
21,M,1,22,6,3,87,3,2476,0,0.5054067
21,M,1,22,7,3,86,2,1465,0,0.4242177
21,M,1,22,8,3,85,1,2043,0,0.2573127
21,M,1,22,9,1,86,2,1576,0,0.4191473
21,M,1,22,10,4,88,4,5465,6,0.817481
21,M,1,22,11,4,85,1,1909,1,0.9861441
21,M,1,22,12,1,87,3,5409,0,0.5840253
21,M,1,22,13,4,86,2,4898,2,1.029968
21,M,1,22,14,4,87,3,1554,0,0.5594077
21,M,1,22,15,1,88,4,3853,0,0.8271831
21,M,1,22,16,1,85,1,4198,0,0.4747493
21,M,1,23,1,4,91,3,3543,3,0.6214819
21,M,1,23,2,3,89,1,3809,0,0.605885
21,M,1,23,3,1,90,2,1287,0,0.7042113
21,M,1,23,4,1,91,3,3676,1,0.3132792
21,M,1,23,5,2,90,2,4365,0,0.7350409
21,M,1,23,6,3,92,4,5865,1,0.7807416
21,M,1,23,7,3,91,3,1387,0,0.3452281
21,M,1,23,8,1,89,1,1576,0,0.35588
21,M,1,23,9,4,90,2,2587,0,0.6890278
21,M,1,23,10,2,89,1,1643,1,0.7807119
21,M,1,23,11,2,91,3,2287,0,0.8222485
21,M,1,23,12,4,92,4,2598,1,0.3061596
21,M,1,23,13,3,90,2,1732,1,0.7699553
21,M,1,23,14,2,92,4,4898,0,0.8787411
21,M,1,23,15,4,89,1,1221,0,1.011292
21,M,1,23,16,1,92,4,6009,0,0.6724663
21,M,1,24,1,3,94,2,5865,1,0.2504323
21,M,1,24,2,1,96,4,3187,0,0.7931856
21,M,1,24,3,2,95,3,2232,0,0.9738706
21,M,1,24,4,2,94,2,798,0,0.819496
21,M,1,24,5,4,93,1,965,0,0.599182
21,M,1,24,6,3,95,3,3543,0,0.1961331
21,M,1,24,7,4,94,2,1054,0,0.2775677
21,M,1,24,8,1,93,1,3320,0,0.4100994
21,M,1,24,9,2,96,4,1687,0,1.025355
21,M,1,24,10,1,94,2,1332,0,0.8248047
21,M,1,24,11,1,95,3,2187,0,0.08031255
21,M,1,24,12,3,96,4,3365,1,0.8594582
21,M,1,24,13,2,93,1,1021,0,0.3029164
21,M,1,24,14,4,96,4,2176,0,0.6174057
21,M,1,24,15,4,95,3,2820,0,0.8226672
21,M,1,24,16,3,93,1,998,0,0.5378096
21,M,1,25,1,4,98,2,4344,0,0.211716
21,M,1,25,2,1,97,1,3376,0,0.1353792
21,M,1,25,3,3,98,2,4798,0,0.7032568
21,M,1,25,4,4,99,3,3498,0,0.2767971
21,M,1,25,5,4,97,1,1032,0,0.4349518
21,M,1,25,6,4,100,4,6409,2,0.2863529
21,M,1,25,7,3,99,3,1832,0,0.281381
21,M,1,25,8,3,100,4,3487,0,0.5105639
21,M,1,25,9,2,99,3,2409,0,0.9360727
21,M,1,25,10,2,100,4,3021,0,0.3160709
21,M,1,25,11,1,99,3,1720,0,0.6566637
21,M,1,25,12,2,97,1,954,0,0.1841545
21,M,1,25,13,2,98,2,1143,0,0.4802975
21,M,1,25,14,1,100,4,3176,0,0.7207844
21,M,1,25,15,3,97,1,7631,1,0.1719586
21,M,1,25,16,1,98,2,1709,1,0.8953218
21,M,1,26,1,3,103,3,5365,0,0.3942257
21,M,1,26,2,2,104,4,3387,0,0.4432815
21,M,1,26,3,2,102,2,1476,1,0.8327306
21,M,1,26,4,1,101,1,3176,0,0.1299961
21,M,1,26,5,4,104,4,3054,0,0.3218519
21,M,1,26,6,4,102,2,1154,0,0.2631978
21,M,1,26,7,2,103,3,1498,0,0.8174307
21,M,1,26,8,4,101,1,832,0,0.7640358
21,M,1,26,9,1,102,2,1165,0,0.5877078
21,M,1,26,10,3,101,1,1009,0,0.1665213
21,M,1,26,11,3,104,4,2565,1,0.6237167
21,M,1,26,12,4,103,3,2243,0,0.3659759
21,M,1,26,13,3,102,2,1643,0,0.7196322
21,M,1,26,14,1,103,3,2565,0,0.4154094
21,M,1,26,15,1,104,4,4287,2,0.8574564
21,M,1,26,16,2,101,1,965,0,0.5545459
21,M,1,27,1,2,106,2,1021,0,0.6164048
21,M,1,27,2,3,107,3,6998,0,0.8778656
21,M,1,27,3,4,106,2,2754,0,0.549404
21,M,1,27,4,1,108,4,14997,0,0.4937187
21,M,1,27,5,4,107,3,2120,0,0.1672045
21,M,1,27,6,2,105,1,976,0,0.003645679
21,M,1,27,7,1,107,3,2287,0,0.7427214
21,M,1,27,8,1,106,2,2054,1,0.6033029
21,M,1,27,9,3,108,4,2321,0,0.5001761
21,M,1,27,10,4,105,1,1309,0,0.4923519
21,M,1,27,11,3,106,2,2221,1,0.4517002
21,M,1,27,12,1,105,1,1420,0,0.4570563
21,M,1,27,13,2,107,3,2754,0,0.6970468
21,M,1,27,14,2,108,4,8087,9,0.169312
21,M,1,27,15,3,105,1,1443,1,0.1607212
21,M,1,27,16,4,108,4,2843,1,0.9019126
21,M,1,28,1,3,110,2,8498,0,0.2877744
21,M,1,28,2,4,111,3,3198,0,0.4737734
21,M,1,28,3,1,109,1,1765,0,0.9453897
21,M,1,28,4,1,111,3,2121,0,0.4156449
21,M,1,28,5,1,112,4,2587,0,0.5774933
21,M,1,28,6,4,110,2,1721,0,0.6507705
21,M,1,28,7,2,111,3,2420,0,0.5057171
21,M,1,28,8,3,109,1,1132,0,0.7910047
21,M,1,28,9,2,110,2,1198,0,0.8635546
21,M,1,28,10,2,109,1,1121,0,0.8189659
21,M,1,28,11,1,110,2,2632,2,0.7697415
21,M,1,28,12,2,112,4,3120,0,0.4279294
21,M,1,28,13,4,109,1,1176,0,0.7129285
21,M,1,28,14,4,112,4,4309,3,0.7233831
21,M,1,28,15,3,111,3,2709,0,0.4779905
21,M,1,28,16,3,112,4,1976,0,0.1828067
21,M,1,29,1,1,113,1,1276,0,0.5859619
21,M,1,29,2,3,115,3,2276,0,0.2139748
21,M,1,29,3,4,116,4,2665,1,0.557927
21,M,1,29,4,4,113,1,943,0,0.3559121
21,M,1,29,5,3,114,2,1109,0,0.6327245
21,M,1,29,6,1,115,3,2276,0,0.4578829
21,M,1,29,7,3,113,1,1087,0,0.5525661
21,M,1,29,8,1,116,4,2043,1,0.4663707
21,M,1,29,9,4,114,2,1487,0,0.8990511
21,M,1,29,10,2,116,4,3821,3,0.9854606
21,M,1,29,11,2,114,2,832,0,0.272389
21,M,1,29,12,4,115,3,2821,0,0.2285367
21,M,1,29,13,1,114,2,1532,0,0.3466987
21,M,1,29,14,3,116,4,3720,0,0.8048608
21,M,1,29,15,2,115,3,2865,1,0.6149016
21,M,1,29,16,2,113,1,1409,1,0.943923
21,M,1,30,1,2,119,3,2087,0,0.5017855
21,M,1,30,2,1,117,1,965,0,0.3818783
21,M,1,30,3,4,120,4,2420,0,0.5063091
21,M,1,30,4,3,117,1,998,0,0.3839331
21,M,1,30,5,1,120,4,2598,1,0.1913688
21,M,1,30,6,3,118,2,1465,0,0.4577089
21,M,1,30,7,4,117,1,1376,1,0.4811513
21,M,1,30,8,4,119,3,2465,0,0.8993613
21,M,1,30,9,2,118,2,932,0,0.4578501
21,M,1,30,10,2,120,4,2421,0,0.1694165
21,M,1,30,11,3,119,3,5943,0,0.6537522
21,M,1,30,12,1,118,2,1254,0,0.6111736
21,M,1,30,13,2,117,1,909,0,0.4268525
21,M,1,30,14,3,120,4,2298,0,0.509508
21,M,1,30,15,1,119,3,3354,0,0.3156694
21,M,1,30,16,4,118,2,4131,0,0.5865476
21,M,1,1,1,8,3,3,3508,0,4.836556
21,M,1,1,2,8,4,4,4320,0,9.132944
21,M,1,1,3,8,1,1,2921,0,1.403186
21,M,1,1,4,7,4,4,2987,0,5.93472
21,M,1,1,5,5,1,1,1787,0,2.530583
21,M,1,1,6,6,3,3,3376,0,3.412241
21,M,1,1,7,7,2,2,5154,0,8.596212
21,M,1,1,8,5,4,4,4887,0,2.113313
21,M,1,1,9,5,2,2,1387,0,2.448871
21,M,1,1,10,6,1,1,1443,0,1.15067
21,M,1,1,11,7,3,3,1921,0,2.307354
21,M,1,1,12,6,2,2,2231,0,2.108923
21,M,1,1,13,6,4,4,3198,0,0.2749596
21,M,1,1,14,8,2,2,2776,0,2.990634
21,M,1,1,15,5,3,3,3687,0,8.594592
21,M,1,1,16,7,1,1,2309,0,2.857692
21,M,1,2,1,7,4,4,2898,0,0.810513
21,M,1,2,2,5,1,1,1854,0,5.88355
21,M,1,2,3,5,2,2,2276,0,4.668518
21,M,1,2,4,6,3,3,2965,0,1.334753
21,M,1,2,5,8,4,4,1032,0,8.317273
21,M,1,2,6,6,2,2,2453,0,2.121074
21,M,1,2,7,7,1,1,2732,0,7.193174
21,M,1,2,8,8,2,2,2032,0,6.604472
21,M,1,2,9,8,3,3,1798,0,5.575174
21,M,1,2,10,8,1,1,2454,0,1.675473
21,M,1,2,11,5,4,4,1821,0,4.155824
21,M,1,2,12,7,3,3,2276,0,0.5967788
21,M,1,2,13,6,1,1,2032,0,3.144408
21,M,1,2,14,6,4,4,1621,0,1.613851
21,M,1,2,15,5,3,3,3587,0,2.870912
21,M,1,2,16,7,2,2,3754,0,8.847458
