1,0,0,8,1.599794,0,0.688527

1,1,1,12,2.653448,0,0.6760558

1,2,0,2,6.333123,3,0.7333943

1,3,4,2,1.52019,0,0.629199

1,4,3,8,2.786703,0,0.6058443

1,5,2,5,2.80001,0,0.634064

1,6,0,5,1.426707,0,0.5812083

1,7,0,11,3.319918,1,0.6634223

2,0,0,5,3.013352,0,0.7209336

2,1,4,2,2.826681,0,0.6393957

2,2,2,5,4.053023,0,0.6684687

2,3,0,12,4.279879,1,0.5648949

2,4,0,9,3.746584,1,0.5697345

2,5,0,2,5.519883,0,0.3879107

2,6,1,12,3.360091,1,0.6583229

2,7,3,8,5.879833,0,0.5766475

3,0,2,5,4.880093,1,0.6419204

3,1,3,8,5.919818,1,0.5303675

3,2,0,11,5.173143,1,0.5808375

3,3,0,3,3.373247,1,0.6593773

3,4,1,12,2.879919,1,0.6500524

3,5,0,9,3.293452,2,0.5033688

3,6,4,2,3.293318,0,0.568407

3,7,0,6,3.959948,0,0.5843843

4,0,0,2,1.946595,0,0.6492604

4,1,1,12,3.28012,1,0.735643

4,2,3,8,2.053337,0,0.4881531

4,3,0,6,4.372995,0,0.5888091

4,4,0,8,5.293338,4,0.5672114

4,5,0,11,3.413269,1,0.5552815

4,6,4,2,2.986418,0,0.5945234

4,7,2,5,2.893217,0,0.5596847

5,0,0,2,2.013156,1,0.7024691

5,1,0,6,2.733246,0,0.6200461

5,2,0,9,2.399987,1,0.5718583

5,3,4,2,3.999913,1,0.6253623

5,4,0,12,3.266782,1,0.5604181

5,5,1,12,4.319766,1,0.6536359

5,6,2,5,3.000104,0,0.6319394

5,7,3,8,4.213215,0,0.6278449

6,0,4,2,5.399887,0,0.69674

6,1,1,12,7.560006,0,0.6215087

6,2,0,11,4.773221,1,0.4322217

6,3,2,5,3.426595,0,0.4341287

6,4,0,5,5.933189,1,0.3873644

6,5,0,9,2.800009,1,0.6540285

6,6,0,3,3.893373,0,0.5514367

6,7,3,8,2.626625,0,0.4072943

7,0,0,12,3.68011,1,0.6320866

7,1,0,3,1.240209,0,0.6791728

7,2,0,6,3.706623,0,0.7054659

7,3,2,5,2.89328,0,0.6171951

7,4,4,2,2.106567,0,0.5310945

7,5,3,8,3.400022,0,0.5290254

7,6,1,12,4.293201,0,0.664189

7,7,0,8,4.199946,3,0.6466406

8,0,0,5,3.226755,0,0.434927

8,1,0,2,1.893198,1,0.4299522

8,2,0,8,1.626709,0,0.5898573

8,3,1,12,2.013498,0,0.6829653

8,4,0,11,6.613193,1,0.5649817

8,5,2,5,2.413298,0,0.4151907

8,6,4,2,1.146747,0,0.6355959

8,7,3,8,4.999698,2,0.6470864

9,0,1,12,6.919741,6,0.7240642

9,1,0,2,4.41321,0,0.4377375

9,2,2,5,3.906752,1,0.4415939

9,3,4,2,1.146925,0,0.7214487

