0,4,4,8,1.240014,0,0.7350731

0,3,3,11,1.799977,0,0.9699205

0,7,3,12,2.77332,1,0.9804492

0,12,0,2,1.146675,0,0.9797819

0,9,0,6,2.253298,0,0.8045403

0,15,0,8,1.426674,0,0.7856777

0,14,0,6,1.879906,0,0.8818228

0,2,2,2,1.333309,0,0.8986747

0,1,1,5,1.093292,0,0.9987121

0,11,0,8,1.133374,0,0.710234

0,5,1,8,1.493265,0,0.8574694

0,6,2,6,1.399948,0,0.5300038

0,10,0,12,2.75995,0,0.7465851

0,13,0,3,3.199912,1,0.8805938

0,8,4,2,3.279933,3,0.8818683

0,16,0,12,3.626557,0,0.9137084

1,4,4,8,1.466681,0,0.7807503

1,8,4,2,1.066676,0,0.6219985

1,12,0,3,1.706687,0,0.736923

1,7,3,12,2.359909,2,0.8991757

1,16,0,9,1.599984,0,0.6365852

1,9,0,5,3.33323,0,0.5103008

1,2,2,2,1.213361,0,0.9331634

1,3,3,11,1.066612,0,0.9751267

1,13,0,5,2.53326,0,0.8093344

1,10,0,9,3.253235,0,0.8031766

1,11,0,11,1.839969,0,0.9576056

1,15,0,2,2.253311,2,0.5218588

1,5,1,8,1.653367,0,0.5335574

1,14,0,11,1.586641,0,0.8597982

1,6,2,6,2.719993,0,0.5152221

1,1,1,5,2.159962,0,0.9882737

2,12,0,12,2.999968,0,0.9915325

2,9,0,3,3.173259,0,0.916384

2,4,4,8,1.293332,0,0.8019562

2,2,2,2,1.999927,0,0.8143047

2,1,1,5,2.106668,0,0.9941201

2,11,0,9,4.826541,0,0.8114243

2,14,0,12,3.039925,1,0.7962194

2,7,3,12,2.520007,0,0.7732566

2,6,2,6,3.626611,4,0.8249448

2,13,0,8,2.399979,2,0.53174

2,16,0,5,1.439988,0,0.7219104

2,10,0,5,2.879861,0,0.8485301

2,3,3,11,1.853278,0,0.9617246

2,8,4,2,0.8134074,0,0.9198359

2,15,0,2,2.986533,1,0.8868963

2,5,1,8,1.893354,0,0.7386807

3,10,0,5,5.266529,5,0.9518014

3,16,0,11,1.733357,4,0.8199129

3,14,0,5,5.053154,4,0.8742685

3,3,3,11,1.893272,4,0.9652624

3,15,0,2,0.8799753,1,0.9175333

3,8,4,2,3.266572,1,0.717264

3,11,0,8,1.080034,0,0.8989133

3,2,2,2,1.919986,0,0.9219835

3,13,0,9,2.639949,1,0.8105897

3,5,1,8,2.079969,0,0.7911482

3,1,1,5,2.199943,0,0.9916317

3,7,3,12,3.053277,1,0.8713089

3,6,2,6,4.479911,0,0.719243

3,12,0,3,3.639926,0,0.8467036

3,4,4,8,1.759986,0,0.7720306

3,9,0,11,2.773279,0,0.8669188

4,6,2,6,2.81331,0,0.867182

4,9,0,11,2.359955,0,0.8304126

4,7,3,12,1.72001,0,0.9755327

4,13,0,2,1.746628,0,0.7307875

4,4,4,8,1.706657,0,0.7695236

4,10,0,9,1.959998,0,0.8102479

4,11,0,3,1.759933,0,0.8234287

4,1,1,5,1.466642,0,0.994432

4,5,1,8,1.28,0,0.9148959

4,8,4,2,1.26662,0,0.617643

4,15,0,11,2.306616,0,0.7665041

4,14,0,6,6.226482,0,0.505368

4,3,3,11,3.746606,0,0.9692125

4,2,2,2,1.26659,0,0.9302832

4,16,0,9,3.546532,0,0.7255543

4,12,0,5,2.78662,0,0.9305707

5,9,0,2,1.06674,0,0.9291841

5,16,0,9,3.173235,0,0.9589289

5,6,2,6,1.773324,0,0.8840957

5,3,3,11,1.653334,0,0.9818229

5,11,0,5,1.946643,0,0.7883769

5,12,0,9,1.173299,0,0.9305251

5,13,0,5,1.439944,0,0.544172

5,5,1,8,1.400029,0,0.9312303

5,10,0,11,1.413314,0,0.930677

5,4,4,8,2.493295,0,0.7146902

5,14,0,2,1.320017,0,0.8476112

5,8,4,2,1.333322,0,0.7674834

5,2,2,2,1.360021,0,0.899988

5,7,3,12,2.639982,3,0.9911448

5,1,1,5,1.973349,0,0.9932445

5,15,0,12,3.439921,0,0.9210749

6,6,2,6,2.466643,0,0.5006727

6,16,0,8,1.853301,0,0.7452288

6,11,0,2,2.186592,0,0.7441294

6,13,0,2,1.706595,0,0.9353377

6,9,0,8,1.359984,0,0.7437953

6,10,0,6,1.653301,0,0.9131538

6,7,3,12,3.43989,2,0.8222879

6,5,1,8,1.533336,0,0.746662

6,12,0,12,3.946558,0,0.9906937

6,14,0,5,2.933329,0,0.853174

6,4,4,8,1.506678,0,0.852463

6,1,1,5,1.959959,0,0.9739438

6,2,2,2,1.533318,0,0.9142408

6,15,0,11,2.399969,0,0.5726386

6,8,4,2,1.093341,0,0.6840172

6,3,3,11,1.279994,0,0.9708993

7,12,0,12,2.479958,0,0.508657

7,3,3,11,1.693312,0,0.9974238

7,9,0,6,2.439965,0,0.9111634

7,11,0,8,3.053305,0,0.8561646

7,5,1,8,4.759872,0,0.7927675

7,16,0,6,2.466688,0,0.8472939

7,15,0,9,2.279975,0,0.906105

7,13,0,11,3.306573,1,0.981704

7,2,2,2,1.373305,0,0.8812131

7,7,3,12,2.946579,1,0.530239

7,8,4,2,1.160038,0,0.786364

7,4,4,8,1.586682,0,0.9028553

7,10,0,3,3.066589,0,0.7524017

7,1,1,5,2.093327,0,0.9886299

7,6,2,6,2.56,0,0.8065345

7,14,0,2,3.319903,0,0.5033953

8,3,3,11,3.186573,0,0.9796836

8,15,0,11,2.599922,1,0.977313

8,4,4,8,1.280005,0,0.8036963

8,12,0,9,1.666643,0,0.7193574

8,11,0,2,2.67993,0,0.5183955

8,8,4,2,1.133333,0,0.7944865

8,10,0,6,2.43998,0,0.873763

8,1,1,5,2.039977,0,0.994393

8,6,2,6,3.013235,0,0.8013419

8,14,0,2,2.093315,1,0.5730488

8,5,1,8,1.426627,0,0.5580133

8,2,2,2,1.40003,0,0.8456507

8,7,3,12,2.933275,0,0.7673337

8,13,0,5,2.120047,0,0.9903833

8,16,0,8,1.56001,0,0.9970857

8,9,0,11,3.639933,0,0.8509078

9,7,3,12,2.453284,0,0.7862482

9,10,0,3,3.733225,0,0.7807381

9,16,0,5,2.866581,1,0.9440421

9,6,2,6,2.506621,0,0.7799332

9,3,3,11,2.706592,0,0.9631986

9,5,1,8,1.253351,0,0.8390827

9,12,0,12,2.453296,0,0.7191999

9,9,0,5,2.226654,0,0.8361442

9,4,4,8,1.293334,0,0.7880933

9,8,4,2,1.160024,0,0.5915337

9,13,0,2,1.479955,0,0.612763

9,14,0,11,3.213257,0,0.982199

9,11,0,8,1.440016,0,0.8039297

9,15,0,8,1.306674,0,0.9396824

9,2,2,2,1.586699,0,0.8917968

9,1,1,5,1.226703,0,0.9959506

10,13,0,2,1.386687,0,0.7663806

10,11,0,5,1.573336,0,0.5187147

10,9,0,12,2.106636,1,0.9016854

10,4,4,8,1.106688,0,0.7583776

10,5,1,8,1.213379,0,0.7524102

10,16,0,6,2.70663,0,0.9467862

10,12,0,8,1.306678,0,0.8902571

10,1,1,5,2.119969,0,0.9715828

10,3,3,11,1.160034,0,0.972654

10,14,0,11,2.399929,0,0.9299221

