Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
19,F,1,1,1,1,2,2,2,4943,1,0.08791558,12.31467,0.3995845,-1
19,F,1,1,1,2,1,4,4,6165,1,0.06951799,6.431235,0.5875081,-1
19,F,1,1,1,3,1,3,3,5565,1,7.969054E-08,6.41857,0.01978234,-1
19,F,1,1,1,4,2,1,1,3154,0,1.010477,12.34512,4.662075,-1
19,F,1,1,1,5,2,4,4,2998,0,1.032449,12.38362,4.690183,-1
19,F,1,1,1,6,6,2,2,8498,3,0.05866478,12.32979,0.2676108,-1
19,F,1,1,1,7,5,1,1,2699,0,0.5164077,6.336314,4.469228,-1
19,F,1,1,1,8,6,4,4,1965,0,0.2003201,12.37712,0.906766,-1
19,F,1,1,1,9,6,1,1,2632,0,0.8798438,12.3465,3.999929,-1
19,F,1,1,1,10,5,2,2,2088,0,0.3874226,6.355389,3.353688,-1
19,F,1,1,1,11,6,3,3,4087,1,0.2514331,12.3742,1.136944,-1
19,F,1,1,1,12,1,2,2,2632,0,0.1628389,6.330032,1.397598,-1
19,F,1,1,1,13,2,3,3,2421,0,0.2068683,12.39669,0.9366996,-1
19,F,1,1,1,14,5,4,4,2377,0,0.1771063,6.414181,1.504672,-1
19,F,1,1,1,15,5,3,3,2032,0,0.06372962,6.393151,0.5428462,-1
19,F,1,1,1,16,1,1,1,2754,0,0.1239831,6.332002,1.07829,-1
19,F,1,1,2,1,2,8,4,1798,0,0.6850549,12.37442,3.10501,-1
19,F,1,1,2,2,1,6,2,2843,0,0.4942885,6.326163,4.231886,-1
19,F,1,1,2,3,5,8,4,2242,0,0.4477191,6.41477,3.754211,-1
19,F,1,1,2,4,5,6,2,1777,0,0.5283231,6.348839,4.528656,-1
19,F,1,1,2,5,1,7,3,2732,0,0.08323028,6.409765,0.7080355,-1
19,F,1,1,2,6,6,6,2,4610,1,0.3435495,12.33498,1.571345,-1
19,F,1,1,2,7,2,5,1,4287,1,0.4292854,12.3363,1.973181,-1
19,F,1,1,2,8,6,7,3,6287,2,0.4322341,12.38056,1.954446,-1
