Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
19,F,1,1,1,1,1,2,2,2310,0,0.2373991,6.528498,1.984752,-1
19,F,1,1,1,2,6,4,4,2876,0,0.6265164,12.53908,2.794633,-1
19,F,1,1,1,3,1,3,3,3788,1,0.4243163,6.55767,3.506601,-1
19,F,1,1,1,4,5,2,2,1699,0,0.2570545,6.526367,2.162294,-1
19,F,1,1,1,5,5,4,4,3376,0,0.4401073,6.545238,3.659125,-1
19,F,1,1,1,6,2,3,3,4699,0,0.2482546,12.54253,1.120649,-1
19,F,1,1,1,7,6,2,2,1343,0,0.9363227,12.48776,4.175607,-1
19,F,1,1,1,8,2,1,1,1266,0,0.3570027,12.51863,1.594096,-1
19,F,1,1,1,9,5,3,3,3365,1,4.428664E-08,6.553084,0,-1
19,F,1,1,1,10,1,4,4,4610,0,0.4054078,6.539217,3.36639,-1
19,F,1,1,1,11,1,1,1,1443,0,0.215001,6.584516,1.788926,-1
19,F,1,1,1,12,6,3,3,3699,0,0.83994,12.49477,3.810228,-1
19,F,1,1,1,13,2,2,2,2254,1,0.4305344,12.49125,1.923968,-1
19,F,1,1,1,14,5,1,1,1177,0,0.02170799,6.538405,0.1813082,-1
19,F,1,1,1,15,2,4,4,1510,0,0.9394999,12.54475,4.256528,-1
19,F,1,1,1,16,6,1,1,1387,0,0.6974727,12.51758,3.153867,-1
19,F,1,1,2,1,5,6,2,2443,0,0.4274538,6.505434,3.572647,-1
19,F,1,1,2,2,6,8,4,1632,0,0.5451834,12.49156,2.431802,-1
19,F,1,1,2,3,1,7,3,2021,1,0.01582982,6.55586,0.1312212,-1
19,F,1,1,2,4,1,5,1,1210,0,0.2390638,6.583962,1.986526,-1
19,F,1,1,2,5,1,6,2,1943,0,0.2273591,6.54106,1.914075,-1
19,F,1,1,2,6,6,5,1,1221,0,0.5047069,12.55993,2.274344,-1
19,F,1,1,2,7,2,8,4,1888,0,0.5899189,12.55119,2.669758,-1
19,F,1,1,2,8,2,6,2,1121,0,0.3405296,12.49785,1.540658,-1
19,F,1,1,2,9,6,7,3,2399,0,0.3577971,12.54306,1.613618,-1
19,F,1,1,2,10,5,5,1,1232,0,7.105937E-08,6.547236,0,-1
19,F,1,1,2,11,5,7,3,1121,0,0.5444675,6.551564,4.6901,-1
19,F,1,1,2,12,2,5,1,988,0,0.4997329,12.52263,2.254204,-1
19,F,1,1,2,13,5,8,4,3376,0,0.05735458,6.558027,0.4792896,-1
19,F,1,1,2,14,2,7,3,1632,0,0.562243,12.55823,2.54299,-1
19,F,1,1,2,15,1,8,4,3832,0,1.150719E-08,6.544217,0,-1
19,F,1,1,2,16,6,6,2,1177,0,0.0827824,12.54368,0.3722032,-1
19,F,1,1,3,1,6,12,4,2854,0,0.280451,12.49953,1.26362,-1
19,F,1,1,3,2,5,9,1,5510,0,0.1285949,6.541698,1.072284,-1
19,F,1,1,3,3,6,11,3,1765,0,1.042898,12.50021,4.748379,-1
19,F,1,1,3,4,6,9,1,1732,0,0.2607405,12.52289,1.171362,-1
19,F,1,1,3,5,6,10,2,1410,0,0.8388373,12.49578,3.750141,-1
19,F,1,1,3,6,1,9,1,1465,0,1.615988E-08,6.581938,0,-1
19,F,1,1,3,7,1,11,3,1243,0,0.4105515,6.549423,3.500566,-1
19,F,1,1,3,8,5,10,2,2298,0,0.2563694,6.515231,2.128173,-1
19,F,1,1,3,9,5,12,4,3077,0,0.07799485,6.535269,0.6507192,-1
19,F,1,1,3,10,2,9,1,987,0,0.335965,12.51526,1.511808,-1
19,F,1,1,3,11,2,12,4,1887,0,0.8695499,12.54498,3.939052,-1
19,F,1,1,3,12,2,11,3,4277,0,0.9431638,12.54481,4.209241,-1
19,F,1,1,3,13,1,12,4,3765,0,0.03534585,6.541934,0.2947506,-1
19,F,1,1,3,14,2,10,2,1087,0,5.69636E-08,12.49864,0,-1
19,F,1,1,3,15,5,11,3,1099,0,0.3961364,6.560533,3.308727,-1
19,F,1,1,3,16,1,10,2,2421,1,0.2209956,6.538557,1.856462,-1
19,F,1,1,4,1,1,15,3,1266,0,0.4815852,6.546299,4.150675,-1
19,F,1,1,4,2,6,16,4,3554,1,1.04118,12.53841,4.694692,-1
19,F,1,1,4,3,5,15,3,1210,0,0.3975377,6.601662,3.370691,-1
19,F,1,1,4,4,5,13,1,1343,0,0.2913992,6.548243,2.412002,-1
19,F,1,1,4,5,1,14,2,2144,0,7.864711E-08,6.544676,0,-1
19,F,1,1,4,6,1,16,4,1243,0,0.2093707,6.546985,1.74417,-1
19,F,1,1,4,7,6,13,1,1343,0,0.4381439,12.57938,1.970998,-1
19,F,1,1,4,8,2,14,2,1243,0,0.6879864,12.5001,3.108728,-1
19,F,1,1,4,9,2,15,3,1454,0,0.3632872,12.55309,1.636618,-1
19,F,1,1,4,10,5,16,4,1777,0,5.665794E-08,6.545386,0,-1
19,F,1,1,4,11,5,14,2,2132,0,0.1371468,6.540092,1.156229,-1
19,F,1,1,4,12,6,15,3,9999,7,-1,-1,-1,-1
19,F,1,1,4,13,2,13,1,1521,0,0.7850091,12.50924,3.559415,-1
19,F,1,1,4,14,6,14,2,1710,0,0.467423,12.49829,2.118587,-1
19,F,1,1,4,15,1,13,1,1643,0,1.491136E-07,6.581491,0,-1
19,F,1,1,4,16,2,16,4,9354,14,0.9965329,12.53912,4.509281,-1
19,F,1,1,5,1,1,19,3,1032,0,0.2544023,6.552339,2.154223,-1
19,F,1,1,5,2,5,20,4,3110,0,1.956928E-07,6.549674,0,-1
19,F,1,1,5,3,6,17,1,1176,0,0.1399724,12.52445,0.6277614,-1
19,F,1,1,5,4,2,18,2,1243,0,0.5952919,12.50426,2.705663,-1
19,F,1,1,5,5,1,17,1,1410,0,0.2909684,6.584494,2.419294,-1
19,F,1,1,5,6,1,18,2,3188,0,0.1248889,6.553666,1.040423,-1
19,F,1,1,5,7,2,19,3,1232,0,1.030474,12.54691,4.649158,-1
19,F,1,1,5,8,1,20,4,2088,0,0.1265704,6.548599,1.061647,-1
19,F,1,1,5,9,6,18,2,976,0,9.008474E-08,12.49558,0,-1
19,F,1,1,5,10,2,20,4,1187,0,1.019975,12.55009,4.617704,-1
19,F,1,1,5,11,5,19,3,2155,0,0.2243382,6.556612,1.882736,-1
19,F,1,1,5,12,5,18,2,3143,0,1.562749E-07,6.51194,0,-1
19,F,1,1,5,13,6,19,3,9999,6,-1,-1,-1,-1
19,F,1,1,5,14,2,17,1,2843,3,0.8957299,12.49159,4.071407,-1
19,F,1,1,5,15,6,20,4,1321,0,0.9930252,12.49529,4.527359,-1
19,F,1,1,5,16,5,17,1,3365,1,0.3562306,6.538039,3.023103,-1
19,F,1,1,6,1,2,23,3,2655,2,0.583653,12.53673,2.604966,-1
19,F,1,1,6,2,2,22,2,943,0,0.3271642,12.50673,1.474986,-1
19,F,1,1,6,3,1,21,1,1532,0,0.5420696,6.571683,4.56317,-1
19,F,1,1,6,4,6,22,2,1588,0,0.571017,12.56318,2.583841,-1
19,F,1,1,6,5,2,21,1,2621,1,0.372362,12.51935,1.673159,-1
19,F,1,1,6,6,2,24,4,1443,0,0.8635653,12.55381,3.888366,-1
19,F,1,1,6,7,6,23,3,2810,0,0.7588789,12.5504,3.421138,-1
19,F,1,1,6,8,5,24,4,2210,0,7.040077E-08,6.552824,0,-1
19,F,1,1,6,9,6,21,1,6043,11,0.09149855,12.55337,0.4102162,-1
19,F,1,1,6,10,5,23,3,1955,0,0.3038057,6.544833,2.572377,-1
19,F,1,1,6,11,1,24,4,2343,0,0.2873009,6.55105,2.41986,-1
19,F,1,1,6,12,1,22,2,1799,0,0.03117572,6.543544,0.2594432,-1
19,F,1,1,6,13,5,21,1,1099,0,0.473059,6.534517,4.015614,-1
19,F,1,1,6,14,6,24,4,6243,2,0.736995,12.53782,3.339706,-1
19,F,1,1,6,15,5,22,2,3498,0,1.765599E-07,6.53459,0,-1
19,F,1,1,6,16,1,23,3,1310,0,0.4852435,6.547206,4.126921,-1
19,F,1,1,7,1,1,25,1,1610,0,0.07629692,6.569585,0.6425489,-1
19,F,1,1,7,2,6,27,3,4965,4,0.5989459,12.51158,2.70776,-1
19,F,1,1,7,3,2,25,1,3243,7,0.7547356,12.46445,3.438206,-1
19,F,1,1,7,4,2,28,4,4265,6,0.04574028,12.55928,0.2055842,-1
19,F,1,1,7,5,6,25,1,9999,17,-1,-1,-1,-1
19,F,1,1,7,6,1,28,4,2799,0,0.5008689,6.554582,4.246439,-1
19,F,1,1,7,7,6,26,2,1398,0,0.9303381,12.56177,4.224382,-1
19,F,1,1,7,8,1,27,3,1221,0,0.5097539,6.549301,4.38633,-1
19,F,1,1,7,9,2,26,2,1343,0,0.7102709,12.51035,3.229133,-1
19,F,1,1,7,10,5,25,1,1199,0,4.763288E-08,6.543386,0,-1
19,F,1,1,7,11,2,27,3,6254,0,0.6824941,12.53501,3.093198,-1
19,F,1,1,7,12,5,28,4,3209,0,0.2412582,6.54854,2.018388,-1
19,F,1,1,7,13,5,26,2,3810,1,0.4689935,6.540168,3.900986,-1
19,F,1,1,7,14,5,27,3,1043,0,0.3334745,6.546585,2.83483,-1
19,F,1,1,7,15,6,28,4,5944,0,0.8083119,12.54298,3.650392,-1
19,F,1,1,7,16,1,26,2,2821,0,5.040778E-08,6.54538,0,-1
19,F,1,1,8,1,2,29,1,1243,0,0.5518545,12.51659,2.493164,-1
19,F,1,1,8,2,6,30,2,1954,1,0.7053952,12.50405,3.201307,-1
19,F,1,1,8,3,1,32,4,1721,0,0.1013414,6.548186,0.848345,-1
19,F,1,1,8,4,1,31,3,6098,7,0.3924327,6.504462,3.268004,-1
19,F,1,1,8,5,1,30,2,3987,1,0.234534,6.558983,1.983371,-1
19,F,1,1,8,6,6,32,4,3521,1,0.9676393,12.50632,4.411842,-1
19,F,1,1,8,7,1,29,1,1210,0,0.38206,6.584197,3.185859,-1
19,F,1,1,8,8,5,30,2,2510,1,0.4940004,6.547927,4.14586,-1
19,F,1,1,8,9,5,31,3,6388,11,0.391334,6.577896,3.309792,-1
19,F,1,1,8,10,5,29,1,1043,0,0.2499076,6.542757,2.124399,-1
19,F,1,1,8,11,5,32,4,6698,9,0.3310449,6.563454,2.738383,-1
19,F,1,1,8,12,2,30,2,1255,0,0.5972695,12.51197,2.713393,-1
19,F,1,1,8,13,6,31,3,4843,0,0.7724031,12.50353,3.472431,-1
