Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
18,F,1,1,1,1,2,1,1,5132,0,0.3579924,12.2895,1.630509,-1
18,F,1,1,1,2,6,2,2,2265,0,1.008085,12.33778,4.569133,-1
18,F,1,1,1,3,6,4,4,3276,0,0.9733472,12.24926,4.425406,-1
18,F,1,1,1,4,5,2,2,9999,3,-1,-1,-1,-1
18,F,1,1,1,5,2,3,3,3376,0,0.3924659,12.26254,1.791331,-1
18,F,1,1,1,6,6,1,1,1977,0,0.7906623,12.26946,3.584793,-1
18,F,1,1,1,7,2,2,2,1521,0,0.4523104,12.3326,2.054809,-1
18,F,1,1,1,8,5,3,3,3554,1,0.4404094,6.319472,3.817314,-1
18,F,1,1,1,9,1,1,1,2599,1,1.148892E-07,6.329478,0,-1
18,F,1,1,1,10,6,3,3,1899,0,0.2105755,12.26895,0.9653005,-1
18,F,1,1,1,11,2,4,4,4243,2,0.2859566,12.25725,1.303863,-1
18,F,1,1,1,12,5,1,1,1754,1,0.1995927,6.334246,1.736636,-1
18,F,1,1,1,13,1,2,2,9454,7,0.2197062,6.331169,1.882112,-1
18,F,1,1,1,14,1,4,4,3410,0,0.4707815,6.308253,4.093282,-1
18,F,1,1,1,15,1,3,3,4354,2,0.1908828,6.354505,1.653866,-1
18,F,1,1,1,16,5,4,4,8843,7,0.3232054,6.308703,2.773046,-1
18,F,1,1,2,1,2,6,2,1388,0,1.032106,12.31451,4.715924,-1
18,F,1,1,2,2,5,7,3,5310,4,0.2900125,6.347962,2.462912,-1
18,F,1,1,2,3,6,5,1,2432,0,0.2667489,12.25139,1.225411,-1
18,F,1,1,2,4,1,6,2,7909,6,0.4230747,6.284077,3.628118,-1
18,F,1,1,2,5,5,8,4,9999,9,-1,-1,-1,-1
18,F,1,1,2,6,6,7,3,2776,0,0.8966503,12.26518,4.113279,-1
18,F,1,1,2,7,1,5,1,1976,1,0.1018321,6.327482,0.881156,-1
18,F,1,1,2,8,5,6,2,5943,7,0.4076776,6.308415,3.538616,-1
18,F,1,1,2,9,6,8,4,2565,1,0.5465896,12.30304,2.48601,-1
18,F,1,1,2,10,6,6,2,1254,0,0.4534246,12.33564,2.082905,-1
18,F,1,1,2,11,5,5,1,9999,15,-1,-1,-1,-1
18,F,1,1,2,12,1,8,4,9999,10,-1,-1,-1,-1
18,F,1,1,2,13,2,7,3,3376,0,0.2159948,12.25583,0.9853634,-1
18,F,1,1,2,14,2,8,4,3643,2,0.5171062,12.25863,2.371329,-1
18,F,1,1,2,15,2,5,1,8954,2,0.7153981,12.30334,3.246125,-1
