Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
20,F,1,1,1,1,5,3,3,4843,0,0.3781525,6.474761,3.199349,-1
20,F,1,1,1,2,2,1,1,3598,1,0.76732,12.42699,3.444976,-1
20,F,1,1,1,3,2,3,3,2365,0,0.572479,12.39019,2.579899,-1
20,F,1,1,1,4,1,2,2,3854,2,0.5170099,6.432075,4.359366,-1
20,F,1,1,1,5,5,4,4,4165,0,0.1348155,6.457016,1.143466,-1
20,F,1,1,1,6,2,2,2,2443,0,0.4298073,12.3953,1.931987,-1
20,F,1,1,1,7,1,3,3,4532,0,0.3264848,6.447593,2.767959,-1
20,F,1,1,1,8,5,1,1,2610,1,0.3056562,6.429344,2.603839,-1
20,F,1,1,1,9,6,2,2,2243,1,0.7098469,12.39334,3.181062,-1
20,F,1,1,1,10,6,4,4,3187,0,0.1773758,12.38917,0.8003972,-1
20,F,1,1,1,11,5,2,2,2209,0,0.4064441,6.416979,3.433477,-1
20,F,1,1,1,12,2,4,4,2698,0,0.6168702,12.3869,2.809026,-1
20,F,1,1,1,13,6,1,1,2343,0,0.8104154,12.43213,3.620825,-1
20,F,1,1,1,14,1,4,4,4287,1,0.1768046,6.456953,1.4878,-1
20,F,1,1,1,15,1,1,1,2043,0,0.06837497,6.434549,0.5818186,-1
20,F,1,1,1,16,6,3,3,5253,0,0.6897777,12.40309,3.105956,-1
20,F,1,1,2,1,5,6,2,2710,1,0.4950523,6.422816,4.152939,-1
20,F,1,1,2,2,5,5,1,2209,0,0.3803908,6.43878,3.208393,-1
20,F,1,1,2,3,1,8,4,3410,0,0.3491916,6.459698,2.93745,-1
20,F,1,1,2,4,6,6,2,1999,0,0.191029,12.39578,0.8681804,-1
20,F,1,1,2,5,2,5,1,2554,0,0.4141757,12.42765,1.865821,-1
20,F,1,1,2,6,5,7,3,5965,3,0.3591969,6.479736,3.036607,-1
20,F,1,1,2,7,2,6,2,1999,0,0.3972613,12.39511,1.791549,-1
20,F,1,1,2,8,1,7,3,3243,1,0.10241,6.447744,0.8686311,-1
20,F,1,1,2,9,6,8,4,2565,0,0.4895633,12.38209,2.203004,-1
20,F,1,1,2,10,6,5,1,2032,0,0.7783434,12.40345,3.526089,-1
20,F,1,1,2,11,1,6,2,2521,0,0.1924678,6.434847,1.615558,-1
20,F,1,1,2,12,6,7,3,2799,0,0.1423482,12.39141,0.6425489,-1
20,F,1,1,2,13,2,8,4,2076,0,0.6821564,12.38943,3.098699,-1
20,F,1,1,2,14,2,7,3,4198,0,0.1990222,12.39035,0.8967844,-1
20,F,1,1,2,15,5,8,4,3976,0,0.07777128,6.46497,0.6611602,-1
20,F,1,1,2,16,1,5,1,4876,0,0.08722819,6.438817,0.7409853,-1
20,F,1,1,3,1,2,10,2,1988,0,0.455413,12.39822,2.05871,-1
20,F,1,1,3,2,5,12,4,3965,0,0.3808445,6.450873,3.221424,-1
20,F,1,1,3,3,5,10,2,2254,0,0.2234584,6.444719,1.870848,-1
20,F,1,1,3,4,2,12,4,3098,0,0.6643262,12.39229,3.031316,-1
20,F,1,1,3,5,1,9,1,3321,0,0.1443204,6.433037,1.224932,-1
20,F,1,1,3,6,1,11,3,3754,0,0.07617492,6.445991,0.6437659,-1
20,F,1,1,3,7,6,12,4,1676,0,0.4544768,12.39283,2.078296,-1
20,F,1,1,3,8,2,11,3,2687,0,0.1087385,12.38867,0.4913847,-1
20,F,1,1,3,9,1,10,2,2032,0,0.1667247,6.439823,1.425601,-1
20,F,1,1,3,10,6,9,1,5154,0,0.2917967,12.42444,1.325889,-1
20,F,1,1,3,11,5,11,3,2732,0,0.04655198,6.461473,0.3941611,-1
20,F,1,1,3,12,1,12,4,2532,0,0.4398056,6.45245,3.70581,-1
20,F,1,1,3,13,2,9,1,2710,1,0.5857285,12.43406,2.620997,-1
20,F,1,1,3,14,6,10,2,1843,0,0.2837583,12.40534,1.276409,-1
20,F,1,1,3,15,5,9,1,3654,0,2.98456E-08,6.430805,0,-1
20,F,1,1,3,16,6,11,3,2077,0,0.1853844,12.38444,0.8367326,-1
20,F,1,1,4,1,5,16,4,3098,0,0.1418078,6.465035,1.208851,-1
20,F,1,1,4,2,1,15,3,3554,0,0.2103613,6.452608,1.781581,-1
20,F,1,1,4,3,6,16,4,2599,0,0.2664541,12.40137,1.211115,-1
20,F,1,1,4,4,5,14,2,2243,1,0.3465765,6.448644,2.910537,-1
20,F,1,1,4,5,6,13,1,2143,0,0.1415525,12.43258,0.6373509,-1
20,F,1,1,4,6,2,14,2,1743,0,3.711845E-08,12.40857,0,-1
20,F,1,1,4,7,5,13,1,1887,0,0.1557104,6.445122,1.319083,-1
20,F,1,1,4,8,1,16,4,3154,0,0.1586226,6.455881,1.337205,-1
20,F,1,1,4,9,5,15,3,3387,0,0.3870347,6.488527,3.267045,-1
20,F,1,1,4,10,2,13,1,1832,0,0.5224377,12.43801,2.340757,-1
20,F,1,1,4,11,1,14,2,1621,0,0.3567214,6.447429,2.980058,-1
20,F,1,1,4,12,2,16,4,3643,0,0.3499016,12.39669,1.584244,-1
20,F,1,1,4,13,6,14,2,2744,0,0.08525591,12.41324,0.3856296,-1
20,F,1,1,4,14,2,15,3,3209,0,0.1164778,12.40131,0.5256317,-1
20,F,1,1,4,15,1,13,1,4843,0,0.154486,6.449877,1.307909,-1
20,F,1,1,4,16,6,15,3,3609,0,0.5570598,12.40089,2.510143,-1
20,F,1,1,5,1,2,20,4,4332,0,1.060381,12.38029,4.767154,-1
20,F,1,1,5,2,6,18,2,1388,0,0.9862834,12.39879,4.412419,-1
20,F,1,1,5,3,5,20,4,5310,1,0.1484408,6.453324,1.259898,-1
20,F,1,1,5,4,2,18,2,1776,0,0.8651726,12.39923,3.869233,-1
20,F,1,1,5,5,2,19,3,3332,0,0.2560517,12.39332,1.162138,-1
20,F,1,1,5,6,2,17,1,2431,1,0.2830077,12.4333,1.271032,-1
20,F,1,1,5,7,5,19,3,4365,0,0.134172,6.470545,1.13125,-1
20,F,1,1,5,8,5,18,2,6709,0,0.3066674,6.432702,2.588761,-1
20,F,1,1,5,9,1,17,1,2543,0,3.80603E-08,6.427772,0,-1
20,F,1,1,5,10,6,20,4,3465,0,0.1607741,12.38869,0.7252374,-1
20,F,1,1,5,11,5,17,1,1698,0,0.0892347,6.439793,0.7579558,-1
20,F,1,1,5,12,1,18,2,2376,1,0.3793077,6.435912,3.196043,-1
20,F,1,1,5,13,6,19,3,4232,0,0.05219846,12.38474,0.2365626,-1
20,F,1,1,5,14,6,17,1,1987,0,0.3816866,12.42698,1.712351,-1
20,F,1,1,5,15,1,19,3,5509,1,0.1487789,6.445764,1.258966,-1
20,F,1,1,5,16,1,20,4,4421,0,0.3383698,6.461757,2.845857,-1
20,F,1,1,6,1,2,23,3,2521,0,0.1134431,12.39124,0.5116726,-1
