Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
20,M,1,1,1,1,1,2,2,2987,0,0.1379888,6.564346,1.147736,-1
20,M,1,1,1,2,5,3,3,1765,0,0.08625898,6.639235,0.7105184,-1
20,M,1,1,1,3,5,1,1,1565,0,0.2186384,6.601188,1.843768,-1
20,M,1,1,1,4,2,4,4,3488,0,0.6154823,12.57827,2.729289,-1
20,M,1,1,1,5,6,2,2,4254,0,0.1616999,12.54434,0.7252374,-1
20,M,1,1,1,6,5,4,4,4054,0,0.2720787,6.621516,2.266845,-1
20,M,1,1,1,7,1,3,3,9999,0,-1,-1,-1,-1
20,M,1,1,1,8,2,2,2,1410,0,0.3551299,12.54345,1.583503,-1
20,M,1,1,1,9,1,1,1,1510,0,0.2403873,6.551422,2.027193,-1
20,M,1,1,1,10,2,3,3,1588,0,0.1586299,12.6455,0.707759,-1
20,M,1,1,1,11,1,4,4,2032,0,0.2403209,6.680289,1.998412,-1
20,M,1,1,1,12,6,1,1,2399,0,0.6104987,12.565,2.754561,-1
20,M,1,1,1,13,5,2,2,3054,1,0.02267698,6.624328,0.1897456,-1
20,M,1,1,1,14,6,3,3,6043,0,0.4048091,12.69352,1.787503,-1
20,M,1,1,1,15,6,4,4,2210,0,0.7865204,12.58614,3.472318,-1
20,M,1,1,1,16,2,1,1,1465,0,0.144828,12.59563,0.6467983,-1
20,M,1,1,2,1,6,8,4,3121,0,0.7413737,12.60761,3.340117,-1
20,M,1,1,2,2,5,5,1,1810,0,0.2299103,6.547313,1.917344,-1
20,M,1,1,2,3,5,6,2,3643,1,4.462639E-08,6.5721,0,-1
20,M,1,1,2,4,1,7,3,4510,0,0.08772033,6.649194,0.7244276,-1
20,M,1,1,2,5,1,8,4,2832,0,1.796451E-07,6.672766,0,-1
20,M,1,1,2,6,2,6,2,1332,0,0.04089967,12.54902,0.1823843,-1
20,M,1,1,2,7,6,5,1,6376,0,0.1373366,12.56625,0.6145305,-1
20,M,1,1,2,8,5,7,3,6421,0,0.5157987,6.684887,4.234847,-1
20,M,1,1,2,9,6,6,2,4932,0,0.1109974,12.53368,0.4973219,-1
20,M,1,1,2,10,2,7,3,3832,0,0.6889692,12.64586,3.027697,-1
20,M,1,1,2,11,2,5,1,1099,0,0.8679485,12.60127,3.903194,-1
20,M,1,1,2,12,1,6,2,2799,1,0.162726,6.559088,1.353063,-1
20,M,1,1,2,13,5,8,4,2099,1,0.1193831,6.624426,0.9887336,-1
20,M,1,1,2,14,6,7,3,2232,0,0.5379307,12.70043,2.384744,-1
20,M,1,1,2,15,2,8,4,2443,0,0.6524282,12.58811,2.946765,-1
20,M,1,1,2,16,1,5,1,3265,0,0.4368321,6.534667,3.678658,-1
20,M,1,1,3,1,1,11,3,5299,0,0.07959899,6.646991,0.6507192,-1
20,M,1,1,3,2,5,12,4,1877,0,0.3713841,6.651804,3.062988,-1
20,M,1,1,3,3,2,11,3,2221,0,0.5001939,12.64939,2.212932,-1
20,M,1,1,3,4,2,12,4,1165,0,0.9250759,12.5727,4.099306,-1
20,M,1,1,3,5,6,9,1,9720,0,0.3501457,12.58641,1.560598,-1
20,M,1,1,3,6,6,10,2,2621,0,0.1898139,12.54061,0.8476528,-1
20,M,1,1,3,7,5,11,3,2054,0,2.048148E-07,6.707587,0.01978234,-1
20,M,1,1,3,8,5,9,1,3555,0,0.4774344,6.594688,3.976606,-1
20,M,1,1,3,9,1,12,4,1332,0,0.2970265,6.671134,2.456547,-1
20,M,1,1,3,10,1,9,1,1288,0,0.09602462,6.543042,0.8074558,-1
20,M,1,1,3,11,1,10,2,3110,2,0.2399276,6.565698,2.042868,-1
20,M,1,1,3,12,6,12,4,5609,7,0.9711779,12.6081,4.355591,-1
