1,0,0,6,2.466518,0,0.5790217

1,1,7,4,2.640177,0,0.5764906

1,2,0,2,3.853177,0,0.5923753

1,3,0,4,2.97367,0,0.6494157

1,4,4,4,3.346069,0,0.7167316

1,5,1,8,3.70685,0,0.6013509

1,6,3,1,1.933323,0,0.6635603

1,7,0,7,1.653064,0,0.7344206

1,8,6,7,2.666683,0,0.6965815

1,9,0,8,1.906617,0,0.6865554

1,10,0,4,1.653385,0,0.5848773

1,11,8,6,3.58654,0,0.6664473

1,12,0,5,1.266647,0,0.5478119

1,13,5,5,1.1867,0,0.6020213

1,14,2,2,4.079884,0,0.5507025

1,15,0,1,4.493287,0,0.6252754

2,0,4,4,1.493322,0,0.731788

2,1,7,4,2.666602,0,0.3878372

2,2,0,6,1.813354,0,0.559971

2,3,3,1,1.866685,0,0.7146633

2,4,6,7,5.333286,0,0.6718339

2,5,0,8,4.066617,0,0.7052668

2,6,0,5,1.453527,0,0.7603581

2,7,0,4,1.613665,0,0.5764452

2,8,0,4,3.066606,0,0.6785281

2,9,8,6,1.959485,0,0.5887704

2,10,0,2,3.0271,0,0.3872693

2,11,0,1,4.959891,0,0.3896646

2,12,1,8,5.239789,0,0.6446271

2,13,0,7,6.959724,0,0.5186595

2,14,2,2,2.826678,0,0.5164781

2,15,5,5,1.280171,0,0.6266198

3,0,2,2,4.386581,0,0.5763801

3,1,0,1,5.106926,0,0.6156164

3,2,5,5,1.053159,0,0.6725733

3,3,0,6,3.653367,0,0.4779274

3,4,1,8,4.373207,0,0.6435226

3,5,0,4,3.426091,0,0.4919831

3,6,4,4,3.200014,0,0.7370896

3,7,6,7,5.600005,0,0.7486016

3,8,8,6,1.5202,0,0.475861

3,9,7,4,2.359958,0,0.5514156

3,10,0,4,4.893572,0,0.6823689

3,11,0,2,4.080259,0,0.7288637

3,12,0,7,1.813317,0,0.6578104

3,13,3,1,2.43967,0,0.699253

3,14,0,8,4.039857,0,0.5951068

3,15,0,5,1.266975,0,0.751475

4,0,0,5,1.133557,0,0.7078795

4,1,6,7,1.293304,0,0.7091551

4,2,3,1,2.173519,0,0.6670551

4,3,7,4,2.440389,0,0.5893467

4,4,0,7,2.013479,0,0.7509829

4,5,0,4,3.746415,0,0.6118524

4,6,5,5,1.266757,0,0.6468228

4,7,2,2,4.37327,0,0.6130254

4,8,0,2,2.94683,0,0.7626541

4,9,0,4,7.533133,0,0.5925236

4,10,0,8,5.653739,0,0.612825

4,11,1,8,2.120461,0,0.6511701

4,12,4,4,2.146741,0,0.7571476

4,13,0,6,1.573343,0,0.7307795

4,14,0,1,2.506617,0,0.4037519

4,15,8,6,3.933229,0,0.5710019

5,0,8,6,4.933173,0,0.6443192

5,1,0,2,2.319916,0,0.7163898

5,2,2,2,6.57346,0,0.5662591

5,3,0,7,1.426635,0,0.7317256

5,4,0,4,5.239927,0,0.5831968

5,5,0,8,2.053192,0,0.7388904

5,6,6,7,1.533335,0,0.6902728

5,7,4,4,3.346448,0,0.7273965

5,8,5,5,1.253926,0,0.6201953

5,9,0,4,4.199898,0,0.7050087

5,10,1,8,1.373286,0,0.6327796

5,11,3,1,2.413469,0,0.6809769

5,12,7,4,2.693484,0,0.5725137

5,13,0,6,2.18671,0,0.5962196

5,14,0,5,1.160471,0,0.7456357

5,15,0,1,3.87995,0,0.4196197

6,0,0,5,1.240043,0,0.7121466

6,1,0,4,3.813895,0,0.7677817

6,2,2,2,3.546379,0,0.5582708

6,3,3,1,2.400042,0,0.6445085

6,4,0,2,5.760117,0,0.6859061

6,5,0,6,2.053377,0,0.6432875

6,6,0,4,2.840122,0,0.701747

6,7,0,1,2.066569,0,0.6510887

6,8,1,8,4.226402,0,0.6398346

6,9,0,8,3.666616,0,0.6469462

6,10,4,4,2.679604,0,0.738225

6,11,0,7,1.466685,0,0.6836497

6,12,7,4,2.400038,0,0.5727929

6,13,5,5,1.160022,0,0.5808341

6,14,8,6,3.146198,0,0.6157845

6,15,6,7,1.45331,0,0.6873296

7,0,1,8,1.839468,0,0.6671197

7,1,3,1,1.786658,0,0.6759007

7,2,6,7,1.82667,0,0.6832675

7,3,4,4,2.013056,0,0.7630112

7,4,2,2,2.812743,0,0.6227496

7,5,0,4,4.253152,0,0.7117472

7,6,0,6,3.68032,0,0.737352

7,7,0,8,3.906828,0,0.703961

7,8,0,2,3.959583,0,0.6609439

7,9,0,1,3.226629,0,0.5837198

7,10,0,4,3.186474,0,0.4094914

7,11,0,5,1.3065,0,0.3923785

7,12,0,7,1.520003,0,0.6969382

7,13,7,4,4.973228,0,0.635506

7,14,5,5,1.079686,0,0.5399168

7,15,8,6,2.813004,0,0.4972368

8,0,7,4,2.252986,0,0.563972

8,1,0,8,1.839826,0,0.7091803

8,2,5,5,1.453382,0,0.6526327

8,3,2,2,3.799972,0,0.5750496

8,4,6,7,1.799944,0,0.6859128

8,5,4,4,4.520039,0,0.7411095

8,6,8,6,4.893145,0,0.6178331

8,7,0,5,1.266737,0,0.6650152

8,8,0,7,1.38668,0,0.5642879

8,9,0,6,1.893324,0,0.7699098

8,10,0,4,3.279699,0,0.6950559

8,11,0,1,4.186711,0,0.617233

8,12,3,1,2.587122,0,0.6884254

8,13,1,8,1.6798,0,0.5760054

8,14,0,2,2.452989,0,0.7031304

8,15,0,4,2.373584,0,0.4531995

9,0,7,4,3.613651,0,0.5659223

9,1,6,7,2.013274,0,0.7009544

9,2,8,6,3.826497,0,0.61075

9,3,0,4,4.720208,0,0.7586505

9,4,1,8,1.507139,0,0.6399658

9,5,0,8,2.693348,0,0.4849647

9,6,4,4,3.159433,0,0.752417

9,7,3,1,3.293572,0,0.6335777

9,8,0,5,1.439684,0,0.7549218

9,9,2,2,6.026425,0,0.5586532

9,10,0,6,2.053413,0,0.6235711

9,11,0,1,5.079874,0,0.7709177

9,12,0,7,3.986491,0,0.7423895

9,13,5,5,1.133333,0,0.6305602

9,14,0,4,3.559721,0,0.7334201

9,15,0,2,2.173267,0,0.422227

10,0,0,4,4.573423,0,0.667554

10,1,0,7,3.85353,0,0.6220062

10,2,0,4,1.586656,0,0.5840027

10,3,4,4,2.44049,0,0.7276778

10,4,0,5,1.30679,0,0.6743109

10,5,1,8,1.93327,0,0.5832072

10,6,5,5,1.066695,0,0.6335474

10,7,6,7,1.5334,0,0.7011845

10,8,3,1,2.492854,0,0.6513998

10,9,0,8,2.493328,0,0.7619053

10,10,0,6,5.333222,0,0.6130375

10,11,8,6,3.426908,0,0.5796049

10,12,7,4,5.093279,0,0.5694478

10,13,0,1,2.040361,0,0.3912791

10,14,2,2,5.280159,0,0.6037799

10,15,0,2,2.146736,0,0.7503734

11,0,7,4,2.613142,0,0.5803509

11,1,2,2,2.293607,0,0.5763881

11,2,0,1,1.813331,0,0.5674949

11,3,0,4,3.493271,0,0.4798149

11,4,0,7,3.773272,0,0.6110556

11,5,0,2,5.506506,0,0.5828318

11,6,0,4,4.3464,0,0.735178

11,7,8,6,5.692825,0,0.6240983

11,8,1,8,3.147007,0,0.6166642

11,9,5,5,0.9867133,0,0.6843487

11,10,3,1,3.186381,0,0.6216058

11,11,0,6,4.706518,0,0.5346226

11,12,0,5,1.106482,0,0.6327451

11,13,6,7,2.306616,0,0.7136025

11,14,0,8,3.946635,0,0.6961901

11,15,4,4,3.307159,0,0.734797

12,0,0,4,4.599906,0,0.639289

12,1,5,5,1.039999,0,0.630419

12,2,0,8,2.733484,0,0.7584683

12,3,0,6,1.466598,0,0.7495694

12,4,7,4,2.012962,0,0.6054097

12,5,0,2,1.866771,0,0.6865187

12,6,1,8,4.813273,0,0.67731

12,7,0,5,1.079987,0,0.6669728

12,8,6,7,1.720525,0,0.6675093

12,9,2,2,2.893675,0,0.5864666

12,10,3,1,2.07996,0,0.6905686

12,11,0,4,2.506932,0,0.6157022

12,12,0,1,4.066524,0,0.4059329

12,13,8,6,3.106961,0,0.6430594

12,14,4,4,2.747025,0,0.7443777

12,15,0,7,3.133281,0,0.7065514

13,0,0,4,3.266563,0,0.6523049

13,1,8,6,4.799916,0,0.5651883

13,2,0,4,4.080264,0,0.386421

13,3,0,2,2.18688,0,0.38646

13,4,5,5,4.133057,0,0.5594858

13,5,1,8,3.866688,0,0.6323231

13,6,7,4,3.880343,0,0.4109777

13,7,0,6,2.333116,0,0.6281353

13,8,4,4,1.266533,0,0.7529143

13,9,2,2,1.893844,0,0.4269561

13,10,6,7,2.853529,0,0.6981756

13,11,0,5,1.093165,0,0.7320406

13,12,3,1,3.693606,0,0.6677145

13,13,0,7,4.386912,0,0.6741012

13,14,0,1,1.666572,0,0.7032325

13,15,0,8,4.253482,0,0.5940737

14,0,7,4,2.493735,0,0.5648353

14,1,5,5,0.9731743,0,0.5577362

14,2,0,4,1.813853,0,0.6237332

14,3,0,7,3.333249,0,0.7510387

14,4,0,8,3.946562,0,0.7148138

14,5,0,1,3.973668,0,0.6998149

14,6,0,5,1.160416,0,0.7237034

14,7,6,7,1.506623,0,0.715984

14,8,3,1,1.973331,0,0.663616

14,9,8,6,3.640121,0,0.6234162

14,10,0,6,1.53347,0,0.6154518

14,11,0,4,1.613195,0,0.5715724

14,12,2,2,4.079757,0,0.5989574

14,13,0,2,2.706485,0,0.7575908

14,14,1,8,1.720024,0,0.6722208

14,15,4,4,2.453346,0,0.7524191

15,0,0,7,1.293211,0,0.6840349

15,1,0,8,1.506769,0,0.6303704

15,2,3,1,1.959941,0,0.6875093

15,3,1,8,1.386869,0,0.6329991

15,4,6,7,3.679281,0,0.658304

15,5,0,2,3.346933,0,0.5982406

15,6,0,4,1.866592,0,0.7370375

15,7,8,6,2.706773,0,0.5470651

15,8,0,4,3.546611,0,0.5163887

15,9,0,5,1.306939,0,0.5529385

15,10,4,4,2.599981,0,0.7484633

15,11,0,6,2.57325,0,0.7217455

