0,4,338.0988,339.0377,9.0742
0,4,340.8336,339.8049,8.5794
0,4,342.1940,340.7703,7.1635
0,4,343.3717,343.2389,4.6150
0,4,343.1637,345.8963,2.6055
0,4,342.3554,350.9442,0.2543
0,4,342.9598,354.9521,357.6687
0,4,346.9483,359.1676,355.3411
0,4,350.1753,0.2044,355.7659
0,4,356.1864,0.1240,356.0638
0,4,359.1787,359.1417,356.0661
0,4,3.3578,357.9119,357.0893
0,4,3.8101,358.1061,357.2367
0,4,4.3139,357.6122,356.9472
0,4,4.4716,356.3528,356.5687
0,4,5.8644,354.1490,356.2428
0,4,7.4275,353.7063,356.3763
0,4,8.5933,354.4063,356.6331
0,4,8.3895,354.9745,356.7544
0,4,8.1945,355.4487,356.5858
0,4,8.7769,355.4006,356.1306
0,4,9.6485,354.0449,355.1831
0,4,9.4374,352.9449,354.6917
0,4,9.7765,353.1313,354.3415
0,4,10.5253,353.7846,354.2574
0,4,11.0222,353.4677,354.9818
0,4,9.9729,352.8747,354.5484
0,4,9.8830,352.7162,353.6850
0,4,10.6322,352.8104,354.1456
0,4,11.1697,352.7634,354.3226
0,4,10.7167,353.0854,354.1690
0,4,10.2366,353.8301,353.9782
0,4,10.1140,353.8878,353.9260
0,4,9.8756,353.7850,353.8177

0,3,13.4684,332.8274,356.2213
0,3,13.3589,332.9641,356.4022
0,3,13.3253,332.9963,356.5233
0,3,13.3006,332.9738,356.5451
0,3,13.3273,332.8045,356.5626
0,3,13.3960,332.5566,356.5341
0,3,13.4549,332.3066,356.4306
0,3,13.4624,332.2267,356.3604
0,3,13.4701,332.2205,356.2924
0,3,13.3863,332.3444,356.2635
0,3,13.1545,333.3102,356.1611
0,3,13.0871,334.4622,356.1165
0,3,13.1704,336.8828,356.1565
0,3,13.0939,338.9709,356.3423
0,3,12.9186,342.5140,356.5088
0,3,12.9691,344.9519,356.5264
0,3,13.7759,348.2944,356.3843
0,3,14.8149,350.2585,356.2731
0,3,16.7463,352.8583,356.4232
0,3,17.9251,354.2487,356.6463
0,3,19.3755,355.7629,356.9790
0,3,20.1359,356.3777,357.1688
0,3,23.7981,357.9016,357.0633
0,3,21.4135,356.0985,356.9277
0,3,21.7136,354.7189,355.9233
0,3,20.8467,354.9770,355.5096
0,3,20.9927,354.7213,355.6201
0,3,20.9686,354.8714,355.5410
0,3,21.0385,355.1727,355.0704
0,3,21.1910,355.5146,354.7235
0,3,21.7589,355.6968,354.7866
0,3,22.1197,355.6076,355.1690
0,3,22.5624,355.0731,355.6829
0,3,22.7804,354.4518,355.7931
0,3,22.6016,353.9446,354.4648
0,3,22.4796,354.7467,353.9340
0,3,20.9721,357.1657,354.1266
0,3,20.0719,357.8251,353.9683
0,3,18.7007,359.2597,353.2815
0,3,17.7911,0.3597,353.5752
0,3,16.2904,2.1812,353.8232
0,3,15.0647,3.2545,353.7973
0,3,13.3195,5.5290,354.3647
0,3,11.9980,6.0568,355.0085
0,3,8.8380,7.3085,355.6315
0,3,7.6648,7.8602,355.6175
0,3,5.4342,8.1496,356.0902
0,3,0.5406,11.4839,355.4966
0,3,357.8295,11.5913,356.0649
0,3,358.6181,10.5751,358.3069
0,3,355.3648,8.5769,359.3764
0,3,353.1234,7.1164,359.6927
0,3,350.8506,7.7681,0.1228
0,3,349.6544,7.1127,0.9380
0,3,349.0171,3.7561,3.0534
0,3,351.6536,0.8697,3.9919
0,3,352.8087,357.1574,5.1778
0,3,351.7639,354.5717,6.6427
0,3,347.1786,348.8831,8.5763
0,3,344.4278,344.9111,9.0818
0,3,340.6776,339.9319,10.4540
0,3,339.0974,336.8370,11.6388
0,3,338.3521,333.5103,11.6817
0,3,338.8832,333.7433,10.8834
0,3,338.2060,337.3853,9.6103
0,3,338.0988,339.0377,9.0742
0,3,340.8336,339.8049,8.5794
0,3,342.1940,340.7703,7.1635
0,3,343.3717,343.2389,4.6150
0,3,343.1637,345.8963,2.6055
0,3,342.3554,350.9442,0.2543
0,3,342.9598,354.9521,357.6687
0,3,346.9483,359.1676,355.3411
0,3,350.1753,0.2044,355.7659
0,3,356.1864,0.1240,356.0638
0,3,359.1787,359.1417,356.0661
0,3,3.3578,357.9119,357.0893
0,3,3.8101,358.1061,357.2367
0,3,4.3139,357.6122,356.9472
0,3,4.4716,356.3528,356.5687
0,3,5.8644,354.1490,356.2428
0,3,7.4275,353.7063,356.3763
0,3,8.5933,354.4063,356.6331
0,3,8.3895,354.9745,356.7544
0,3,8.1945,355.4487,356.5858
0,3,8.7769,355.4006,356.1306
0,3,9.6485,354.0449,355.1831
0,3,9.4374,352.9449,354.6917
0,3,9.7765,353.1313,354.3415
0,3,10.5253,353.7846,354.2574
0,3,11.0222,353.4677,354.9818
0,3,9.9729,352.8747,354.5484
0,3,9.8830,352.7162,353.6850
0,3,10.6322,352.8104,354.1456
0,3,11.1697,352.7634,354.3226
0,3,10.7167,353.0854,354.1690
0,3,10.2366,353.8301,353.9782
0,3,10.1140,353.8878,353.9260
0,3,9.8756,353.7850,353.8177

0,7,13.4684,332.8274,356.2213
0,7,13.3589,332.9641,356.4022
0,7,13.3253,332.9963,356.5233
0,7,13.3006,332.9738,356.5451
0,7,13.3273,332.8045,356.5626
0,7,13.3960,332.5566,356.5341
0,7,13.4549,332.3066,356.4306
0,7,13.4624,332.2267,356.3604
0,7,13.4701,332.2205,356.2924
0,7,13.3863,332.3444,356.2635
0,7,13.1545,333.3102,356.1611
0,7,13.0871,334.4622,356.1165
0,7,13.1704,336.8828,356.1565
0,7,13.0939,338.9709,356.3423
0,7,12.9186,342.5140,356.5088
0,7,12.9691,344.9519,356.5264
0,7,13.7759,348.2944,356.3843
0,7,14.8149,350.2585,356.2731
0,7,16.7463,352.8583,356.4232
0,7,17.9251,354.2487,356.6463
0,7,19.3755,355.7629,356.9790
0,7,20.1359,356.3777,357.1688
0,7,23.7981,357.9016,357.0633
0,7,21.4135,356.0985,356.9277
0,7,21.7136,354.7189,355.9233
0,7,20.8467,354.9770,355.5096
0,7,20.9927,354.7213,355.6201
0,7,20.9686,354.8714,355.5410
0,7,21.0385,355.1727,355.0704
0,7,21.1910,355.5146,354.7235
0,7,21.7589,355.6968,354.7866
0,7,22.1197,355.6076,355.1690
0,7,22.5624,355.0731,355.6829
0,7,22.7804,354.4518,355.7931
0,7,22.6016,353.9446,354.4648
0,7,22.4796,354.7467,353.9340
0,7,20.9721,357.1657,354.1266
0,7,20.0719,357.8251,353.9683
0,7,18.7007,359.2597,353.2815
0,7,17.7911,0.3597,353.5752
0,7,16.2904,2.1812,353.8232
0,7,15.0647,3.2545,353.7973
0,7,13.3195,5.5290,354.3647
0,7,11.9980,6.0568,355.0085
0,7,8.8380,7.3085,355.6315
0,7,7.6648,7.8602,355.6175
0,7,5.4342,8.1496,356.0902
0,7,0.5406,11.4839,355.4966
0,7,357.8295,11.5913,356.0649
0,7,358.6181,10.5751,358.3069
0,7,355.3648,8.5769,359.3764
0,7,353.1234,7.1164,359.6927
0,7,350.8506,7.7681,0.1228
0,7,349.6544,7.1127,0.9380
0,7,349.0171,3.7561,3.0534
0,7,351.6536,0.8697,3.9919
0,7,352.8087,357.1574,5.1778
0,7,351.7639,354.5717,6.6427
0,7,347.1786,348.8831,8.5763
0,7,344.4278,344.9111,9.0818
0,7,340.6776,339.9319,10.4540
0,7,339.0974,336.8370,11.6388
0,7,338.3521,333.5103,11.6817
0,7,338.8832,333.7433,10.8834
0,7,338.2060,337.3853,9.6103
0,7,338.0988,339.0377,9.0742
0,7,340.8336,339.8049,8.5794
0,7,342.1940,340.7703,7.1635
0,7,343.3717,343.2389,4.6150
0,7,343.1637,345.8963,2.6055
0,7,342.3554,350.9442,0.2543
0,7,342.9598,354.9521,357.6687
0,7,346.9483,359.1676,355.3411
0,7,350.1753,0.2044,355.7659
0,7,356.1864,0.1240,356.0638
0,7,359.1787,359.1417,356.0661
0,7,3.3578,357.9119,357.0893
0,7,3.8101,358.1061,357.2367
0,7,4.3139,357.6122,356.9472
0,7,4.4716,356.3528,356.5687
0,7,5.8644,354.1490,356.2428
0,7,7.4275,353.7063,356.3763
0,7,8.5933,354.4063,356.6331
0,7,8.3895,354.9745,356.7544
0,7,8.1945,355.4487,356.5858
0,7,8.7769,355.4006,356.1306
0,7,9.6485,354.0449,355.1831
0,7,9.4374,352.9449,354.6917
0,7,9.7765,353.1313,354.3415
0,7,10.5253,353.7846,354.2574
0,7,11.0222,353.4677,354.9818
0,7,9.9729,352.8747,354.5484
0,7,9.8830,352.7162,353.6850
0,7,10.6322,352.8104,354.1456
0,7,11.1697,352.7634,354.3226
0,7,10.7167,353.0854,354.1690
0,7,10.2366,353.8301,353.9782
0,7,10.1140,353.8878,353.9260
0,7,9.8756,353.7850,353.8177

0,12,13.4684,332.8274,356.2213
0,12,13.3589,332.9641,356.4022
0,12,13.3253,332.9963,356.5233
0,12,13.3006,332.9738,356.5451
0,12,13.3273,332.8045,356.5626
0,12,13.3960,332.5566,356.5341
0,12,13.4549,332.3066,356.4306
0,12,13.4624,332.2267,356.3604
0,12,13.4701,332.2205,356.2924
0,12,13.3863,332.3444,356.2635
0,12,13.1545,333.3102,356.1611
0,12,13.0871,334.4622,356.1165
0,12,13.1704,336.8828,356.1565
0,12,13.0939,338.9709,356.3423
0,12,12.9186,342.5140,356.5088
0,12,12.9691,344.9519,356.5264
0,12,13.7759,348.2944,356.3843
0,12,14.8149,350.2585,356.2731
0,12,16.7463,352.8583,356.4232
0,12,17.9251,354.2487,356.6463
0,12,19.3755,355.7629,356.9790
0,12,20.1359,356.3777,357.1688
0,12,23.7981,357.9016,357.0633
0,12,21.4135,356.0985,356.9277
0,12,21.7136,354.7189,355.9233
0,12,20.8467,354.9770,355.5096
0,12,20.9927,354.7213,355.6201
0,12,20.9686,354.8714,355.5410
0,12,21.0385,355.1727,355.0704
0,12,21.1910,355.5146,354.7235
0,12,21.7589,355.6968,354.7866
0,12,22.1197,355.6076,355.1690
0,12,22.5624,355.0731,355.6829
0,12,22.7804,354.4518,355.7931
0,12,22.6016,353.9446,354.4648
0,12,22.4796,354.7467,353.9340
0,12,20.9721,357.1657,354.1266
0,12,20.0719,357.8251,353.9683
0,12,18.7007,359.2597,353.2815
0,12,17.7911,0.3597,353.5752
0,12,16.2904,2.1812,353.8232
0,12,15.0647,3.2545,353.7973
0,12,13.3195,5.5290,354.3647
0,12,11.9980,6.0568,355.0085
0,12,8.8380,7.3085,355.6315
0,12,7.6648,7.8602,355.6175
0,12,5.4342,8.1496,356.0902
0,12,0.5406,11.4839,355.4966
0,12,357.8295,11.5913,356.0649
0,12,358.6181,10.5751,358.3069
0,12,355.3648,8.5769,359.3764
0,12,353.1234,7.1164,359.6927
0,12,350.8506,7.7681,0.1228
0,12,349.6544,7.1127,0.9380
0,12,349.0171,3.7561,3.0534
0,12,351.6536,0.8697,3.9919
0,12,352.8087,357.1574,5.1778
0,12,351.7639,354.5717,6.6427
0,12,347.1786,348.8831,8.5763
0,12,344.4278,344.9111,9.0818
0,12,340.6776,339.9319,10.4540
0,12,339.0974,336.8370,11.6388
0,12,338.3521,333.5103,11.6817
0,12,338.8832,333.7433,10.8834
0,12,338.2060,337.3853,9.6103
0,12,338.0988,339.0377,9.0742
0,12,340.8336,339.8049,8.5794
0,12,342.1940,340.7703,7.1635
0,12,343.3717,343.2389,4.6150
0,12,343.1637,345.8963,2.6055
0,12,342.3554,350.9442,0.2543
0,12,342.9598,354.9521,357.6687
0,12,346.9483,359.1676,355.3411
0,12,350.1753,0.2044,355.7659
0,12,356.1864,0.1240,356.0638
0,12,359.1787,359.1417,356.0661
0,12,3.3578,357.9119,357.0893
0,12,3.8101,358.1061,357.2367
0,12,4.3139,357.6122,356.9472
0,12,4.4716,356.3528,356.5687
0,12,5.8644,354.1490,356.2428
0,12,7.4275,353.7063,356.3763
0,12,8.5933,354.4063,356.6331
0,12,8.3895,354.9745,356.7544
0,12,8.1945,355.4487,356.5858
0,12,8.7769,355.4006,356.1306
0,12,9.6485,354.0449,355.1831
0,12,9.4374,352.9449,354.6917
0,12,9.7765,353.1313,354.3415
0,12,10.5253,353.7846,354.2574
0,12,11.0222,353.4677,354.9818
0,12,9.9729,352.8747,354.5484
0,12,9.8830,352.7162,353.6850
0,12,10.6322,352.8104,354.1456
0,12,11.1697,352.7634,354.3226
0,12,10.7167,353.0854,354.1690
0,12,10.2366,353.8301,353.9782
0,12,10.1140,353.8878,353.9260
0,12,9.8756,353.7850,353.8177

0,9,13.4684,332.8274,356.2213
0,9,13.3589,332.9641,356.4022
0,9,13.3253,332.9963,356.5233
0,9,13.3006,332.9738,356.5451
0,9,13.3273,332.8045,356.5626
0,9,13.3960,332.5566,356.5341
0,9,13.4549,332.3066,356.4306
0,9,13.4624,332.2267,356.3604
0,9,13.4701,332.2205,356.2924
0,9,13.3863,332.3444,356.2635
0,9,13.1545,333.3102,356.1611
0,9,13.0871,334.4622,356.1165
0,9,13.1704,336.8828,356.1565
0,9,13.0939,338.9709,356.3423
0,9,12.9186,342.5140,356.5088
0,9,12.9691,344.9519,356.5264
0,9,13.7759,348.2944,356.3843
0,9,14.8149,350.2585,356.2731
0,9,16.7463,352.8583,356.4232
0,9,17.9251,354.2487,356.6463
0,9,19.3755,355.7629,356.9790
0,9,20.1359,356.3777,357.1688
0,9,23.7981,357.9016,357.0633
0,9,21.4135,356.0985,356.9277
0,9,21.7136,354.7189,355.9233
0,9,20.8467,354.9770,355.5096
0,9,20.9927,354.7213,355.6201
0,9,20.9686,354.8714,355.5410
0,9,21.0385,355.1727,355.0704
0,9,21.1910,355.5146,354.7235
0,9,21.7589,355.6968,354.7866
0,9,22.1197,355.6076,355.1690
0,9,22.5624,355.0731,355.6829
0,9,22.7804,354.4518,355.7931
0,9,22.6016,353.9446,354.4648
0,9,22.4796,354.7467,353.9340
0,9,20.9721,357.1657,354.1266
0,9,20.0719,357.8251,353.9683
0,9,18.7007,359.2597,353.2815
0,9,17.7911,0.3597,353.5752
0,9,16.2904,2.1812,353.8232
0,9,15.0647,3.2545,353.7973
0,9,13.3195,5.5290,354.3647
0,9,11.9980,6.0568,355.0085
0,9,8.8380,7.3085,355.6315
0,9,7.6648,7.8602,355.6175
0,9,5.4342,8.1496,356.0902
0,9,0.5406,11.4839,355.4966
0,9,357.8295,11.5913,356.0649
0,9,358.6181,10.5751,358.3069
0,9,355.3648,8.5769,359.3764
0,9,353.1234,7.1164,359.6927
0,9,350.8506,7.7681,0.1228
0,9,349.6544,7.1127,0.9380
0,9,349.0171,3.7561,3.0534
0,9,351.6536,0.8697,3.9919
0,9,352.8087,357.1574,5.1778
0,9,351.7639,354.5717,6.6427
0,9,347.1786,348.8831,8.5763
0,9,344.4278,344.9111,9.0818
0,9,340.6776,339.9319,10.4540
0,9,339.0974,336.8370,11.6388
0,9,338.3521,333.5103,11.6817
0,9,338.8832,333.7433,10.8834
0,9,338.2060,337.3853,9.6103
0,9,338.0988,339.0377,9.0742
0,9,340.8336,339.8049,8.5794
0,9,342.1940,340.7703,7.1635
0,9,343.3717,343.2389,4.6150
0,9,343.1637,345.8963,2.6055
0,9,342.3554,350.9442,0.2543
0,9,342.9598,354.9521,357.6687
0,9,346.9483,359.1676,355.3411
0,9,350.1753,0.2044,355.7659
0,9,356.1864,0.1240,356.0638
0,9,359.1787,359.1417,356.0661
0,9,3.3578,357.9119,357.0893
0,9,3.8101,358.1061,357.2367
0,9,4.3139,357.6122,356.9472
0,9,4.4716,356.3528,356.5687
0,9,5.8644,354.1490,356.2428
0,9,7.4275,353.7063,356.3763
0,9,8.5933,354.4063,356.6331
0,9,8.3895,354.9745,356.7544
0,9,8.1945,355.4487,356.5858
0,9,8.7769,355.4006,356.1306
0,9,9.6485,354.0449,355.1831
0,9,9.4374,352.9449,354.6917
0,9,9.7765,353.1313,354.3415
0,9,10.5253,353.7846,354.2574
0,9,11.0222,353.4677,354.9818
0,9,9.9729,352.8747,354.5484
0,9,9.8830,352.7162,353.6850
0,9,10.6322,352.8104,354.1456
0,9,11.1697,352.7634,354.3226
0,9,10.7167,353.0854,354.1690
0,9,10.2366,353.8301,353.9782
0,9,10.1140,353.8878,353.9260
0,9,9.8756,353.7850,353.8177

0,15,13.4684,332.8274,356.2213
0,15,13.3589,332.9641,356.4022
0,15,13.3253,332.9963,356.5233
0,15,13.3006,332.9738,356.5451
0,15,13.3273,332.8045,356.5626
0,15,13.3960,332.5566,356.5341
0,15,13.4549,332.3066,356.4306
0,15,13.4624,332.2267,356.3604
0,15,13.4701,332.2205,356.2924
0,15,13.3863,332.3444,356.2635
0,15,13.1545,333.3102,356.1611
0,15,13.0871,334.4622,356.1165
0,15,13.1704,336.8828,356.1565
0,15,13.0939,338.9709,356.3423
0,15,12.9186,342.5140,356.5088
0,15,12.9691,344.9519,356.5264
0,15,13.7759,348.2944,356.3843
0,15,14.8149,350.2585,356.2731
0,15,16.7463,352.8583,356.4232
0,15,17.9251,354.2487,356.6463
0,15,19.3755,355.7629,356.9790
0,15,20.1359,356.3777,357.1688
0,15,23.7981,357.9016,357.0633
0,15,21.4135,356.0985,356.9277
0,15,21.7136,354.7189,355.9233
0,15,20.8467,354.9770,355.5096
0,15,20.9927,354.7213,355.6201
0,15,20.9686,354.8714,355.5410
0,15,21.0385,355.1727,355.0704
0,15,21.1910,355.5146,354.7235
0,15,21.7589,355.6968,354.7866
0,15,22.1197,355.6076,355.1690
0,15,22.5624,355.0731,355.6829
0,15,22.7804,354.4518,355.7931
0,15,22.6016,353.9446,354.4648
0,15,22.4796,354.7467,353.9340
0,15,20.9721,357.1657,354.1266
0,15,20.0719,357.8251,353.9683
0,15,18.7007,359.2597,353.2815
0,15,17.7911,0.3597,353.5752
0,15,16.2904,2.1812,353.8232
0,15,15.0647,3.2545,353.7973
0,15,13.3195,5.5290,354.3647
0,15,11.9980,6.0568,355.0085
0,15,8.8380,7.3085,355.6315
0,15,7.6648,7.8602,355.6175
0,15,5.4342,8.1496,356.0902
0,15,0.5406,11.4839,355.4966
0,15,357.8295,11.5913,356.0649
0,15,358.6181,10.5751,358.3069
0,15,355.3648,8.5769,359.3764
0,15,353.1234,7.1164,359.6927
0,15,350.8506,7.7681,0.1228
0,15,349.6544,7.1127,0.9380
0,15,349.0171,3.7561,3.0534
0,15,351.6536,0.8697,3.9919
0,15,352.8087,357.1574,5.1778
0,15,351.7639,354.5717,6.6427
0,15,347.1786,348.8831,8.5763
0,15,344.4278,344.9111,9.0818
0,15,340.6776,339.9319,10.4540
0,15,339.0974,336.8370,11.6388
0,15,338.3521,333.5103,11.6817
0,15,338.8832,333.7433,10.8834
0,15,338.2060,337.3853,9.6103
0,15,338.0988,339.0377,9.0742
0,15,340.8336,339.8049,8.5794
0,15,342.1940,340.7703,7.1635
0,15,343.3717,343.2389,4.6150
0,15,343.1637,345.8963,2.6055
0,15,342.3554,350.9442,0.2543
0,15,342.9598,354.9521,357.6687
0,15,346.9483,359.1676,355.3411
0,15,350.1753,0.2044,355.7659
0,15,356.1864,0.1240,356.0638
0,15,359.1787,359.1417,356.0661
0,15,3.3578,357.9119,357.0893
0,15,3.8101,358.1061,357.2367
0,15,4.3139,357.6122,356.9472
0,15,4.4716,356.3528,356.5687
0,15,5.8644,354.1490,356.2428
0,15,7.4275,353.7063,356.3763
0,15,8.5933,354.4063,356.6331
0,15,8.3895,354.9745,356.7544
0,15,8.1945,355.4487,356.5858
0,15,8.7769,355.4006,356.1306
0,15,9.6485,354.0449,355.1831
0,15,9.4374,352.9449,354.6917
0,15,9.7765,353.1313,354.3415
0,15,10.5253,353.7846,354.2574
0,15,11.0222,353.4677,354.9818
0,15,9.9729,352.8747,354.5484
0,15,9.8830,352.7162,353.6850
0,15,10.6322,352.8104,354.1456
0,15,11.1697,352.7634,354.3226
0,15,10.7167,353.0854,354.1690
0,15,10.2366,353.8301,353.9782
0,15,10.1140,353.8878,353.9260
0,15,9.8756,353.7850,353.8177

0,14,13.4684,332.8274,356.2213
0,14,13.3589,332.9641,356.4022
0,14,13.3253,332.9963,356.5233
0,14,13.3006,332.9738,356.5451
0,14,13.3273,332.8045,356.5626
0,14,13.3960,332.5566,356.5341
0,14,13.4549,332.3066,356.4306
0,14,13.4624,332.2267,356.3604
0,14,13.4701,332.2205,356.2924
0,14,13.3863,332.3444,356.2635
0,14,13.1545,333.3102,356.1611
0,14,13.0871,334.4622,356.1165
0,14,13.1704,336.8828,356.1565
0,14,13.0939,338.9709,356.3423
0,14,12.9186,342.5140,356.5088
0,14,12.9691,344.9519,356.5264
0,14,13.7759,348.2944,356.3843
0,14,14.8149,350.2585,356.2731
0,14,16.7463,352.8583,356.4232
0,14,17.9251,354.2487,356.6463
0,14,19.3755,355.7629,356.9790
0,14,20.1359,356.3777,357.1688
0,14,23.7981,357.9016,357.0633
0,14,21.4135,356.0985,356.9277
0,14,21.7136,354.7189,355.9233
0,14,20.8467,354.9770,355.5096
0,14,20.9927,354.7213,355.6201
0,14,20.9686,354.8714,355.5410
0,14,21.0385,355.1727,355.0704
0,14,21.1910,355.5146,354.7235
0,14,21.7589,355.6968,354.7866
0,14,22.1197,355.6076,355.1690
0,14,22.5624,355.0731,355.6829
0,14,22.7804,354.4518,355.7931
0,14,22.6016,353.9446,354.4648
0,14,22.4796,354.7467,353.9340
0,14,20.9721,357.1657,354.1266
0,14,20.0719,357.8251,353.9683
0,14,18.7007,359.2597,353.2815
0,14,17.7911,0.3597,353.5752
0,14,16.2904,2.1812,353.8232
0,14,15.0647,3.2545,353.7973
0,14,13.3195,5.5290,354.3647
0,14,11.9980,6.0568,355.0085
0,14,8.8380,7.3085,355.6315
0,14,7.6648,7.8602,355.6175
0,14,5.4342,8.1496,356.0902
0,14,0.5406,11.4839,355.4966
0,14,357.8295,11.5913,356.0649
0,14,358.6181,10.5751,358.3069
0,14,355.3648,8.5769,359.3764
0,14,353.1234,7.1164,359.6927
0,14,350.8506,7.7681,0.1228
0,14,349.6544,7.1127,0.9380
0,14,349.0171,3.7561,3.0534
0,14,351.6536,0.8697,3.9919
0,14,352.8087,357.1574,5.1778
0,14,351.7639,354.5717,6.6427
0,14,347.1786,348.8831,8.5763
0,14,344.4278,344.9111,9.0818
0,14,340.6776,339.9319,10.4540
0,14,339.0974,336.8370,11.6388
0,14,338.3521,333.5103,11.6817
0,14,338.8832,333.7433,10.8834
0,14,338.2060,337.3853,9.6103
0,14,338.0988,339.0377,9.0742
0,14,340.8336,339.8049,8.5794
0,14,342.1940,340.7703,7.1635
0,14,343.3717,343.2389,4.6150
0,14,343.1637,345.8963,2.6055
0,14,342.3554,350.9442,0.2543
0,14,342.9598,354.9521,357.6687
0,14,346.9483,359.1676,355.3411
0,14,350.1753,0.2044,355.7659
0,14,356.1864,0.1240,356.0638
0,14,359.1787,359.1417,356.0661
0,14,3.3578,357.9119,357.0893
0,14,3.8101,358.1061,357.2367
0,14,4.3139,357.6122,356.9472
0,14,4.4716,356.3528,356.5687
0,14,5.8644,354.1490,356.2428
0,14,7.4275,353.7063,356.3763
0,14,8.5933,354.4063,356.6331
0,14,8.3895,354.9745,356.7544
0,14,8.1945,355.4487,356.5858
0,14,8.7769,355.4006,356.1306
0,14,9.6485,354.0449,355.1831
0,14,9.4374,352.9449,354.6917
0,14,9.7765,353.1313,354.3415
0,14,10.5253,353.7846,354.2574
0,14,11.0222,353.4677,354.9818
0,14,9.9729,352.8747,354.5484
0,14,9.8830,352.7162,353.6850
0,14,10.6322,352.8104,354.1456
0,14,11.1697,352.7634,354.3226
0,14,10.7167,353.0854,354.1690
0,14,10.2366,353.8301,353.9782
0,14,10.1140,353.8878,353.9260
0,14,9.8756,353.7850,353.8177

0,2,13.4684,332.8274,356.2213
0,2,13.3589,332.9641,356.4022
0,2,13.3253,332.9963,356.5233
0,2,13.3006,332.9738,356.5451
0,2,13.3273,332.8045,356.5626
0,2,13.3960,332.5566,356.5341
0,2,13.4549,332.3066,356.4306
0,2,13.4624,332.2267,356.3604
0,2,13.4701,332.2205,356.2924
0,2,13.3863,332.3444,356.2635
0,2,13.1545,333.3102,356.1611
0,2,13.0871,334.4622,356.1165
0,2,13.1704,336.8828,356.1565
0,2,13.0939,338.9709,356.3423
0,2,12.9186,342.5140,356.5088
0,2,12.9691,344.9519,356.5264
0,2,13.7759,348.2944,356.3843
0,2,14.8149,350.2585,356.2731
0,2,16.7463,352.8583,356.4232
0,2,17.9251,354.2487,356.6463
0,2,19.3755,355.7629,356.9790
0,2,20.1359,356.3777,357.1688
0,2,23.7981,357.9016,357.0633
0,2,21.4135,356.0985,356.9277
0,2,21.7136,354.7189,355.9233
0,2,20.8467,354.9770,355.5096
0,2,20.9927,354.7213,355.6201
0,2,20.9686,354.8714,355.5410
0,2,21.0385,355.1727,355.0704
0,2,21.1910,355.5146,354.7235
0,2,21.7589,355.6968,354.7866
0,2,22.1197,355.6076,355.1690
0,2,22.5624,355.0731,355.6829
0,2,22.7804,354.4518,355.7931
0,2,22.6016,353.9446,354.4648
0,2,22.4796,354.7467,353.9340
0,2,20.9721,357.1657,354.1266
0,2,20.0719,357.8251,353.9683
0,2,18.7007,359.2597,353.2815
0,2,17.7911,0.3597,353.5752
0,2,16.2904,2.1812,353.8232
0,2,15.0647,3.2545,353.7973
0,2,13.3195,5.5290,354.3647
