Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
19,F,0,1,1,1,1,1,1,3797,1,0.1125521,6.218036,0.9827783,-1
19,F,0,1,1,2,2,3,3,2831,0,0.6847359,12.17597,3.17521,-1
19,F,0,1,1,3,2,4,4,4031,1,0.8480949,12.2254,3.845373,-1
19,F,0,1,1,4,1,2,2,1709,0,0.4703908,6.368713,4.004577,-1
19,F,0,1,1,5,1,4,4,6398,3,0.1915206,6.516472,1.593605,-1
19,F,0,1,1,6,2,2,2,4153,0,0.9978557,12.27403,4.552469,-1
19,F,0,1,1,7,2,1,1,2064,0,0.8783189,12.07,4.141417,-1
19,F,0,1,1,8,1,3,3,2975,0,0.1050349,6.172502,0.9312522,-1
19,F,0,1,2,1,2,6,2,2020,0,0.7390049,12.29217,3.35987,-1
19,F,0,1,2,2,2,7,3,2531,0,0.6090452,12.19709,2.812716,-1
19,F,0,1,2,3,1,5,1,3498,0,0.2098444,6.229998,1.850972,-1
19,F,0,1,2,4,2,8,4,2453,0,0.9257081,12.2413,4.196613,-1
19,F,0,1,2,5,2,5,1,2375,0,0.2142493,12.1104,0.9942597,-1
19,F,0,1,2,6,1,7,3,3642,0,0.2567921,6.187708,2.262264,-1
19,F,0,1,2,7,1,6,2,3320,1,0.2229962,6.391887,1.895272,-1
19,F,0,1,2,8,1,8,4,5542,2,0.3216975,6.510939,2.679565,-1
19,F,0,1,3,1,2,11,3,2632,0,0.6390379,12.2186,2.914233,-1
19,F,0,1,3,2,1,12,4,5664,3,0.07290872,6.518863,0.6074851,-1
19,F,0,1,3,3,2,9,1,3676,0,0.9964076,12.1219,4.675249,-1
19,F,0,1,3,4,1,11,3,3476,0,3.953361E-08,6.190473,0,-1
19,F,0,1,3,5,2,12,4,4753,0,0.5001961,12.25198,2.261918,-1
19,F,0,1,3,6,2,10,2,2131,0,0.5819915,12.32381,2.639453,-1
