Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
19,F,0,1,1,1,2,2,2,1264,0,0.6707472,12.35635,3.022909,-1
19,F,0,1,1,2,1,3,3,2720,0,0.01019424,6.175773,0.09065409,-1
19,F,0,1,1,3,1,1,1,5409,0,9.45758E-08,6.21285,0,-1
19,F,0,1,1,4,1,4,4,4531,0,0.4353884,6.29526,3.815467,-1
19,F,0,1,1,5,2,3,3,1498,0,0.3431815,12.15145,1.585849,-1
19,F,0,1,1,6,1,2,2,4420,0,0.5038448,6.454478,4.204679,-1
19,F,0,1,1,7,2,1,1,1331,0,1.049134,12.25152,4.772534,-1
19,F,0,1,1,8,2,4,4,2998,0,0.1969522,12.22995,0.8989637,-1
19,F,0,1,2,1,2,7,3,2853,0,0.1431955,12.13695,0.6629335,-1
19,F,0,1,2,2,1,8,4,5509,1,1.234795E-07,6.270883,0.01978234,-1
19,F,0,1,2,3,1,6,2,3320,1,2.513789E-07,6.452729,0,-1
19,F,0,1,2,4,1,7,3,4598,0,1.134872E-07,6.185992,0,-1
19,F,0,1,2,5,2,5,1,4376,0,0.8466153,12.23779,3.920415,-1
19,F,0,1,2,6,2,8,4,9999,4,-1,-1,-1,-1
19,F,0,1,2,7,1,5,1,2053,0,4.542645E-08,6.161883,0,-1
19,F,0,1,2,8,2,6,2,3875,2,0.01439797,12.3219,0.0656106,-1
19,F,0,1,3,1,1,12,4,3442,0,0.04393065,6.252128,0.3846134,-1
19,F,0,1,3,2,2,9,1,2464,0,0.4432733,12.22122,2.044784,-1
19,F,0,1,3,3,2,10,2,2164,1,0.4634413,12.32258,2.097232,-1
19,F,0,1,3,4,1,11,3,3498,0,0.5099531,6.145513,4.612823,-1
19,F,0,1,3,5,1,9,1,1853,0,0.0176122,6.153273,0.1557664,-1
19,F,0,1,3,6,2,12,4,3164,0,0.2705993,12.20618,1.238279,-1
19,F,0,1,3,7,2,11,3,2531,0,0.864077,12.11859,4.02555,-1
19,F,0,1,3,8,1,10,2,6676,2,0.2753981,6.432595,2.374793,-1
19,F,0,1,4,1,2,15,3,2787,0,0.7733417,12.13496,3.601088,-1
19,F,0,1,4,2,1,16,4,3886,0,0.3779425,6.264655,3.318063,-1
19,F,0,1,4,3,2,14,2,1731,0,0.9231449,12.31683,4.169224,-1
19,F,0,1,4,4,1,13,1,2476,0,0.08173534,6.162455,0.7233464,-1
19,F,0,1,4,5,1,14,2,1787,0,0.3349899,6.420054,2.841107,-1
19,F,0,1,4,6,2,16,4,2175,0,0.2999261,12.199,1.383808,-1
19,F,0,1,4,7,1,15,3,3664,0,0.2937924,6.15615,2.635891,-1
19,F,0,1,4,8,2,13,1,5864,1,0.1791515,12.22499,0.8244823,-1
19,F,0,1,5,1,2,18,2,2264,1,0.04156104,12.31958,0.1887116,-1
19,F,0,1,5,2,2,17,1,2131,0,0.4117821,12.2198,1.878678,-1
19,F,0,1,5,3,1,20,4,3598,0,0.2789495,6.236165,2.466169,-1
19,F,0,1,5,4,1,19,3,2131,0,0.4946918,6.147844,4.413085,-1
19,F,0,1,5,5,1,17,1,1776,0,0.2731962,6.15427,2.431319,-1
19,F,0,1,5,6,1,18,2,3676,2,0.236776,6.416493,2.019551,-1
19,F,0,1,5,7,2,20,4,1542,0,0.871021,12.1947,3.97434,-1
19,F,0,1,5,8,2,19,3,2331,0,2.470029E-07,12.11108,0,-1
19,F,0,1,6,1,2,22,2,3953,0,4.876417E-08,12.31991,0,-1
19,F,0,1,6,2,1,24,4,3120,0,0.3618368,6.247442,3.194205,-1
19,F,0,1,6,3,1,22,2,2787,0,0.3162886,6.409961,2.663887,-1
19,F,0,1,6,4,2,21,1,1520,0,0.3389957,12.21316,1.559594,-1
19,F,0,1,6,5,2,23,3,2098,0,0.6617241,12.10233,3.097119,-1
19,F,0,1,6,6,1,21,1,1831,0,0.4298364,6.152987,3.896767,-1
19,F,0,1,6,7,2,24,4,1831,0,0.01010499,12.19927,0.04845664,-1
19,F,0,1,6,8,1,23,3,3009,0,0.2835881,6.147062,2.534509,-1
19,F,0,1,7,1,1,28,4,3665,0,0.2690881,6.250061,2.344934,-1
19,F,0,1,7,2,2,26,2,3153,0,0.4798735,12.31468,2.199625,-1
19,F,0,1,7,3,2,25,1,3076,0,0.2315871,12.22629,1.073196,-1
19,F,0,1,7,4,2,27,3,1320,0,0.05364704,12.12071,0.2486604,-1
19,F,0,1,7,5,1,25,1,2498,0,2.771805E-07,6.174314,0,-1
19,F,0,1,7,6,1,27,3,1854,0,0.1935504,6.166713,1.72873,-1
19,F,0,1,7,7,1,26,2,4031,2,0.1968611,6.427414,1.689223,-1
19,F,0,1,7,8,2,28,4,1086,0,0.8638442,12.20926,4.005213,-1
19,F,0,1,8,1,2,30,2,3631,0,0.01648597,12.32115,0.07401875,-1
19,F,0,1,8,2,2,31,3,4064,0,0.2281452,12.12428,1.061647,-1
19,F,0,1,8,3,2,29,1,1698,0,0.1093691,12.22808,0.501241,-1
19,F,0,1,8,4,1,32,4,2531,0,0.4618296,6.257252,4.071648,-1
19,F,0,1,8,5,1,29,1,2131,0,0.04046962,6.158121,0.3609945,-1
19,F,0,1,8,6,1,30,2,4253,2,0.3453954,6.426346,2.949089,-1
19,F,0,1,8,7,1,31,3,1587,0,0.2168442,6.145019,1.944205,-1
19,F,0,1,8,8,2,32,4,5209,0,1.763069E-07,12.20234,0,-1
19,F,0,1,9,1,1,35,3,1442,0,0.2425273,6.175572,2.152223,-1
19,F,0,1,9,2,1,34,2,2731,0,0.3717629,6.442915,3.113133,-1
19,F,0,1,9,3,2,36,4,1042,0,0.6591756,12.21335,3.018177,-1
19,F,0,1,9,4,2,35,3,1220,0,0.368958,12.12767,1.716232,-1
19,F,0,1,9,5,2,33,1,1853,0,0.3512481,12.23138,1.629668,-1
19,F,0,1,9,6,1,36,4,4076,0,0.1569311,6.256195,1.368307,-1
19,F,0,1,9,7,1,33,1,3098,0,0.1114099,6.16222,0.9905132,-1
19,F,0,1,9,8,2,34,2,3098,0,0.9504089,12.31676,4.290122,-1
19,F,0,1,10,1,1,37,1,2287,0,6.132166E-08,6.173743,0,-1
19,F,0,1,10,2,2,40,4,1909,0,0.4104955,12.21078,1.864981,-1
19,F,0,1,10,3,1,38,2,1653,0,0.5462196,6.417441,4.63743,-1
19,F,0,1,10,4,1,40,4,1342,0,0.2444451,6.255926,2.12946,-1
19,F,0,1,10,5,1,39,3,3431,0,0.1031451,6.176837,0.9155711,-1
19,F,0,1,10,6,2,37,1,2253,0,0.3968448,12.22412,1.8426,-1
19,F,0,1,10,7,2,38,2,2253,1,0.6574736,12.32162,3.026986,-1
19,F,0,1,10,8,2,39,3,1876,0,0.7114394,12.12726,3.315289,-1
19,F,0,1,11,1,1,41,1,2842,0,1.157766E-07,6.157713,0,-1
19,F,0,1,11,2,2,43,3,1731,0,0.1062733,12.12,0.4933717,-1
19,F,0,1,11,3,2,44,4,1220,0,0.8525851,12.208,3.874442,-1
19,F,0,1,11,4,1,42,2,2353,0,0.1976806,6.415607,1.668474,-1
19,F,0,1,11,5,2,41,1,1354,0,0.3552702,12.22082,1.621603,-1
19,F,0,1,11,6,1,43,3,1564,0,0.09890591,6.159266,0.8829308,-1
19,F,0,1,11,7,1,44,4,2320,0,0.1787421,6.248783,1.576691,-1
19,F,0,1,11,8,2,42,2,2498,0,0.3123529,12.31316,1.417065,-1
19,F,0,1,12,1,1,48,4,4087,1,0.06522059,6.244987,0.5699261,-1
19,F,0,1,12,2,2,45,1,1720,0,0.1135292,12.21693,0.5226451,-1
19,F,0,1,12,3,2,47,3,2076,0,0.4014662,12.11159,1.872208,-1
19,F,0,1,12,4,1,46,2,2031,0,0.3593461,6.408226,3.029184,-1
19,F,0,1,12,5,1,47,3,1464,0,0.3985066,6.162955,3.545195,-1
19,F,0,1,12,6,2,46,2,1376,0,0.4438387,12.31956,2.032688,-1
19,F,0,1,12,7,2,48,4,1364,0,0.4846026,12.19968,2.21302,-1
19,F,0,1,12,8,1,45,1,1987,0,0.04503739,6.162395,0.4020255,-1
19,F,0,1,13,1,1,51,3,2420,0,0.2391958,6.167734,2.126425,-1
19,F,0,1,13,2,1,50,2,1731,0,0.1211347,6.428928,1.024311,-1
19,F,0,1,13,3,1,52,4,2720,0,0.2699188,6.252586,2.369512,-1
19,F,0,1,13,4,1,49,1,1754,0,1.331925E-07,6.163064,0,-1
19,F,0,1,13,5,2,51,3,1487,0,1.001388,12.10957,4.700863,-1
19,F,0,1,13,6,2,52,4,1431,0,0.7263513,12.2093,3.294971,-1
