Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
18,F,0,1,1,1,2,1,1,5531,1,0.8204122,12.31091,3.714782,-1
18,F,0,1,1,2,2,3,3,5220,0,0.3648384,12.19572,1.669412,-1
18,F,0,1,1,3,2,4,4,9999,2,-1,-1,-1,-1
18,F,0,1,1,4,1,2,2,3953,1,0.4240358,6.539744,3.54525,-1
18,F,0,1,1,5,1,4,4,4998,0,0.3248426,6.480209,2.704867,-1
18,F,0,1,1,6,2,2,2,2609,0,0.8353265,12.40962,3.756505,-1
18,F,0,1,1,7,1,3,3,3720,0,8.505458E-08,6.136347,0,-1
18,F,0,1,1,8,1,1,1,2209,0,0.1079891,6.271892,0.9437756,-1
18,F,0,1,2,1,1,8,4,9999,3,-1,-1,-1,-1
18,F,0,1,2,2,1,5,1,3209,0,0.08702338,6.268312,0.7610474,-1
18,F,0,1,2,3,2,6,2,2154,0,0.6648103,12.41652,2.985112,-1
18,F,0,1,2,4,2,7,3,9999,2,-1,-1,-1,-1
18,F,0,1,2,5,1,6,2,7364,3,0.05586238,6.526456,0.4689721,-1
18,F,0,1,2,6,2,5,1,2998,0,0.0336658,12.2854,0.1557664,-1
18,F,0,1,2,7,2,8,4,3364,0,0.2320014,12.36738,1.047358,-1
18,F,0,1,2,8,1,7,3,4876,0,0.1264955,6.131939,1.126917,-1
18,F,0,1,3,1,2,12,4,2965,0,0.5856023,12.36078,2.645971,-1
18,F,0,1,3,2,1,11,3,2898,0,0.1615358,6.152785,1.433814,-1
18,F,0,1,3,3,2,9,1,2509,0,0.5609292,12.27445,2.557266,-1
18,F,0,1,3,4,2,11,3,2787,0,0.3435669,12.20385,1.572466,-1
18,F,0,1,3,5,1,10,2,4420,1,0.3990842,6.521915,3.325313,-1
18,F,0,1,3,6,1,9,1,2698,0,0.4085321,6.236551,3.579984,-1
18,F,0,1,3,7,1,12,4,5764,1,1.29043E-07,6.509697,0,-1
18,F,0,1,3,8,2,10,2,1753,0,0.5234065,12.39193,2.365875,-1
18,F,0,1,4,1,2,16,4,4031,0,0.9443691,12.38375,4.310253,-1
18,F,0,1,4,2,2,14,2,1687,0,0.8461521,12.39135,3.868473,-1
18,F,0,1,4,3,1,13,1,4520,1,0.3088195,6.232695,2.707109,-1
18,F,0,1,4,4,1,14,2,3109,0,0.1496307,6.534274,1.248665,-1
18,F,0,1,4,5,1,16,4,3220,0,0.4867205,6.499485,4.081159,-1
18,F,0,1,4,6,2,15,3,2898,0,1.002373,12.20307,4.662746,-1
18,F,0,1,4,7,2,13,1,3531,1,9.777981E-08,12.27688,0,-1
18,F,0,1,4,8,1,15,3,3742,0,0.06172415,6.166094,0.5475121,-1
18,F,0,1,5,1,1,20,4,2531,0,0.3216771,6.5181,2.698926,-1
18,F,0,1,5,2,2,18,2,2087,0,0.3183285,12.40786,1.437494,-1
