Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
19,F,0,1,1,1,2,1,1,9999,3,-1,-1,-1,-1
19,F,0,1,1,2,1,3,3,6020,1,0.2183499,6.271283,1.911005,-1
19,F,0,1,1,3,2,4,4,3320,1,0.7309923,12.37237,3.283185,-1
19,F,0,1,1,4,1,2,2,9999,4,-1,-1,-1,-1
19,F,0,1,1,5,2,3,3,3187,0,0.6817102,12.23018,3.130378,-1
19,F,0,1,1,6,1,4,4,5098,0,0.07479038,6.392428,0.6407191,-1
19,F,0,1,1,7,2,2,2,3998,0,0.322277,12.41037,1.467271,-1
19,F,0,1,1,8,1,1,1,2898,0,0.04278729,6.258523,0.3748225,-1
19,F,0,1,2,1,1,8,4,3898,1,0.1864966,6.389761,1.596059,-1
19,F,0,1,2,2,1,7,3,4853,0,0.5368759,6.294799,4.679563,-1
19,F,0,1,2,3,2,8,4,2464,1,0.4545083,12.378,2.039896,-1
19,F,0,1,2,4,2,7,3,2809,0,0.1364574,12.23575,0.6262009,-1
19,F,0,1,2,5,2,5,1,6364,0,0.2694143,12.3168,1.234163,-1
19,F,0,1,2,6,1,6,2,2242,0,0.489906,6.581717,4.006777,-1
19,F,0,1,2,7,1,5,1,2831,0,3.27603E-08,6.248582,0,-1
19,F,0,1,2,8,2,6,2,3287,0,0.9495574,12.40044,4.341133,-1
19,F,0,1,3,1,1,9,1,3942,0,3.83104E-08,6.246926,0,-1
19,F,0,1,3,2,1,10,2,1953,0,0.4919859,6.583162,4.003599,-1
19,F,0,1,3,3,2,11,3,2809,0,0.5380375,12.23924,2.464104,-1
19,F,0,1,3,4,2,10,2,1431,0,0.4638566,12.4247,2.084126,-1
19,F,0,1,3,5,2,9,1,9687,1,0.5932953,12.3501,2.727783,-1
19,F,0,1,3,6,2,12,4,1442,0,0.7721507,12.40044,3.460627,-1
19,F,0,1,3,7,1,11,3,4598,0,0.4072593,6.30789,3.540718,-1
19,F,0,1,3,8,1,12,4,3920,1,0.1587318,6.400625,1.357394,-1
19,F,0,1,4,1,1,14,2,1931,0,0.4791943,6.602736,3.909961,-1
19,F,0,1,4,2,1,16,4,4653,1,0.2532803,6.401853,2.160573,-1
19,F,0,1,4,3,1,15,3,3376,0,0.5366021,6.303271,4.671938,-1
19,F,0,1,4,4,2,13,1,2209,0,5.357742E-08,12.3414,0,-1
19,F,0,1,4,5,2,16,4,1653,0,1.001305,12.39797,4.49039,-1
19,F,0,1,4,6,1,13,1,2753,0,0.3655892,6.269716,3.207844,-1
19,F,0,1,4,7,2,15,3,3775,0,0.6036563,12.25728,2.775093,-1
19,F,0,1,4,8,2,14,2,3342,1,0.5451075,12.43105,2.469024,-1
19,F,0,1,5,1,1,20,4,2142,0,0.4341852,6.38556,3.738741,-1
19,F,0,1,5,2,1,18,2,1687,0,0.4064729,6.540401,3.3356,-1
19,F,0,1,5,3,1,17,1,4131,0,0.1602914,6.206686,1.408616,-1
19,F,0,1,5,4,2,19,3,5153,0,0.1423412,12.21465,0.6546168,-1
19,F,0,1,5,5,2,17,1,4987,0,3.702858E-08,12.31117,0,-1
19,F,0,1,5,6,2,18,2,1598,0,0.5329781,12.37993,2.439757,-1
19,F,0,1,5,7,1,19,3,3565,0,0.5170782,6.319875,4.489648,-1
19,F,0,1,5,8,2,20,4,1087,0,0.3345474,12.37681,1.507011,-1
19,F,0,1,6,1,1,21,1,3176,1,2.025536E-07,6.230651,0,-1
19,F,0,1,6,2,1,24,4,4042,1,0.1703082,6.427537,1.440078,-1
19,F,0,1,6,3,2,23,3,2198,0,0.3257023,12.23505,1.494362,-1
19,F,0,1,6,4,1,22,2,2409,0,0.1672244,6.570803,1.377998,-1
19,F,0,1,6,5,2,24,4,1875,0,0.4875134,12.38411,2.192317,-1
19,F,0,1,6,6,1,23,3,1987,0,0.3863163,6.334367,3.345154,-1
19,F,0,1,6,7,2,21,1,2842,0,0.7791793,12.3147,3.570345,-1
19,F,0,1,6,8,2,22,2,1453,0,0.2461451,12.38289,1.120998,-1
19,F,0,1,7,1,2,27,3,2264,0,0.778106,12.23704,3.572209,-1
19,F,0,1,7,2,1,25,1,3876,0,0.4030837,6.234782,3.518585,-1
19,F,0,1,7,3,1,28,4,5209,0,0.1697606,6.42381,1.441165,-1
19,F,0,1,7,4,1,26,2,1331,0,0.1368152,6.569825,1.129172,-1
19,F,0,1,7,5,2,25,1,1731,0,5.247473E-08,12.3173,0,-1
19,F,0,1,7,6,2,28,4,1087,0,0.9209217,12.38751,4.132754,-1
19,F,0,1,7,7,1,27,3,5064,2,0.06312504,6.330172,0.5467969,-1
