Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
19,F,0,1,1,1,1,3,3,9999,2,-1,-1,-1,-1
19,F,0,1,1,2,1,1,1,2498,0,0.3528212,6.101086,3.173422,-1
19,F,0,1,1,3,2,3,3,3298,0,0.7381765,12.18454,3.431766,-1
19,F,0,1,1,4,1,2,2,2631,0,0.1583615,6.451023,1.344648,-1
19,F,0,1,1,5,2,1,1,3798,0,0.8543052,12.1843,3.920865,-1
19,F,0,1,1,6,1,4,4,3298,0,0.05956032,6.554532,0.4992853,-1
19,F,0,1,1,7,2,2,2,3909,1,0.04887634,12.27092,0.2229358,-1
19,F,0,1,1,8,2,4,4,3675,0,0.6432406,12.29341,2.95658,-1
19,F,0,1,2,1,2,6,2,1364,0,1.009769,12.27419,4.567546,-1
19,F,0,1,2,2,1,8,4,3208,0,0.05613891,6.54623,0.4677188,-1
19,F,0,1,2,3,2,7,3,4431,1,0.5051106,12.17951,2.325574,-1
19,F,0,1,2,4,2,5,1,2909,0,0.9977268,12.17715,4.584839,-1
19,F,0,1,2,5,1,6,2,1265,0,1.102532E-07,6.441765,0,-1
19,F,0,1,2,6,2,8,4,5753,1,0.6718131,12.29762,3.044847,-1
19,F,0,1,2,7,1,7,3,6720,1,0.1420264,6.110278,1.255542,-1
19,F,0,1,2,8,1,5,1,3576,1,6.192229E-08,6.093654,0,-1
19,F,0,1,3,1,1,12,4,2643,0,0.1199302,6.543763,0.9972074,-1
19,F,0,1,3,2,1,9,1,5609,0,0.3508184,6.094881,3.156349,-1
19,F,0,1,3,3,2,12,4,3831,0,0.7079253,12.29947,3.249501,-1
19,F,0,1,3,4,2,11,3,2986,0,0.5001831,12.1782,2.320097,-1
19,F,0,1,3,5,2,10,2,1587,0,0.6774567,12.2682,3.121987,-1
19,F,0,1,3,6,1,11,3,4787,0,0.1532157,6.106713,1.363005,-1
19,F,0,1,3,7,1,10,2,1398,0,0.292127,6.456283,2.45232,-1
19,F,0,1,3,8,2,9,1,4120,0,0.8661829,12.17655,4.01654,-1
19,F,0,1,4,1,1,15,3,3909,1,0.2510077,6.111169,2.211516,-1
19,F,0,1,4,2,1,14,2,2187,0,0.1515733,6.452808,1.269954,-1
19,F,0,1,4,3,2,16,4,4987,1,0.38358,12.29115,1.743945,-1
19,F,0,1,4,4,2,14,2,1976,0,1.022445,12.27355,4.606492,-1
19,F,0,1,4,5,1,16,4,1909,0,0.08822335,6.545844,0.7378095,-1
19,F,0,1,4,6,1,13,1,4031,0,0.1463348,6.095582,1.323378,-1
19,F,0,1,4,7,2,15,3,6653,2,0.5786075,12.16947,2.692755,-1
19,F,0,1,4,8,2,13,1,2075,0,0.6551823,12.17853,3.022002,-1
19,F,0,1,5,1,2,20,4,3098,0,0.5314537,12.33299,2.436707,-1
19,F,0,1,5,2,2,18,2,1342,0,0.5209542,12.33146,2.34151,-1
19,F,0,1,5,3,1,19,3,2353,0,0.3104996,6.123756,2.75065,-1
19,F,0,1,5,4,1,17,1,2053,0,0.3299741,6.130608,2.953401,-1
19,F,0,1,5,5,1,20,4,2798,0,0.2800635,6.568769,2.324142,-1
19,F,0,1,5,6,2,17,1,2176,1,0.09895577,12.21532,0.456712,-1
19,F,0,1,5,7,2,19,3,3687,1,0.5566391,12.19769,2.584599,-1
19,F,0,1,5,8,1,18,2,2331,0,0.1825619,6.481585,1.557837,-1
19,F,0,1,6,1,1,23,3,2087,0,0.1364721,6.107386,1.23067,-1
19,F,0,1,6,2,1,21,1,1798,0,0.228402,6.109616,2.053475,-1
19,F,0,1,6,3,1,22,2,1387,0,0.0300291,6.481305,0.2533378,-1
19,F,0,1,6,4,2,23,3,3109,0,0.1633822,12.20084,0.7499101,-1
19,F,0,1,6,5,1,24,4,4242,0,0.3898016,6.56869,3.261588,-1
19,F,0,1,6,6,2,22,2,1898,0,0.2775947,12.28661,1.262846,-1
19,F,0,1,6,7,2,24,4,4987,0,1.051574,12.31429,4.818613,-1
19,F,0,1,6,8,2,21,1,1631,0,0.6201991,12.2077,2.862865,-1
19,F,0,1,7,1,2,26,2,1731,0,0.8731028,12.29788,4.018051,-1
19,F,0,1,7,2,1,27,3,2387,0,0.4999986,6.113556,4.436766,-1
19,F,0,1,7,3,1,28,4,2753,0,0.04643997,6.55613,0.3891652,-1
19,F,0,1,7,4,1,25,1,2131,0,0.1622269,6.116721,1.458845,-1
19,F,0,1,7,5,2,28,4,5342,1,0.2636144,12.31643,1.198936,-1
19,F,0,1,7,6,2,25,1,1331,0,0.8823103,12.21654,4.059074,-1
19,F,0,1,7,7,2,27,3,3631,0,0.5778227,12.20621,2.65616,-1
19,F,0,1,7,8,1,26,2,2520,0,0.4695801,6.476556,3.894656,-1
