Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
17,M,0,1,1,1,2,2,2,4286,0,1.156169E-07,12.34117,0,-1
17,M,0,1,1,2,1,1,1,4597,0,0.08728398,6.12764,0.7813459,-1
17,M,0,1,1,3,2,3,3,1597,0,0.08515084,12.20173,0.3921704,-1
17,M,0,1,1,4,2,1,1,2420,0,0.2921455,12.18922,1.345085,-1
17,M,0,1,1,5,2,4,4,1475,0,0.4082956,12.40678,1.864351,-1
17,M,0,1,1,6,1,3,3,2131,0,7.103245E-08,6.252407,0,-1
17,M,0,1,1,7,1,4,4,4064,0,0.3703274,6.373787,3.185859,-1
17,M,0,1,1,8,1,2,2,1420,0,9.850336E-08,6.471769,0.01978234,-1
17,M,0,1,2,1,1,7,3,3064,0,0.0401461,6.254021,0.3544303,-1
17,M,0,1,2,2,1,8,4,2453,0,0.08710897,6.379589,0.7423044,-1
17,M,0,1,2,3,1,5,1,2164,0,6.532236E-08,6.115942,0.01978234,-1
17,M,0,1,2,4,2,6,2,1498,0,0.3288628,12.33719,1.504802,-1
17,M,0,1,2,5,2,7,3,1586,0,0.149654,12.18751,0.6943616,-1
17,M,0,1,2,6,2,5,1,6664,0,0.1529697,12.20627,0.7030433,-1
17,M,0,1,2,7,1,6,2,2253,0,0.1413811,6.482559,1.200078,-1
17,M,0,1,2,8,2,8,4,1597,0,0.2611616,12.39811,1.176031,-1
17,M,0,1,3,1,2,11,3,1586,0,2.739899E-07,12.18836,0,-1
17,M,0,1,3,2,1,10,2,1953,0,0.1981651,6.466056,1.660243,-1
17,M,0,1,3,3,1,11,3,2509,0,0.3734628,6.264002,3.299009,-1
17,M,0,1,3,4,1,12,4,2764,0,0.1577417,6.385236,1.338814,-1
17,M,0,1,3,5,2,9,1,1986,0,0.3312137,12.19504,1.534549,-1
17,M,0,1,3,6,2,10,2,2131,0,0.1695703,12.33376,0.7750598,-1
17,M,0,1,3,7,2,12,4,1842,0,0.02936697,12.39372,0.132704,-1
17,M,0,1,3,8,1,9,1,8342,0,0.1472719,6.11362,1.322194,-1
17,M,0,1,4,1,2,15,3,1531,0,0.3967093,12.18563,1.832269,-1
17,M,0,1,4,2,1,16,4,3853,0,0.1796193,6.377463,1.554315,-1
17,M,0,1,4,3,1,15,3,4331,0,1.315383E-08,6.246719,0,-1
17,M,0,1,4,4,2,14,2,3453,0,0.6773104,12.35116,3.106523,-1
17,M,0,1,4,5,1,13,1,3798,0,0.4955581,6.130213,4.417477,-1
17,M,0,1,4,6,1,14,2,5231,0,1.758485E-07,6.487252,0,-1
17,M,0,1,4,7,2,16,4,1476,0,0.1506429,12.41102,0.6815624,-1
17,M,0,1,4,8,2,13,1,2420,0,0.2643684,12.19914,1.215148,-1
17,M,0,1,5,1,1,20,4,2909,0,0.04170266,6.387061,0.3577275,-1
17,M,0,1,5,2,1,18,2,2231,0,4.890409E-08,6.487719,0,-1
17,M,0,1,5,3,1,17,1,2742,0,0.4268483,6.136883,3.830935,-1
17,M,0,1,5,4,2,19,3,1242,0,0.5978077,12.21523,2.756692,-1
17,M,0,1,5,5,2,18,2,2242,0,0.3031414,12.35073,1.387621,-1
17,M,0,1,5,6,2,20,4,2164,0,0.8024642,12.42229,3.644058,-1
17,M,0,1,5,7,2,17,1,2520,0,0.2611074,12.19766,1.200404,-1
17,M,0,1,5,8,1,19,3,4376,0,2.441934E-07,6.255425,0,-1
17,M,0,1,6,1,1,24,4,3131,0,1.801107E-08,6.393301,0,-1
17,M,0,1,6,2,2,22,2,2231,0,0.5720009,12.3478,2.623982,-1
17,M,0,1,6,3,1,23,3,4164,0,0.2842781,6.269503,2.505772,-1
17,M,0,1,6,4,2,24,4,1753,0,0.7576218,12.42495,3.439459,-1
17,M,0,1,6,5,1,21,1,3375,1,0.2904434,6.130057,2.590952,-1
17,M,0,1,6,6,2,23,3,1620,0,0.1002475,12.19342,0.4614008,-1
17,M,0,1,6,7,2,21,1,2920,0,0.477226,12.2069,2.192317,-1
17,M,0,1,6,8,1,22,2,2764,0,0.5228161,6.503482,4.450563,-1
17,M,0,1,7,1,1,25,1,2609,0,0.05490506,6.132817,0.4913847,-1
17,M,0,1,7,2,2,28,4,1864,0,0.9341593,12.42496,4.256988,-1
17,M,0,1,7,3,2,26,2,1586,0,0.6549503,12.35361,3.003483,-1
17,M,0,1,7,4,2,25,1,3597,0,0.9077768,12.20219,4.228229,-1
17,M,0,1,7,5,1,27,3,3842,0,1.253937E-07,6.270894,0,-1
17,M,0,1,7,6,1,28,4,4631,0,0.3123497,6.401701,2.715844,-1
17,M,0,1,7,7,2,27,3,4964,0,0.3766453,12.21275,1.744058,-1
17,M,0,1,7,8,1,26,2,3108,0,5.135967E-08,6.468472,0,-1
17,M,0,1,8,1,1,31,3,3075,0,0.01827428,6.203563,0.1619255,-1
17,M,0,1,8,2,1,29,1,2853,0,0.1117303,6.140112,0.9977959,-1
17,M,0,1,8,3,2,32,4,3564,0,0.4860872,12.43443,2.212224,-1
17,M,0,1,8,4,1,30,2,8786,0,0.007153866,6.501401,0.05934703,-1
17,M,0,1,8,5,2,29,1,3353,0,0.6386447,12.23527,2.930912,-1
17,M,0,1,8,6,2,30,2,1642,0,0.4742349,12.3809,2.169613,-1
17,M,0,1,8,7,1,32,4,3231,0,0.132,6.431491,1.129692,-1
17,M,0,1,8,8,2,31,3,1142,0,0.8990272,12.24707,4.164712,-1
17,M,0,1,9,1,1,36,4,2620,0,0.03835399,6.41706,0.3268584,-1
17,M,0,1,9,2,2,33,1,2386,1,0.9253179,12.23647,4.228923,-1
17,M,0,1,9,3,2,34,2,1576,0,0.6915606,12.36866,3.1802,-1
17,M,0,1,9,4,1,35,3,2486,0,0.3410255,6.289371,3.001657,-1
17,M,0,1,9,5,1,34,2,2220,0,1.46309E-07,6.50296,0.01978234,-1
17,M,0,1,9,6,1,33,1,2320,0,3.934696E-08,6.158393,0,-1
17,M,0,1,9,7,2,35,3,1842,0,0.9599233,12.2513,4.42753,-1
17,M,0,1,9,8,2,36,4,7764,5,0.887892,12.45215,4.055164,-1
