Age, Gender, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target
1,F,1,12,10,2,47,3,2198,0,0.7036849
1,F,1,12,11,2,46,2,1209,1,0.5518271
1,F,1,12,12,3,48,4,2254,0,0.4171127
1,F,1,12,13,1,46,2,1254,0,0.1968264
1,F,1,12,14,1,48,4,1987,0,0.3356661
1,F,1,12,15,4,47,3,5732,2,0.8446461
1,F,1,12,16,2,45,1,1809,0,0.5190279
1,F,1,13,1,4,52,4,3621,0,0.4452849
1,F,1,13,2,2,49,1,1354,0,0.3876399
1,F,1,13,3,2,50,2,998,0,0.9636495
1,F,1,13,4,3,51,3,1810,0,0.656342
1,F,1,13,5,1,49,1,1632,0,0.5853327
1,F,1,13,6,4,50,2,732,0,0.843689
1,F,1,13,7,4,49,1,2698,0,0.8633557
1,F,1,13,8,4,51,3,2543,1,0.399132
1,F,1,13,9,3,52,4,1932,0,0.4592834
1,F,1,13,10,3,49,1,5898,0,0.2726165
1,F,1,13,11,2,51,3,2365,0,0.4815373
1,F,1,13,12,3,50,2,1943,0,0.8438019
1,F,1,13,13,2,52,4,2354,0,0.4081358
1,F,1,13,14,1,50,2,2743,0,0.4326489
1,F,1,13,15,1,52,4,1265,0,0.3640929
1,F,1,13,16,1,51,3,2020,0,0.6977771
1,F,1,14,1,1,54,2,1132,0,0.8242056
1,F,1,14,2,1,56,4,1198,0,0.3607405
1,F,1,14,3,1,55,3,2576,0,0.5724539
1,F,1,14,4,3,56,4,1121,0,0.136797
1,F,1,14,5,3,53,1,3676,0,0.4001278
1,F,1,14,6,2,54,2,1198,0,0.8049229
1,F,1,14,7,1,53,1,1154,0,0.1589507
1,F,1,14,8,4,54,2,1010,0,0.1498801
1,F,1,14,9,4,56,4,8632,2,0.4827099
1,F,1,14,10,4,53,1,1243,1,0.3378839
1,F,1,14,11,3,55,3,1587,0,0.09138099
1,F,1,14,12,3,54,2,1432,0,0.6808765
1,F,1,14,13,2,55,3,2454,1,0.6320629
1,F,1,14,14,2,53,1,1176,1,0.6618966
1,F,1,14,15,4,55,3,8843,2,0.2439
1,F,1,14,16,2,56,4,2321,0,0.2915428
1,F,1,15,1,2,59,3,2487,1,0.6213501
1,F,1,15,2,4,58,2,687,0,0.8040515
1,F,1,15,3,4,59,3,3354,0,1.001234
1,F,1,15,4,4,57,1,1021,0,0.3215389
1,F,1,15,5,3,60,4,6087,1,0.7467784
1,F,1,15,6,1,58,2,1176,0,0.4720695
1,F,1,15,7,4,60,4,3332,0,0.8163102
1,F,1,15,8,2,57,1,876,0,0.07446563
1,F,1,15,9,3,59,3,2409,0,0.7894702
1,F,1,15,10,2,60,4,1687,0,0.479926
1,F,1,15,11,3,57,1,965,0,0.2080866
1,F,1,15,12,1,60,4,1009,0,0.7020742
1,F,1,15,13,1,59,3,2131,0,0.8478556
1,F,1,15,14,2,58,2,1187,1,0.1605133
1,F,1,15,15,1,57,1,3743,0,0.2457039
1,F,1,15,16,3,58,2,1832,1,0.8623021
1,F,1,16,1,4,63,3,3443,1,0.5407246
1,F,1,16,2,3,64,4,2176,0,0.5172893
1,F,1,16,3,1,61,1,2854,0,0.652236
1,F,1,16,4,3,63,3,2965,0,0.5058736
1,F,1,16,5,4,64,4,1832,0,0.3126416
1,F,1,16,6,4,62,2,909,0,0.7025461
1,F,1,16,7,4,61,1,943,0,0.5514146
1,F,1,16,8,1,63,3,2398,0,0.8037715
1,F,1,16,9,2,61,1,1054,0,0.4835174
1,F,1,16,10,2,62,2,1231,1,0.6787325
1,F,1,16,11,2,64,4,2343,1,0.6073314
1,F,1,16,12,2,63,3,2243,1,0.4132529
1,F,1,16,13,1,62,2,6765,0,0.9004402
1,F,1,16,14,1,64,4,2020,0,0.06907059
1,F,1,16,15,3,61,1,1721,0,0.5013912
1,F,1,16,16,3,62,2,1643,0,0.5101577
1,F,1,17,1,3,68,4,1565,0,0.763317
1,F,1,17,2,1,65,1,2798,0,0.6673419
1,F,1,17,3,2,68,4,1654,0,0.4050394
1,F,1,17,4,3,67,3,2376,0,0.3984985
1,F,1,17,5,3,65,1,2165,0,0.1957429
1,F,1,17,6,4,68,4,2120,1,0.8066686
1,F,1,17,7,3,66,2,1743,0,0.8491997
1,F,1,17,8,1,67,3,2143,0,0.3316054
1,F,1,17,9,1,66,2,1354,0,0.5828909
1,F,1,17,10,2,67,3,2254,0,0.7068968
1,F,1,17,11,2,66,2,921,0,0.4003724
1,F,1,17,12,1,68,4,998,0,0.5541518
1,F,1,17,13,4,65,1,1276,1,0.9419153
1,F,1,17,14,4,66,2,987,0,0.8431662
1,F,1,17,15,4,67,3,2443,0,0.8513608
1,F,1,17,16,2,65,1,798,0,0.9303782
1,F,1,18,1,4,71,3,1709,0,0.956757
1,F,1,18,2,2,70,2,1154,1,0.9135664
1,F,1,18,3,1,72,4,1021,0,0.5331718
1,F,1,18,4,1,71,3,2154,0,0.7826999
1,F,1,18,5,3,72,4,1520,0,0.2924134
1,F,1,18,6,3,69,1,1288,0,0.3690097
1,F,1,18,7,2,72,4,1843,0,0.1420523
1,F,1,18,8,2,69,1,1232,1,0.7919159
1,F,1,18,9,1,70,2,1654,1,0.663819
1,F,1,18,10,1,69,1,1309,0,0.7156348
1,F,1,18,11,3,70,2,1276,1,0.6518011
1,F,1,18,12,3,71,3,2076,0,0.3633837
1,F,1,18,13,4,72,4,2810,1,0.9594957
1,F,1,18,14,2,71,3,1820,1,0.1296909
1,F,1,18,15,4,69,1,954,0,0.9371769
1,F,1,18,16,4,70,2,3265,5,0.1489706
1,F,1,19,1,3,73,1,1298,0,0.3202609
1,F,1,19,2,2,75,3,1565,0,0.6867633
1,F,1,19,3,2,73,1,1121,1,0.5112337
1,F,1,19,4,3,74,2,2287,0,0.2135643
1,F,1,19,5,1,76,4,1154,0,0.4837804
1,F,1,19,6,1,75,3,2365,0,0.6866094
1,F,1,19,7,1,74,2,1176,0,0.6457654
1,F,1,19,8,4,76,4,2143,0,0.7444875
1,F,1,19,9,4,74,2,843,0,0.587817
1,F,1,19,10,3,75,3,2320,0,0.6578481
1,F,1,19,11,1,73,1,1065,0,0.4628279
1,F,1,19,12,2,74,2,1176,1,0.9913177
1,F,1,19,13,3,76,4,3043,0,0.2874508
1,F,1,19,14,4,73,1,765,0,0.7409313
1,F,1,19,15,4,75,3,1776,0,0.7543565
1,F,1,19,16,2,76,4,1832,0,0.2499159
1,F,1,20,1,1,79,3,2443,0,0.7686417
1,F,1,20,2,1,80,4,2009,0,0.2444938
1,F,1,20,3,4,77,1,1042,0,0.5389973
1,F,1,20,4,3,78,2,2354,0,0.7662559
1,F,1,20,5,1,77,1,3076,0,0.4647917
1,F,1,20,6,4,80,4,2343,0,0.5545667
1,F,1,20,7,4,79,3,1543,0,0.9917362
1,F,1,20,8,1,78,2,1276,0,0.7490085
1,F,1,20,9,2,80,4,1776,0,0.829372
1,F,1,20,10,3,79,3,2332,0,0.5849311
1,F,1,20,11,3,80,4,1954,0,0.04953956
1,F,1,20,12,4,78,2,1187,1,0.8465948
1,F,1,20,13,2,77,1,1287,1,0.6522769
1,F,1,20,14,2,78,2,2809,4,0.2435646
1,F,1,20,15,2,79,3,1920,1,0.1666878
1,F,1,20,16,3,77,1,1631,0,0.7514036
1,F,1,1,1,8,4,4,831,0,3.59276
1,F,1,1,2,8,3,3,1187,0,1.685564
1,F,1,1,3,6,1,1,21,0,5.179347
1,F,1,1,4,7,4,4,1120,0,0.4553564
1,F,1,1,5,5,3,3,1176,0,5.287817
1,F,1,1,6,6,4,4,1120,0,7.213306
1,F,1,1,7,5,2,2,1398,0,4.787621
1,F,1,1,8,7,3,3,2754,0,7.099772
1,F,1,1,9,8,2,2,1232,0,6.916395
1,F,1,1,10,5,4,4,1276,0,0.9578201
1,F,1,1,11,7,1,1,2087,0,0.4760975
1,F,1,1,12,6,2,2,1343,0,5.521937
1,F,1,1,13,5,1,1,976,0,2.299673
1,F,1,1,14,6,3,3,1132,0,7.467074
1,F,1,1,15,7,2,2,1054,0,1.172974
1,F,1,1,16,8,1,1,998,0,7.368528
1,F,1,2,1,7,3,3,1109,0,0.2850719
1,F,1,2,2,6,2,2,1332,0,0.5753174
1,F,1,2,3,5,4,4,1120,0,7.172702
1,F,1,2,4,7,1,1,1065,0,1.296497
1,F,1,2,5,5,2,2,1076,0,8.974626
1,F,1,2,6,5,3,3,1543,0,0.4647832
1,F,1,2,7,8,4,4,1265,0,1.611287
1,F,1,2,8,7,2,2,1409,0,2.355841
1,F,1,2,9,8,3,3,1376,0,2.479291
1,F,1,2,10,5,1,1,1343,0,0.3295122
1,F,1,2,11,8,2,2,1243,0,2.125213
1,F,1,2,12,8,1,1,2454,0,4.418389
1,F,1,2,13,7,4,4,1031,0,5.109274
1,F,1,2,14,6,1,1,920,0,4.358418
1,F,1,2,15,6,3,3,1265,0,1.301948
1,F,1,2,16,6,4,4,1154,0,9.358768
